strategy_id,asset_key,asset_name,market,symbol,phase,variant_id,side,signal_time,entry_index,exit_index,entry_time,exit_time,entry_price,exit_price,net_units,r_multiple,tp_units,sl_units,cost_units,exit_reason,bars_held,source,tp_mode,sl_mode,size_mode,size_multiplier
aud_usd_ny_sweep_bayes,aud_usd,AUD/USD,forex,AUDUSD,ny_sweep_playbook,ny_sweep_v4|model=bayes|min=0.5|start=420|end=510|max_tests=3|risk_min=10|risk_max=20|min_wick=0.35|rr=1.75|max_bars=96|one_trade=0,short,2023-10-23T12:15:00Z,93514,93521,2023-10-23T12:30:00Z,2023-10-23T14:15:00Z,0.6314,0.6326,-12,-1,21,12,0,sl,8,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,25.25
aud_usd_ny_sweep_bayes,aud_usd,AUD/USD,forex,AUDUSD,ny_sweep_playbook,ny_sweep_v4|model=bayes|min=0.5|start=420|end=510|max_tests=3|risk_min=10|risk_max=20|min_wick=0.35|rr=1.75|max_bars=96|one_trade=0,long,2023-11-23T13:15:00Z,95721,95811,2023-11-23T13:30:00Z,2023-11-24T12:00:00Z,0.6557,0.6575,18,1.8,18,10,0,tp,91,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,30
aud_usd_ny_sweep_bayes,aud_usd,AUD/USD,forex,AUDUSD,ny_sweep_playbook,ny_sweep_v4|model=bayes|min=0.5|start=420|end=510|max_tests=3|risk_min=10|risk_max=20|min_wick=0.35|rr=1.75|max_bars=96|one_trade=0,short,2023-11-27T13:30:00Z,95914,95959,2023-11-27T13:45:00Z,2023-11-28T01:00:00Z,0.6606,0.662,-14,-1,24.000000000001,14,0,sl,46,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,21.5
aud_usd_ny_sweep_bayes,aud_usd,AUD/USD,forex,AUDUSD,ny_sweep_playbook,ny_sweep_v4|model=bayes|min=0.5|start=420|end=510|max_tests=3|risk_min=10|risk_max=20|min_wick=0.35|rr=1.75|max_bars=96|one_trade=0,short,2023-12-11T12:15:00Z,96869,96918,2023-12-11T12:30:00Z,2023-12-12T00:45:00Z,0.6561,0.6573,-12,-1,21,12,0,sl,50,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,25.25
aud_usd_ny_sweep_bayes,aud_usd,AUD/USD,forex,AUDUSD,ny_sweep_playbook,ny_sweep_v4|model=bayes|min=0.5|start=420|end=510|max_tests=3|risk_min=10|risk_max=20|min_wick=0.35|rr=1.75|max_bars=96|one_trade=0,short,2024-01-26T13:30:00Z,99953,99966,2024-01-26T13:45:00Z,2024-01-26T17:00:00Z,0.6601,0.6582,19,1.727272727273,19,11,0,tp,14,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,27.5
aud_usd_ny_sweep_bayes,aud_usd,AUD/USD,forex,AUDUSD,ny_sweep_playbook,ny_sweep_v4|model=bayes|min=0.5|start=420|end=510|max_tests=3|risk_min=10|risk_max=20|min_wick=0.35|rr=1.75|max_bars=96|one_trade=0,short,2024-04-29T11:30:00Z,106249,106305,2024-04-29T11:45:00Z,2024-04-30T01:45:00Z,0.6565,0.6546,19,1.727272727273,19,11,0,tp,57,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,27.5
aud_usd_ny_sweep_bayes,aud_usd,AUD/USD,forex,AUDUSD,ny_sweep_playbook,ny_sweep_v4|model=bayes|min=0.5|start=420|end=510|max_tests=3|risk_min=10|risk_max=20|min_wick=0.35|rr=1.75|max_bars=96|one_trade=0,long,2024-06-24T12:15:00Z,110028,110034,2024-06-24T12:30:00Z,2024-06-24T14:00:00Z,0.6643,0.6662,19,1.727272727273,19,11,0,tp,7,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,27.5
aud_usd_ny_sweep_bayes,aud_usd,AUD/USD,forex,AUDUSD,ny_sweep_playbook,ny_sweep_v4|model=bayes|min=0.5|start=420|end=510|max_tests=3|risk_min=10|risk_max=20|min_wick=0.35|rr=1.75|max_bars=96|one_trade=0,short,2024-06-28T12:30:00Z,110413,110414,2024-06-28T12:45:00Z,2024-06-28T13:00:00Z,0.6663,0.6678,-15.000000000001,-1,25.999999999999,15.000000000001,0,sl,2,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,20
aud_usd_ny_sweep_bayes,aud_usd,AUD/USD,forex,AUDUSD,ny_sweep_playbook,ny_sweep_v4|model=bayes|min=0.5|start=420|end=510|max_tests=3|risk_min=10|risk_max=20|min_wick=0.35|rr=1.75|max_bars=96|one_trade=0,long,2024-07-12T12:30:00Z,111357,111452,2024-07-12T12:45:00Z,2024-07-15T14:30:00Z,0.6773,0.67745,1.5,0.107142857143,24.000000000001,14,0,max_bars,96,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,21.5
aud_usd_ny_sweep_bayes,aud_usd,AUD/USD,forex,AUDUSD,ny_sweep_playbook,ny_sweep_v4|model=bayes|min=0.5|start=420|end=510|max_tests=3|risk_min=10|risk_max=20|min_wick=0.35|rr=1.75|max_bars=96|one_trade=0,long,2024-08-05T12:30:00Z,112861,112862,2024-08-05T12:45:00Z,2024-08-05T13:00:00Z,0.6444,0.6469,24.999999999999,1.785714285714,24.999999999999,14.000000000001,0,tp,2,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,21.5
