strategy_id,asset_key,asset_name,market,symbol,phase,variant_id,side,signal_time,entry_index,exit_index,entry_time,exit_time,entry_price,exit_price,net_units,r_multiple,tp_units,sl_units,cost_units,exit_reason,bars_held,source,tp_mode,sl_mode,size_mode,size_multiplier
competition_australian_dollar_futures_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exit_dcd12f25,australian_dollar_futures,Australian Dollar Futures,futures,6A,competition_session_edge,competition_session_edge|family=ny_open_gap_fade_signalmonth|direction=fade|entry=570|exit=660|min_gap_atr=0.35|signal_month=2|risk_reward=2,long,2024-02-08T14:30:00Z,321709,321714,2024-02-08T14:45:00Z,2024-02-08T16:00:00Z,0.64915,0.6492,1,0.124898131293,16.013049829417,8.006524914709,0,time_exit,6,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_australian_dollar_futures_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exit_dcd12f25,australian_dollar_futures,Australian Dollar Futures,futures,6A,competition_session_edge,competition_session_edge|family=ny_open_gap_fade_signalmonth|direction=fade|entry=570|exit=660|min_gap_atr=0.35|signal_month=2|risk_reward=2,short,2024-02-09T14:30:00Z,321801,321806,2024-02-09T14:45:00Z,2024-02-09T16:00:00Z,0.6531,0.6526,10.000000000001,1.343722721148,14.884023083956,7.442011541978,0,time_exit,6,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_australian_dollar_futures_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exit_dcd12f25,australian_dollar_futures,Australian Dollar Futures,futures,6A,competition_session_edge,competition_session_edge|family=ny_open_gap_fade_signalmonth|direction=fade|entry=570|exit=660|min_gap_atr=0.35|signal_month=2|risk_reward=2,long,2024-02-13T14:30:00Z,321985,321990,2024-02-13T14:45:00Z,2024-02-13T16:00:00Z,0.64735,0.6468,-10.999999999999,-1.697781987074,12.9580830563,6.47904152815,0,time_exit,6,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_australian_dollar_futures_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exit_dcd12f25,australian_dollar_futures,Australian Dollar Futures,futures,6A,competition_session_edge,competition_session_edge|family=ny_open_gap_fade_signalmonth|direction=fade|entry=570|exit=660|min_gap_atr=0.35|signal_month=2|risk_reward=2,short,2024-02-14T14:30:00Z,322077,322082,2024-02-14T14:45:00Z,2024-02-14T16:00:00Z,0.649,0.6492,-4,-0.404944143434,19.755811090756,9.877905545378,0,time_exit,6,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_australian_dollar_futures_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exit_dcd12f25,australian_dollar_futures,Australian Dollar Futures,futures,6A,competition_session_edge,competition_session_edge|family=ny_open_gap_fade_signalmonth|direction=fade|entry=570|exit=660|min_gap_atr=0.35|signal_month=2|risk_reward=2,short,2024-02-15T14:30:00Z,322169,322174,2024-02-15T14:45:00Z,2024-02-15T16:00:00Z,0.6525,0.65155,19.000000000002,2.501698259493,15.189681591615,7.594840795808,0,time_exit,6,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_australian_dollar_futures_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exit_dcd12f25,australian_dollar_futures,Australian Dollar Futures,futures,6A,competition_session_edge,competition_session_edge|family=ny_open_gap_fade_signalmonth|direction=fade|entry=570|exit=660|min_gap_atr=0.35|signal_month=2|risk_reward=2,long,2024-02-16T14:30:00Z,322261,322266,2024-02-16T14:45:00Z,2024-02-16T16:00:00Z,0.65135,0.65355,44,5.633450926702,15.620975694115,7.810487847057,0,time_exit,6,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_australian_dollar_futures_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exit_dcd12f25,australian_dollar_futures,Australian Dollar Futures,futures,6A,competition_session_edge,competition_session_edge|family=ny_open_gap_fade_signalmonth|direction=fade|entry=570|exit=660|min_gap_atr=0.35|signal_month=2|risk_reward=2,short,2024-02-20T14:30:00Z,322445,322450,2024-02-20T14:45:00Z,2024-02-20T16:00:00Z,0.6573,0.6567,12.000000000001,3.967096260587,6.049764972543,3.024882486271,0,time_exit,6,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_australian_dollar_futures_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exit_dcd12f25,australian_dollar_futures,Australian Dollar Futures,futures,6A,competition_session_edge,competition_session_edge|family=ny_open_gap_fade_signalmonth|direction=fade|entry=570|exit=660|min_gap_atr=0.35|signal_month=2|risk_reward=2,short,2024-02-22T14:30:00Z,322629,322634,2024-02-22T14:45:00Z,2024-02-22T16:00:00Z,0.65565,0.65485,16,1.646430580968,19.435984954307,9.717992477154,0,time_exit,6,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_australian_dollar_futures_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exit_dcd12f25,australian_dollar_futures,Australian Dollar Futures,futures,6A,competition_session_edge,competition_session_edge|family=ny_open_gap_fade_signalmonth|direction=fade|entry=570|exit=660|min_gap_atr=0.35|signal_month=2|risk_reward=2,short,2024-02-23T14:30:00Z,322721,322726,2024-02-23T14:45:00Z,2024-02-23T16:00:00Z,0.6577,0.6559,36,4.354952159225,16.532902628444,8.266451314222,0,time_exit,6,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_australian_dollar_futures_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exit_dcd12f25,australian_dollar_futures,Australian Dollar Futures,futures,6A,competition_session_edge,competition_session_edge|family=ny_open_gap_fade_signalmonth|direction=fade|entry=570|exit=660|min_gap_atr=0.35|signal_month=2|risk_reward=2,short,2024-02-27T14:30:00Z,322905,322910,2024-02-27T14:45:00Z,2024-02-27T16:00:00Z,0.65455,0.6552,-12.999999999999,-1.959072100242,13.271589134869,6.635794567435,0,time_exit,6,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
