strategy_id,asset_key,asset_name,market,symbol,phase,variant_id,side,signal_time,entry_index,exit_index,entry_time,exit_time,entry_price,exit_price,net_units,r_multiple,tp_units,sl_units,cost_units,exit_reason,bars_held,source,tp_mode,sl_mode,size_mode,size_multiplier
gold_spot_echo_neural_mean_reversion_balanced,gold_spot,Gold Spot,gold_spot,XAUUSD,mean_reversion,echo_meanrev|sig=2.5|lookback=4|abs=1.25|rsi=0:0.4|tp=1500|sl=500|max_bars=48|one_trade=1|model=neural,short,2022-01-05T19:00:00Z,45560,45602,2022-01-05T19:15:00Z,2022-01-06T06:45:00Z,1816.25,1801.25,1500,3,1500,500,0,tp,43,pre_2022_ml_holdout_rebuild_2026_05,fixed,fixed,custom,1
gold_spot_echo_neural_mean_reversion_balanced,gold_spot,Gold Spot,gold_spot,XAUUSD,mean_reversion,echo_meanrev|sig=2.5|lookback=4|abs=1.25|rsi=0:0.4|tp=1500|sl=500|max_bars=48|one_trade=1|model=neural,long,2022-01-18T13:45:00Z,46357,46358,2022-01-18T14:00:00Z,2022-01-18T14:15:00Z,1819.96,1814.96,-500,-1,1500,500,0,sl,2,pre_2022_ml_holdout_rebuild_2026_05,fixed,fixed,custom,1
gold_spot_echo_neural_mean_reversion_balanced,gold_spot,Gold Spot,gold_spot,XAUUSD,mean_reversion,echo_meanrev|sig=2.5|lookback=4|abs=1.25|rsi=0:0.4|tp=1500|sl=500|max_bars=48|one_trade=1|model=neural,short,2022-01-21T15:00:00Z,46638,46685,2022-01-21T15:15:00Z,2022-01-24T04:00:00Z,1836.33,1836.81006,-48.006000000009,-0.096012,1500,500,0,max_bars,48,pre_2022_ml_holdout_rebuild_2026_05,fixed,fixed,custom,0.57
gold_spot_echo_neural_mean_reversion_balanced,gold_spot,Gold Spot,gold_spot,XAUUSD,mean_reversion,echo_meanrev|sig=2.5|lookback=4|abs=1.25|rsi=0:0.4|tp=1500|sl=500|max_bars=48|one_trade=1|model=neural,long,2022-01-31T13:45:00Z,47185,47232,2022-01-31T14:00:00Z,2022-02-01T02:45:00Z,1797.81,1797.85999,4.998999999998,0.009998,1500,500,0,max_bars,48,pre_2022_ml_holdout_rebuild_2026_05,fixed,fixed,custom,1
gold_spot_echo_neural_mean_reversion_balanced,gold_spot,Gold Spot,gold_spot,XAUUSD,mean_reversion,echo_meanrev|sig=2.5|lookback=4|abs=1.25|rsi=0:0.4|tp=1500|sl=500|max_bars=48|one_trade=1|model=neural,short,2022-03-25T13:30:00Z,50763,50764,2022-03-25T13:45:00Z,2022-03-25T14:00:00Z,1946.85,1951.85,-500,-1,1500,500,0,sl,2,pre_2022_ml_holdout_rebuild_2026_05,fixed,fixed,custom,1
gold_spot_echo_neural_mean_reversion_balanced,gold_spot,Gold Spot,gold_spot,XAUUSD,mean_reversion,echo_meanrev|sig=2.5|lookback=4|abs=1.25|rsi=0:0.4|tp=1500|sl=500|max_bars=48|one_trade=1|model=neural,long,2022-03-30T12:00:00Z,51033,51080,2022-03-30T12:15:00Z,2022-03-31T01:00:00Z,1927.32,1930.98999,366.99900000001,0.733998,1500,500,0,max_bars,48,pre_2022_ml_holdout_rebuild_2026_05,fixed,fixed,custom,0.6
gold_spot_echo_neural_mean_reversion_balanced,gold_spot,Gold Spot,gold_spot,XAUUSD,mean_reversion,echo_meanrev|sig=2.5|lookback=4|abs=1.25|rsi=0:0.4|tp=1500|sl=500|max_bars=48|one_trade=1|model=neural,long,2022-04-06T08:15:00Z,51478,51488,2022-04-06T08:30:00Z,2022-04-06T11:00:00Z,1924.3,1919.3,-500,-1,1500,500,0,sl,11,pre_2022_ml_holdout_rebuild_2026_05,fixed,fixed,custom,1
gold_spot_echo_neural_mean_reversion_balanced,gold_spot,Gold Spot,gold_spot,XAUUSD,mean_reversion,echo_meanrev|sig=2.5|lookback=4|abs=1.25|rsi=0:0.4|tp=1500|sl=500|max_bars=48|one_trade=1|model=neural,short,2022-04-14T08:45:00Z,52032,52042,2022-04-14T09:00:00Z,2022-04-14T11:30:00Z,1971.37,1976.37,-500,-1,1500,500,0,sl,11,pre_2022_ml_holdout_rebuild_2026_05,fixed,fixed,custom,1
gold_spot_echo_neural_mean_reversion_balanced,gold_spot,Gold Spot,gold_spot,XAUUSD,mean_reversion,echo_meanrev|sig=2.5|lookback=4|abs=1.25|rsi=0:0.4|tp=1500|sl=500|max_bars=48|one_trade=1|model=neural,short,2022-04-18T17:15:00Z,52158,52205,2022-04-18T17:30:00Z,2022-04-19T06:15:00Z,1982.94,1975.67004,726.996000000008,1.453992,1500,500,0,max_bars,48,pre_2022_ml_holdout_rebuild_2026_05,fixed,fixed,custom,1
gold_spot_echo_neural_mean_reversion_balanced,gold_spot,Gold Spot,gold_spot,XAUUSD,mean_reversion,echo_meanrev|sig=2.5|lookback=4|abs=1.25|rsi=0:0.4|tp=1500|sl=500|max_bars=48|one_trade=1|model=neural,short,2022-05-06T17:45:00Z,53448,53495,2022-05-06T18:00:00Z,2022-05-09T06:45:00Z,1882.3,1871.64001,1065.998999999988,2.131998,1500,500,0,max_bars,48,pre_2022_ml_holdout_rebuild_2026_05,fixed,fixed,custom,1
