status,failed_checks,base_strategy_id,base_asset_key,target_asset_key,target_symbol,phase,direction,invert_signal,rr,execution_timeframe,one_minute_refined_trades,source_best_pf,source_best_trades,source_best_total_r,pf,trades,win_rate_pct,total_r,avg_r,max_drawdown_r,min_half_pf,min_quarter_pf,rolling20_pf_p25,bootstrap_pf_p05,block_bootstrap_pf_p05,annual_windows,annual_pass_rate,worst_annual_pf,min_planned_rr,exit_reasons,variant_id
reject,overall_pf_gt_min,competition_aud_nzd_daily_tsmom_next_overnight_weekday_side_4_long_0aa8225f,aud_nzd,us_treasury_5y_note_futures,ZF,competition_session_edge,best,True,3,1m,125,1.801945,125,28.026416,1.855766,125,46.400000,51.403570,0.411229,11.433400,1.682913,1.603527,1.235019,1.330142,1.249627,5,1.000000,1.447227,2.571476,sl:45;sl_gap:12;time_exit:44;tp:19;tp_gap:5,competition_session_edge|family=daily_tsmom_next_overnight_weekday_side_4_long|direction=contrarian|entry=945|exit=945|lookback=5|signal_weekday_side=4_long|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
reject,"overall_pf_gt_min,quarter_pf_gt_1,rolling20_pf_p25_gt_1",competition_aud_usd_london_first30_ny_open_momentum_signalweekdayside_xasset_rr_4_0208edb7,aud_usd,us_treasury_30y_bond_futures,ZB,competition_session_edge,best,True,5,1m,82,1.538497,82,30.946038,1.853584,82,29.268293,49.053271,0.598211,13.533473,1.512177,0.660060,0.910048,1.164197,1.155789,5,0.800000,0.370242,4.067340,sl:50;sl_gap:8;time_exit:5;tp:18;tp_gap:1,competition_session_edge|family=london_first30_ny_open_momentum_signalweekdayside|direction=same|entry=480|exit=570|min_signal_atr=0.35|signal_end=195|signal_start=180|signal_weekday_side=4_long|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
reject,"execution_tf_1m_all_trades,overall_pf_gt_min,quarter_pf_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9",competition_aud_usd_us_first30_last30_momentum_month_9_xasset_rr_5_629d8cc5,aud_usd,copper_futures,HG,competition_session_edge,best,False,4,,55,1.959803,57,7.329376,1.830521,57,47.368421,6.342140,0.111266,3.494728,1.722054,0.480941,1.114804,0.878556,0.847325,4,0.750000,0.478458,3.894125,sl:1;time_exit:55;tp:1,competition_session_edge|family=us_first30_last30_momentum_month_9|direction=same|entry=930|exit=945|min_signal_atr=0.5|signal_end=585|signal_start=570|signal_month=9|exec_tf=1m|managed_exit=bracket|rr=4|risk_reward=4
reject,"execution_tf_1m_all_trades,overall_pf_gt_min",competition_aud_nzd_daily_tsmom_next_overnight_weekday_side_4_long_0aa8225f,aud_nzd,silver_futures,SI,competition_session_edge,best,False,5,,99,1.941494,101,21.906075,1.815210,101,52.475248,32.302876,0.319830,7.358544,1.280896,1.070236,1.485548,1.233933,1.268301,5,0.800000,0.346547,4.793037,sl:28;sl_gap:8;time_exit:61;tp:2;tp_gap:2,competition_session_edge|family=daily_tsmom_next_overnight_weekday_side_4_long|direction=contrarian|entry=945|exit=945|lookback=5|signal_weekday_side=4_long|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
reject,"overall_pf_gt_min,quarter_pf_gt_1",competition_aud_nzd_daily_tsmom_next_overnight_weekday_side_4_long_0aa8225f,aud_nzd,copper_futures,HG,competition_session_edge,best,False,5,1m,107,1.802886,107,25.255292,1.813389,107,51.401869,39.399421,0.368219,7.087927,1.493327,0.745705,1.381020,1.220170,1.351657,5,0.800000,0.745705,4.802725,sl:38;sl_gap:7;time_exit:60;tp:2,competition_session_edge|family=daily_tsmom_next_overnight_weekday_side_4_long|direction=contrarian|entry=945|exit=945|lookback=5|signal_weekday_side=4_long|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
reject,"overall_pf_gt_min,quarter_pf_gt_1",competition_aud_usd_london_first30_ny_open_momentum_weekday_side_0_short_xasset_rr_5_3aca24b7,aud_usd,russell_2000_futures,RTY,competition_session_edge,best,False,4,1m,92,1.530828,92,36.099193,1.798960,92,32.608696,49.567726,0.538780,11.001761,1.380961,0.842927,1.329970,1.164743,1.178943,5,0.600000,0.812717,3.858310,sl:59;sl_gap:3;time_exit:3;tp:27,competition_session_edge|family=london_first30_ny_open_momentum_weekday_side_0_short|direction=same|entry=480|exit=570|min_signal_atr=0|signal_end=195|signal_start=180|signal_weekday_side=0_short|exec_tf=1m|managed_exit=bracket|rr=4|risk_reward=4
reject,"execution_tf_1m_all_trades,overall_pf_gt_min,quarter_pf_gt_1,simple_bootstrap_p05_gt_1",competition_aud_usd_us_first30_last30_momentum_month_9_xasset_rr_5_629d8cc5,aud_usd,new_zealand_dollar_futures,6N,competition_session_edge,best,False,4,,54,1.895838,55,8.156437,1.789036,55,60.000000,7.184028,0.130619,1.943362,1.746252,0.806491,1.383429,0.870023,1.012007,4,0.750000,0.946965,3.754043,sl:4;sl_gap:1;time_exit:49;tp:1,competition_session_edge|family=us_first30_last30_momentum_month_9|direction=same|entry=930|exit=945|min_signal_atr=0.5|signal_end=585|signal_start=570|signal_month=9|exec_tf=1m|managed_exit=bracket|rr=4|risk_reward=4
reject,"execution_tf_1m_all_trades,overall_pf_gt_min,quarter_pf_gt_1,simple_bootstrap_p05_gt_1",competition_aud_usd_us_first30_last30_momentum_month_9_xasset_rr_5_629d8cc5,aud_usd,micro_ether_futures,MET,competition_session_edge,best,False,3,,35,1.571069,47,7.700546,1.788810,47,57.446809,10.636671,0.226312,3.627372,1.022536,0.861016,1.352543,0.979710,0.977245,3,1.000000,1.228019,2.862642,sl:8;sl_gap:2;time_exit:35;tp:2,competition_session_edge|family=us_first30_last30_momentum_month_9|direction=same|entry=930|exit=945|min_signal_atr=0.5|signal_end=585|signal_start=570|signal_month=9|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
reject,overall_pf_gt_min,competition_aud_nzd_daily_tsmom_next_overnight_weekday_side_4_long_0aa8225f,aud_nzd,us_treasury_2y_note_futures,ZT,competition_session_edge,best,True,3,1m,127,2.005614,127,34.255710,1.780267,127,43.307087,48.356609,0.380761,8.696131,1.598625,1.427696,1.317440,1.281584,1.314212,5,1.000000,1.297704,2.479531,sl:42;sl_gap:18;time_exit:43;tp:20;tp_gap:4,competition_session_edge|family=daily_tsmom_next_overnight_weekday_side_4_long|direction=contrarian|entry=945|exit=945|lookback=5|signal_weekday_side=4_long|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
reject,"overall_pf_gt_min,quarter_pf_gt_1",competition_aud_usd_london_first30_ny_open_momentum_signalweekdayside_xasset_rr_4_0208edb7,aud_usd,natural_gas_futures,NG,competition_session_edge,best,True,5,1m,94,1.579730,94,38.064201,1.779946,94,28.723404,51.979259,0.552971,12.758313,1.570706,0.925279,1.450375,1.130209,1.201455,5,1.000000,1.041272,4.576623,sl:67;time_exit:5;tp:22,competition_session_edge|family=london_first30_ny_open_momentum_signalweekdayside|direction=same|entry=480|exit=570|min_signal_atr=0.35|signal_end=195|signal_start=180|signal_weekday_side=4_long|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
reject,"overall_pf_gt_min,quarter_pf_gt_1",competition_aud_usd_daily_tsmom_next_overnight_month_12_45e372f3,aud_usd,crude_oil_futures,CL,competition_session_edge,best,True,5,1m,82,1.584261,82,16.420825,1.776690,82,35.365854,39.213541,0.478214,11.613834,1.169321,0.741529,1.201283,1.132547,1.154102,4,0.750000,0.691565,4.815766,sl:47;sl_gap:3;time_exit:21;tp:11,competition_session_edge|family=daily_tsmom_next_overnight_month_12|direction=momentum|entry=945|exit=570|lookback=20|signal_month=12|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
reject,"overall_pf_gt_min,quarter_pf_gt_1",competition_aud_nzd_daily_tsmom_next_overnight_weekday_side_4_long_0aa8225f,aud_nzd,copper_futures,HG,competition_session_edge,best,False,4,1m,107,1.802886,107,25.255292,1.770980,107,51.401869,37.345190,0.349020,7.087927,1.493327,0.745705,1.381020,1.229101,1.303135,5,0.800000,0.745705,3.842180,sl:38;sl_gap:7;time_exit:58;tp:4,competition_session_edge|family=daily_tsmom_next_overnight_weekday_side_4_long|direction=contrarian|entry=945|exit=945|lookback=5|signal_weekday_side=4_long|exec_tf=1m|managed_exit=bracket|rr=4|risk_reward=4
reject,"overall_pf_gt_min,quarter_pf_gt_1,rolling20_pf_p25_gt_1",competition_aud_usd_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exitbarminute_660_ming_5c432e4e,aud_usd,dow_jones_futures,YM,competition_session_edge,best,False,4,1m,61,1.770157,61,14.793541,1.770157,61,57.377049,14.793541,0.242517,3.435494,1.091672,0.791031,0.985937,1.122676,1.113943,4,0.750000,0.924188,3.943870,sl:16;time_exit:45,competition_session_edge|family=us_first30_last30_reversal_signalmonth_month_10|direction=opposite|entry=930|exit=945|min_signal_atr=0.75|signal_end=585|signal_start=570|signal_month=10|exec_tf=1m|managed_exit=bracket|rr=4|risk_reward=4
reject,"overall_pf_gt_min,quarter_pf_gt_1,rolling20_pf_p25_gt_1",competition_aud_usd_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exitbarminute_660_ming_5c432e4e,aud_usd,dow_jones_futures,YM,competition_session_edge,best,False,5,1m,61,1.770157,61,14.793541,1.770157,61,57.377049,14.793541,0.242517,3.435494,1.091672,0.791031,0.985937,1.087732,1.106029,4,0.750000,0.924188,4.929837,sl:16;time_exit:45,competition_session_edge|family=us_first30_last30_reversal_signalmonth_month_10|direction=opposite|entry=930|exit=945|min_signal_atr=0.75|signal_end=585|signal_start=570|signal_month=10|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
reject,"execution_tf_1m_all_trades,overall_pf_gt_min,quarter_pf_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9",competition_aud_usd_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exitbarminute_660_ming_5c432e4e,aud_usd,natural_gas_futures,NG,competition_session_edge,best,True,3,,45,1.766374,46,4.303454,1.766374,46,52.173913,4.303454,0.093553,1.979431,1.391506,0.212643,1.626557,0.924625,0.849628,4,0.750000,0.552248,2.891233,sl:1;time_exit:45,competition_session_edge|family=us_first30_last30_reversal_signalmonth_month_10|direction=opposite|entry=930|exit=945|min_signal_atr=0.75|signal_end=585|signal_start=570|signal_month=10|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
reject,"execution_tf_1m_all_trades,overall_pf_gt_min,quarter_pf_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9",competition_aud_usd_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exitbarminute_660_ming_5c432e4e,aud_usd,natural_gas_futures,NG,competition_session_edge,best,True,4,,45,1.766374,46,4.303454,1.766374,46,52.173913,4.303454,0.093553,1.979431,1.391506,0.212643,1.626557,0.916328,0.876316,4,0.750000,0.552248,3.854978,sl:1;time_exit:45,competition_session_edge|family=us_first30_last30_reversal_signalmonth_month_10|direction=opposite|entry=930|exit=945|min_signal_atr=0.75|signal_end=585|signal_start=570|signal_month=10|exec_tf=1m|managed_exit=bracket|rr=4|risk_reward=4
reject,"execution_tf_1m_all_trades,overall_pf_gt_min,quarter_pf_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9",competition_aud_usd_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exitbarminute_660_ming_5c432e4e,aud_usd,natural_gas_futures,NG,competition_session_edge,best,True,5,,45,1.766374,46,4.303454,1.766374,46,52.173913,4.303454,0.093553,1.979431,1.391506,0.212643,1.626557,0.875050,0.842178,4,0.750000,0.552248,4.818722,sl:1;time_exit:45,competition_session_edge|family=us_first30_last30_reversal_signalmonth_month_10|direction=opposite|entry=930|exit=945|min_signal_atr=0.75|signal_end=585|signal_start=570|signal_month=10|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
reject,"execution_tf_1m_all_trades,overall_pf_gt_min,quarter_pf_gt_1,simple_bootstrap_p05_gt_1",competition_aud_nzd_london_first30_last30_reversal_weekday_side_0_long_2e0ed4d2,aud_nzd,micro_ether_futures,MET,competition_session_edge,best,True,5,,31,2.410703,37,10.024539,1.764969,37,56.756757,8.824515,0.238500,2.984651,1.079319,0.986721,1.168138,0.906808,0.999035,4,0.750000,0.923614,4.748692,sl:6;sl_gap:3;time_exit:28,competition_session_edge|family=london_first30_last30_reversal_weekday_side_0_long|direction=opposite|entry=930|exit=945|min_signal_atr=0.35|signal_end=195|signal_start=180|signal_weekday_side=0_long|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
reject,"overall_pf_gt_min,quarter_pf_gt_1,rolling20_pf_p25_gt_1",competition_aud_usd_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exitbarminute_660_ming_5c432e4e,aud_usd,dow_jones_futures,YM,competition_session_edge,best,False,3,1m,61,1.770157,61,14.793541,1.753587,61,57.377049,14.475258,0.237299,3.435494,1.091672,0.791031,0.985937,1.070978,1.146978,4,0.750000,0.924188,2.957902,sl:16;time_exit:44;tp:1,competition_session_edge|family=us_first30_last30_reversal_signalmonth_month_10|direction=opposite|entry=930|exit=945|min_signal_atr=0.75|signal_end=585|signal_start=570|signal_month=10|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
reject,"overall_pf_gt_min,quarter_pf_gt_1",competition_aud_nzd_daily_tsmom_next_overnight_weekday_side_4_long_0aa8225f,aud_nzd,copper_futures,HG,competition_session_edge,best,False,3,1m,107,1.802886,107,25.255292,1.734994,107,51.401869,35.602114,0.332730,6.874048,1.539136,0.758239,1.462416,1.223202,1.273820,5,0.800000,0.758239,2.881635,sl:38;sl_gap:7;time_exit:54;tp:6;tp_gap:2,competition_session_edge|family=daily_tsmom_next_overnight_weekday_side_4_long|direction=contrarian|entry=945|exit=945|lookback=5|signal_weekday_side=4_long|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
reject,"overall_pf_gt_min,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9",competition_aud_usd_us_first30_last30_momentum_month_9_xasset_rr_5_629d8cc5,aud_usd,euro_futures,6E,competition_session_edge,best,False,3,1m,45,2.016249,45,6.547302,1.726437,45,57.777778,4.680154,0.104003,2.957816,1.322374,0.294185,0.967288,0.813069,0.714528,4,0.750000,0.501218,2.800722,sl:2;time_exit:42;tp:1,competition_session_edge|family=us_first30_last30_momentum_month_9|direction=same|entry=930|exit=945|min_signal_atr=0.5|signal_end=585|signal_start=570|signal_month=9|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
reject,"overall_pf_gt_min,quarter_pf_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_usd_us_first30_last30_momentum_month_9_xasset_rr_5_629d8cc5,aud_usd,gold_futures,GC,competition_session_edge,best,False,5,1m,51,1.717661,51,7.156955,1.717661,51,54.901961,7.156955,0.140332,3.300080,1.541055,0.769694,1.464370,0.728749,0.786300,4,0.500000,0.660906,4.886599,sl:4;time_exit:46;tp:1,competition_session_edge|family=us_first30_last30_momentum_month_9|direction=same|entry=930|exit=945|min_signal_atr=0.5|signal_end=585|signal_start=570|signal_month=9|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
reject,"execution_tf_1m_all_trades,overall_pf_gt_min",competition_aud_nzd_daily_tsmom_next_overnight_weekday_side_4_long_0aa8225f,aud_nzd,silver_futures,SI,competition_session_edge,best,False,4,,99,1.941494,101,21.906075,1.714045,101,52.475248,28.294224,0.280141,7.358544,1.239626,1.005149,1.485548,1.133133,1.236931,5,0.800000,0.346547,3.834430,sl:28;sl_gap:8;time_exit:61;tp:2;tp_gap:2,competition_session_edge|family=daily_tsmom_next_overnight_weekday_side_4_long|direction=contrarian|entry=945|exit=945|lookback=5|signal_weekday_side=4_long|exec_tf=1m|managed_exit=bracket|rr=4|risk_reward=4
reject,overall_pf_gt_min,competition_aud_nzd_daily_tsmom_next_overnight_weekday_side_4_long_0aa8225f,aud_nzd,us_treasury_10y_note_futures,ZN,competition_session_edge,best,True,3,1m,123,1.711053,123,24.120817,1.705119,123,43.902439,40.668845,0.330641,11.485624,1.539637,1.336179,1.246936,1.215776,1.159592,5,0.800000,0.720886,2.416415,sl:41;sl_gap:14;time_exit:47;tp:17;tp_gap:4,competition_session_edge|family=daily_tsmom_next_overnight_weekday_side_4_long|direction=contrarian|entry=945|exit=945|lookback=5|signal_weekday_side=4_long|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
reject,"execution_tf_1m_all_trades,overall_pf_gt_min",competition_aud_nzd_daily_tsmom_next_overnight_weekday_side_4_long_0aa8225f,aud_nzd,silver_futures,SI,competition_session_edge,best,False,3,,99,1.941494,101,21.906075,1.703479,101,52.475248,27.875518,0.275995,6.438001,1.294848,1.092239,1.453510,1.205090,1.196395,5,0.800000,0.500171,2.875822,sl:28;sl_gap:8;time_exit:56;tp:6;tp_gap:3,competition_session_edge|family=daily_tsmom_next_overnight_weekday_side_4_long|direction=contrarian|entry=945|exit=945|lookback=5|signal_weekday_side=4_long|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
reject,"execution_tf_1m_all_trades,overall_pf_gt_min,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_usd_us_first30_last30_momentum_month_9_xasset_rr_5_629d8cc5,aud_usd,copper_futures,HG,competition_session_edge,best,False,3,,55,1.959803,57,7.329376,1.701240,57,47.368421,5.354903,0.093946,3.494728,1.686706,0.480941,0.908270,0.857931,0.768511,4,0.500000,0.478458,2.920594,sl:1;time_exit:55;tp:1,competition_session_edge|family=us_first30_last30_momentum_month_9|direction=same|entry=930|exit=945|min_signal_atr=0.5|signal_end=585|signal_start=570|signal_month=9|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
reject,"overall_pf_gt_min,quarter_pf_gt_1",competition_aud_usd_daily_tsmom_next_overnight_month_12_45e372f3,aud_usd,crude_oil_futures,CL,competition_session_edge,best,True,3,1m,82,1.584261,82,16.420825,1.699757,82,40.243902,32.498495,0.396323,11.613834,1.162648,0.638518,1.162826,1.124336,1.098184,4,0.750000,0.595495,2.889460,sl:43;sl_gap:3;time_exit:13;tp:23,competition_session_edge|family=daily_tsmom_next_overnight_month_12|direction=momentum|entry=945|exit=570|lookback=20|signal_month=12|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
reject,"execution_tf_1m_all_trades,overall_pf_gt_min,quarter_pf_gt_1,simple_bootstrap_p05_gt_1",competition_aud_usd_us_first30_last30_momentum_month_9_xasset_rr_5_629d8cc5,aud_usd,new_zealand_dollar_futures,6N,competition_session_edge,best,False,3,,54,1.895838,55,8.156437,1.682234,55,60.000000,6.211618,0.112939,1.943362,1.613976,0.806491,1.383429,0.841478,0.984984,4,0.750000,0.946965,2.815533,sl:4;sl_gap:1;time_exit:49;tp:1,competition_session_edge|family=us_first30_last30_momentum_month_9|direction=same|entry=930|exit=945|min_signal_atr=0.5|signal_end=585|signal_start=570|signal_month=9|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
reject,overall_pf_gt_min,competition_eur_chf_ny_open_gap_fade_month_9_5044d21c,eur_chf,natural_gas_futures,NG,competition_session_edge,best,False,3,1m,63,1.747433,63,14.105697,1.671653,63,42.857143,23.539268,0.373639,5.969712,1.138676,1.066307,1.181519,1.041082,1.167153,4,0.750000,0.794891,2.886573,sl:35;time_exit:14;tp:14,competition_session_edge|family=ny_open_gap_fade_month_9|direction=fade|entry=570|exit=660|min_gap_atr=0.25|signal_month=9|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
reject,"overall_pf_gt_min,quarter_pf_gt_1",competition_aud_usd_us_first30_last30_reversal_signalmonth_direction_opposite_entryminute_930_exitbarm_c8c5223e,aud_usd,crude_oil_futures,CL,competition_session_edge,best,True,3,1m,70,1.662340,70,5.083453,1.641872,70,54.285714,5.036777,0.071954,1.804707,1.361525,0.588643,1.189058,1.016151,1.099924,4,0.750000,0.605837,2.922191,sl:2;time_exit:68,competition_session_edge|family=us_first30_last30_reversal_signalmonth|direction=opposite|entry=930|exit=945|min_signal_atr=0.2|signal_end=585|signal_month=12|signal_start=570|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
reject,"overall_pf_gt_min,quarter_pf_gt_1,simple_bootstrap_p05_gt_1",competition_aud_usd_us_first30_last30_reversal_signalmonth_direction_opposite_entryminute_930_exitbarm_c8c5223e,aud_usd,crude_oil_futures,CL,competition_session_edge,best,True,4,1m,70,1.662340,70,5.083453,1.641872,70,54.285714,5.036777,0.071954,1.804707,1.361525,0.588643,1.189058,0.966910,1.023978,4,0.750000,0.605837,3.896255,sl:2;time_exit:68,competition_session_edge|family=us_first30_last30_reversal_signalmonth|direction=opposite|entry=930|exit=945|min_signal_atr=0.2|signal_end=585|signal_month=12|signal_start=570|exec_tf=1m|managed_exit=bracket|rr=4|risk_reward=4
reject,"overall_pf_gt_min,quarter_pf_gt_1,simple_bootstrap_p05_gt_1",competition_aud_usd_us_first30_last30_reversal_signalmonth_direction_opposite_entryminute_930_exitbarm_c8c5223e,aud_usd,crude_oil_futures,CL,competition_session_edge,best,True,5,1m,70,1.662340,70,5.083453,1.641872,70,54.285714,5.036777,0.071954,1.804707,1.361525,0.588643,1.189058,0.994255,0.989412,4,0.750000,0.605837,4.870318,sl:2;time_exit:68,competition_session_edge|family=us_first30_last30_reversal_signalmonth|direction=opposite|entry=930|exit=945|min_signal_atr=0.2|signal_end=585|signal_month=12|signal_start=570|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
reject,"overall_pf_gt_min,quarter_pf_gt_1,simple_bootstrap_p05_gt_1",competition_aud_usd_us_first30_last30_reversal_signalmonth_direction_opposite_entryminute_930_exitbarm_c8c5223e,aud_usd,silver_futures,SI,competition_session_edge,best,False,3,1m,70,1.548467,70,6.045356,1.620425,70,51.428571,7.095745,0.101368,1.613052,1.401854,0.795257,1.692778,0.960119,1.180847,4,0.750000,0.797608,2.899151,sl:3;time_exit:67,competition_session_edge|family=us_first30_last30_reversal_signalmonth|direction=opposite|entry=930|exit=945|min_signal_atr=0.2|signal_end=585|signal_month=12|signal_start=570|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
reject,"overall_pf_gt_min,quarter_pf_gt_1,simple_bootstrap_p05_gt_1",competition_aud_usd_us_first30_last30_reversal_signalmonth_direction_opposite_entryminute_930_exitbarm_c8c5223e,aud_usd,silver_futures,SI,competition_session_edge,best,False,4,1m,70,1.548467,70,6.045356,1.620425,70,51.428571,7.095745,0.101368,1.613052,1.401854,0.795257,1.692778,0.927556,1.169640,4,0.750000,0.797608,3.865535,sl:3;time_exit:67,competition_session_edge|family=us_first30_last30_reversal_signalmonth|direction=opposite|entry=930|exit=945|min_signal_atr=0.2|signal_end=585|signal_month=12|signal_start=570|exec_tf=1m|managed_exit=bracket|rr=4|risk_reward=4
reject,"overall_pf_gt_min,quarter_pf_gt_1,simple_bootstrap_p05_gt_1",competition_aud_usd_us_first30_last30_reversal_signalmonth_direction_opposite_entryminute_930_exitbarm_c8c5223e,aud_usd,silver_futures,SI,competition_session_edge,best,False,5,1m,70,1.548467,70,6.045356,1.620425,70,51.428571,7.095745,0.101368,1.613052,1.401854,0.795257,1.692778,0.958931,1.196949,4,0.750000,0.797608,4.831919,sl:3;time_exit:67,competition_session_edge|family=us_first30_last30_reversal_signalmonth|direction=opposite|entry=930|exit=945|min_signal_atr=0.2|signal_end=585|signal_month=12|signal_start=570|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
reject,"overall_pf_gt_min,quarter_pf_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_usd_us_first30_last30_momentum_month_9_xasset_rr_5_629d8cc5,aud_usd,gold_futures,GC,competition_session_edge,best,False,4,1m,51,1.717661,51,7.156955,1.616077,51,54.901961,6.143895,0.120469,3.300080,1.378512,0.769694,1.269081,0.759793,0.791293,4,0.500000,0.660906,3.909279,sl:4;time_exit:46;tp:1,competition_session_edge|family=us_first30_last30_momentum_month_9|direction=same|entry=930|exit=945|min_signal_atr=0.5|signal_end=585|signal_start=570|signal_month=9|exec_tf=1m|managed_exit=bracket|rr=4|risk_reward=4
reject,"overall_pf_gt_min,quarter_pf_gt_1",competition_aud_usd_daily_tsmom_next_overnight_month_12_45e372f3,aud_usd,crude_oil_futures,CL,competition_session_edge,best,True,4,1m,82,1.584261,82,16.420825,1.595212,82,35.365854,30.051069,0.366476,11.613834,1.059979,0.671268,1.068895,1.019349,1.004894,4,0.750000,0.626038,3.852613,sl:47;sl_gap:3;time_exit:17;tp:15,competition_session_edge|family=daily_tsmom_next_overnight_month_12|direction=momentum|entry=945|exit=570|lookback=20|signal_month=12|exec_tf=1m|managed_exit=bracket|rr=4|risk_reward=4
reject,overall_pf_gt_min,competition_aud_usd_london_first30_ny_open_momentum_signalweekdayside_xasset_rr_4_0208edb7,aud_usd,natural_gas_futures,NG,competition_session_edge,best,True,4,1m,94,1.579730,94,38.064201,1.579730,94,29.787234,38.064201,0.404938,8.002929,1.546173,1.206498,1.528826,1.014798,1.113837,5,0.800000,0.833018,3.661299,sl:66;time_exit:3;tp:25,competition_session_edge|family=london_first30_ny_open_momentum_signalweekdayside|direction=same|entry=480|exit=570|min_signal_atr=0.35|signal_end=195|signal_start=180|signal_weekday_side=4_long|exec_tf=1m|managed_exit=bracket|rr=4|risk_reward=4
reject,"execution_tf_1m_all_trades,overall_pf_gt_min,quarter_pf_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9",competition_aud_usd_us_first30_last30_momentum_month_9_xasset_rr_5_629d8cc5,aud_usd,micro_ether_futures,MET,competition_session_edge,best,False,4,,35,1.571069,47,7.700546,1.571069,47,57.446809,7.700546,0.163841,3.627372,1.022536,0.861016,1.095663,0.891182,0.891480,3,1.000000,1.071469,3.816856,sl:8;sl_gap:2;time_exit:37,competition_session_edge|family=us_first30_last30_momentum_month_9|direction=same|entry=930|exit=945|min_signal_atr=0.5|signal_end=585|signal_start=570|signal_month=9|exec_tf=1m|managed_exit=bracket|rr=4|risk_reward=4
reject,"execution_tf_1m_all_trades,overall_pf_gt_min,quarter_pf_gt_1,simple_bootstrap_p05_gt_1",competition_aud_usd_us_first30_last30_momentum_month_9_xasset_rr_5_629d8cc5,aud_usd,micro_ether_futures,MET,competition_session_edge,best,False,5,,35,1.571069,47,7.700546,1.571069,47,57.446809,7.700546,0.163841,3.627372,1.022536,0.861016,1.095663,0.884949,0.907899,3,1.000000,1.071469,4.771070,sl:8;sl_gap:2;time_exit:37,competition_session_edge|family=us_first30_last30_momentum_month_9|direction=same|entry=930|exit=945|min_signal_atr=0.5|signal_end=585|signal_start=570|signal_month=9|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
