status,failed_checks,base_strategy_id,base_asset_key,target_asset_key,target_symbol,phase,direction,invert_signal,rr,execution_timeframe,one_minute_refined_trades,source_best_pf,source_best_trades,source_best_total_r,pf,trades,win_rate_pct,total_r,avg_r,max_drawdown_r,min_half_pf,min_quarter_pf,rolling20_pf_p25,bootstrap_pf_p05,block_bootstrap_pf_p05,annual_windows,annual_pass_rate,worst_annual_pf,min_planned_rr,exit_reasons,variant_id
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_usd_us_first30_last30_momentum_month_9_xasset_rr_5_629d8cc5,aud_usd,russell_2000_futures,RTY,competition_session_edge,opposite,True,3,1m,76,1.569253,76,14.368533,0.746501,76,30.263158,-9.866648,-0.129824,17.611172,0.333672,0.144941,0.373504,0.434757,0.406401,4,0.250000,0.163269,2.958193,sl:31;time_exit:42;tp:3,competition_session_edge|family=us_first30_last30_momentum_month_9|direction=same|entry=930|exit=945|min_signal_atr=0.5|signal_end=585|signal_start=570|signal_month=9|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
reject,"overall_pf_gt_min,total_r_gt_0,planned_rr_gt_2,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_eur_chf_daily_tsmom_next_overnight_weekday_side_2_short_15ab1798,eur_chf,sp_500_futures,ES,competition_session_edge,direct,False,2,1m,144,1.380521,139,20.102491,0.745639,144,27.083333,-26.723068,-0.185577,32.737213,0.620392,0.398594,0.667691,0.528302,0.528772,5,0.200000,0.333147,1.954974,sl:103;sl_gap:2;tp:39,competition_session_edge|family=daily_tsmom_next_overnight_weekday_side_2_short|direction=contrarian|entry=945|exit=945|lookback=20|signal_weekday_side=2_short|exec_tf=1m|managed_exit=bracket|rr=2|risk_reward=2
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_usd_daily_tsmom_next_overnight_month_6_c0c3d057,aud_usd,sp_500_futures,ES,competition_session_edge,opposite,True,3,1m,88,1.750096,81,18.602917,0.745497,88,25.000000,-16.036957,-0.182238,16.521285,0.682088,0.396626,0.707888,0.448406,0.519389,5,0.200000,0.080905,2.934139,end:1;sl:58;sl_gap:4;time_exit:12;tp:11;tp_gap:2,competition_session_edge|family=daily_tsmom_next_overnight_month_6|direction=contrarian|entry=945|exit=945|lookback=20|signal_month=6|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_eur_chf_daily_tsmom_next_overnight_weekday_side_2_short_15ab1798,eur_chf,swiss_franc_futures,6S,competition_session_edge,opposite,True,3,1m,75,1.494086,119,22.885149,0.745143,75,20.000000,-15.303374,-0.204045,17.140120,0.576866,0.371583,0.530459,0.455367,0.507153,5,0.200000,0.332833,2.892977,sl:42;sl_gap:18;tp:13;tp_gap:2,competition_session_edge|family=daily_tsmom_next_overnight_weekday_side_2_short|direction=contrarian|entry=945|exit=945|lookback=20|signal_weekday_side=2_short|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_usd_daily_tsmom_next_overnight_month_6_c0c3d057,aud_usd,new_zealand_dollar_futures,6N,competition_session_edge,direct,False,5,1m,80,1.570393,80,15.958672,0.744440,80,17.500000,-16.767647,-0.209596,32.406054,0.507341,0.268186,0.324762,0.376341,0.380252,5,0.400000,0.000000,4.582156,sl:44;sl_gap:22;time_exit:6;tp:6;tp_gap:2,competition_session_edge|family=daily_tsmom_next_overnight_month_6|direction=contrarian|entry=945|exit=945|lookback=20|signal_month=6|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_eur_cad_us_first30_midday_momentum_month_10_8e114485,eur_cad,natural_gas_futures,NG,competition_session_edge,opposite,True,2.5,1m,57,1.461316,57,8.403496,0.743804,57,31.578947,-9.115642,-0.159924,15.833339,0.616963,0.122715,0.645720,0.421970,0.341680,4,0.500000,0.161725,2.380484,sl:33;time_exit:17;tp:7,competition_session_edge|family=us_first30_midday_momentum_month_10|direction=same|entry=720|exit=780|min_signal_atr=0.5|signal_end=585|signal_start=570|signal_month=10|exec_tf=1m|managed_exit=bracket|rr=2.5|risk_reward=2.5
reject,"overall_pf_gt_min,total_r_gt_0,planned_rr_gt_2,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_nzd_daily_tsmom_next_overnight_weekday_side_4_long_0aa8225f,aud_nzd,copper_futures,HG,competition_session_edge,opposite,True,2,1m,104,1.802886,107,25.255292,0.741147,104,30.769231,-17.042135,-0.163867,30.641867,0.727412,0.214518,0.474574,0.489528,0.490456,5,0.400000,0.254699,1.921090,sl:46;sl_gap:14;time_exit:23;tp:17;tp_gap:4,competition_session_edge|family=daily_tsmom_next_overnight_weekday_side_4_long|direction=contrarian|entry=945|exit=945|lookback=5|signal_weekday_side=4_long|exec_tf=1m|managed_exit=bracket|rr=2|risk_reward=2
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_nzd_daily_tsmom_next_overnight_weekday_side_4_long_0aa8225f,aud_nzd,british_pound_futures,6B,competition_session_edge,direct,False,5,1m,109,1.415411,114,13.679276,0.740231,109,34.862385,-15.375907,-0.141063,16.371605,0.711460,0.346304,0.504898,0.447156,0.460105,5,0.400000,0.000000,4.642956,sl:31;sl_gap:25;time_exit:52;tp:1,competition_session_edge|family=daily_tsmom_next_overnight_weekday_side_4_long|direction=contrarian|entry=945|exit=945|lookback=5|signal_weekday_side=4_long|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
reject,"overall_pf_gt_min,total_r_gt_0,planned_rr_gt_2,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_usd_daily_tsmom_next_overnight_month_6_c0c3d057,aud_usd,us_treasury_2y_note_futures,ZT,competition_session_edge,opposite,True,2,1m,85,1.311632,80,9.848931,0.740221,85,27.058824,-16.061488,-0.188959,23.158158,0.405761,0.228526,0.489348,0.489967,0.510282,5,0.200000,0.286790,1.654786,sl:47;sl_gap:14;time_exit:1;tp:17;tp_gap:6,competition_session_edge|family=daily_tsmom_next_overnight_month_6|direction=contrarian|entry=945|exit=945|lookback=20|signal_month=6|exec_tf=1m|managed_exit=bracket|rr=2|risk_reward=2
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_usd_daily_tsmom_next_overnight_month_6_c0c3d057,aud_usd,us_treasury_2y_note_futures,ZT,competition_session_edge,opposite,True,4,1m,85,1.311632,80,9.848931,0.740051,85,17.647059,-18.176715,-0.213844,24.151401,0.424058,0.204630,0.442746,0.439916,0.463718,5,0.200000,0.253146,3.309572,sl:53;sl_gap:16;time_exit:4;tp:10;tp_gap:2,competition_session_edge|family=daily_tsmom_next_overnight_month_6|direction=contrarian|entry=945|exit=945|lookback=20|signal_month=6|exec_tf=1m|managed_exit=bracket|rr=4|risk_reward=4
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_nzd_daily_tsmom_next_overnight_weekday_side_4_long_0aa8225f,aud_nzd,dow_jones_futures,YM,competition_session_edge,direct,False,2.5,1m,108,1.422425,106,12.958608,0.739463,108,37.037037,-13.691493,-0.126773,14.077031,0.684687,0.649861,0.643711,0.486264,0.514031,5,0.400000,0.000000,2.474734,sl:26;sl_gap:19;time_exit:60;tp:1;tp_gap:2,competition_session_edge|family=daily_tsmom_next_overnight_weekday_side_4_long|direction=contrarian|entry=945|exit=945|lookback=5|signal_weekday_side=4_long|exec_tf=1m|managed_exit=bracket|rr=2.5|risk_reward=2.5
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_eur_chf_daily_tsmom_next_overnight_weekday_side_2_short_15ab1798,eur_chf,nasdaq_100_futures,NQ,competition_session_edge,direct,False,4,1m,139,1.377725,134,19.950885,0.738931,139,15.827338,-30.353367,-0.218370,37.355923,0.596521,0.527996,0.462645,0.503103,0.486433,5,0.200000,0.470198,3.981466,sl:114;sl_gap:2;time_exit:2;tp:21,competition_session_edge|family=daily_tsmom_next_overnight_weekday_side_2_short|direction=contrarian|entry=945|exit=945|lookback=20|signal_weekday_side=2_short|exec_tf=1m|managed_exit=bracket|rr=4|risk_reward=4
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_eur_cad_us_first30_midday_momentum_month_10_8e114485,eur_cad,us_treasury_5y_note_futures,ZF,competition_session_edge,direct,False,3,1m,60,1.314515,60,5.561267,0.738718,60,38.333333,-8.225106,-0.137085,8.225106,0.602573,0.420546,0.658946,0.432124,0.437620,4,0.500000,0.420546,2.605185,sl:29;sl_gap:1;time_exit:30,competition_session_edge|family=us_first30_midday_momentum_month_10|direction=same|entry=720|exit=780|min_signal_atr=0.5|signal_end=585|signal_start=570|signal_month=10|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_eur_cad_us_first30_midday_momentum_month_10_8e114485,eur_cad,us_treasury_5y_note_futures,ZF,competition_session_edge,direct,False,4,1m,60,1.314515,60,5.561267,0.738718,60,38.333333,-8.225106,-0.137085,8.225106,0.602573,0.420546,0.658946,0.436208,0.407922,4,0.500000,0.420546,3.473579,sl:29;sl_gap:1;time_exit:30,competition_session_edge|family=us_first30_midday_momentum_month_10|direction=same|entry=720|exit=780|min_signal_atr=0.5|signal_end=585|signal_start=570|signal_month=10|exec_tf=1m|managed_exit=bracket|rr=4|risk_reward=4
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_eur_cad_us_first30_midday_momentum_month_10_8e114485,eur_cad,us_treasury_5y_note_futures,ZF,competition_session_edge,direct,False,5,1m,60,1.314515,60,5.561267,0.738718,60,38.333333,-8.225106,-0.137085,8.225106,0.602573,0.420546,0.658946,0.414328,0.440532,4,0.500000,0.420546,4.341974,sl:29;sl_gap:1;time_exit:30,competition_session_edge|family=us_first30_midday_momentum_month_10|direction=same|entry=720|exit=780|min_signal_atr=0.5|signal_end=585|signal_start=570|signal_month=10|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_usd_us_first30_last30_reversal_signalmonth_direction_opposite_entryminute_930_exitbarm_c8c5223e,aud_usd,russell_2000_futures,RTY,competition_session_edge,direct,False,2.5,1m,75,1.377058,75,8.046523,0.737631,75,46.666667,-9.336237,-0.124483,14.842346,0.697764,0.577732,0.499873,0.469468,0.462945,4,0.250000,0.507521,2.447347,sl:31;time_exit:41;tp:3,competition_session_edge|family=us_first30_last30_reversal_signalmonth|direction=opposite|entry=930|exit=945|min_signal_atr=0.2|signal_end=585|signal_month=12|signal_start=570|exec_tf=1m|managed_exit=bracket|rr=2.5|risk_reward=2.5
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_usd_london_first30_ny_open_momentum_weekday_side_0_short_xasset_rr_5_3aca24b7,aud_usd,russell_2000_futures,RTY,competition_session_edge,opposite,True,3,1m,95,1.530828,92,36.099193,0.737562,95,21.052632,-19.689462,-0.207257,34.143628,0.716073,0.273239,0.520533,0.472236,0.475428,5,0.200000,0.174619,2.893732,sl:72;sl_gap:3;time_exit:3;tp:17,competition_session_edge|family=london_first30_ny_open_momentum_weekday_side_0_short|direction=same|entry=480|exit=570|min_signal_atr=0|signal_end=195|signal_start=180|signal_weekday_side=0_short|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_eur_chf_ny_open_gap_fade_month_9_5044d21c,eur_chf,micro_ether_futures,MET,competition_session_edge,direct,False,3,1m,36,1.754756,49,10.979029,0.732956,36,25.000000,-6.970118,-0.193614,9.140243,0.620750,0.292904,0.647383,0.291753,0.402851,3,0.000000,0.406923,2.889234,sl:20;sl_gap:6;time_exit:5;tp:4;tp_gap:1,competition_session_edge|family=ny_open_gap_fade_month_9|direction=fade|entry=570|exit=660|min_gap_atr=0.25|signal_month=9|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_eur_cad_us_first30_midday_momentum_month_10_8e114485,eur_cad,crude_oil_futures,CL,competition_session_edge,direct,False,4,1m,62,1.425277,62,7.701028,0.731478,62,30.645161,-9.964328,-0.160715,12.705373,0.710802,0.641684,0.588589,0.396388,0.424147,4,0.250000,0.377120,3.905594,sl:35;time_exit:25;tp:2,competition_session_edge|family=us_first30_midday_momentum_month_10|direction=same|entry=720|exit=780|min_signal_atr=0.5|signal_end=585|signal_start=570|signal_month=10|exec_tf=1m|managed_exit=bracket|rr=4|risk_reward=4
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_eur_chf_daily_tsmom_next_overnight_weekday_side_2_short_15ab1798,eur_chf,sp_500_futures,ES,competition_session_edge,direct,False,3,1m,144,1.380521,139,20.102491,0.730829,144,19.444444,-31.060666,-0.215699,38.073646,0.491829,0.373374,0.529080,0.515129,0.516027,5,0.200000,0.316154,2.932461,sl:113;sl_gap:2;time_exit:1;tp:28,competition_session_edge|family=daily_tsmom_next_overnight_weekday_side_2_short|direction=contrarian|entry=945|exit=945|lookback=20|signal_weekday_side=2_short|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_eur_cad_us_first30_midday_momentum_month_10_8e114485,eur_cad,us_treasury_5y_note_futures,ZF,competition_session_edge,opposite,True,4,1m,60,1.314515,60,5.561267,0.730356,60,33.333333,-8.639796,-0.143997,16.157172,0.630270,0.268369,0.305156,0.389624,0.345814,4,0.500000,0.166844,3.473579,sl:25;sl_gap:1;time_exit:34,competition_session_edge|family=us_first30_midday_momentum_month_10|direction=same|entry=720|exit=780|min_signal_atr=0.5|signal_end=585|signal_start=570|signal_month=10|exec_tf=1m|managed_exit=bracket|rr=4|risk_reward=4
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_eur_cad_us_first30_midday_momentum_month_10_8e114485,eur_cad,us_treasury_5y_note_futures,ZF,competition_session_edge,opposite,True,5,1m,60,1.314515,60,5.561267,0.730356,60,33.333333,-8.639796,-0.143997,16.157172,0.630270,0.268369,0.305156,0.432429,0.365460,4,0.500000,0.166844,4.341974,sl:25;sl_gap:1;time_exit:34,competition_session_edge|family=us_first30_midday_momentum_month_10|direction=same|entry=720|exit=780|min_signal_atr=0.5|signal_end=585|signal_start=570|signal_month=10|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_eur_cad_us_first30_midday_momentum_month_10_8e114485,eur_cad,british_pound_futures,6B,competition_session_edge,opposite,True,2.5,1m,57,1.642753,57,9.752976,0.729687,57,35.087719,-8.222705,-0.144258,12.534093,0.463132,0.290558,0.514287,0.399825,0.422813,4,0.250000,0.318426,2.309150,sl:27;time_exit:27;tp:3,competition_session_edge|family=us_first30_midday_momentum_month_10|direction=same|entry=720|exit=780|min_signal_atr=0.5|signal_end=585|signal_start=570|signal_month=10|exec_tf=1m|managed_exit=bracket|rr=2.5|risk_reward=2.5
reject,"overall_pf_gt_min,total_r_gt_0,planned_rr_gt_2,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_eur_chf_ny_open_gap_fade_month_9_5044d21c,eur_chf,canadian_dollar_futures,6C,competition_session_edge,direct,False,2,1m,57,1.479738,64,10.200345,0.727536,57,28.070175,-11.137360,-0.195392,17.668725,0.506241,0.473828,0.489429,0.399402,0.423321,4,0.250000,0.341828,1.841225,sl:39;sl_gap:2;time_exit:2;tp:13;tp_gap:1,competition_session_edge|family=ny_open_gap_fade_month_9|direction=fade|entry=570|exit=660|min_gap_atr=0.25|signal_month=9|exec_tf=1m|managed_exit=bracket|rr=2|risk_reward=2
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_eur_cad_us_first30_midday_momentum_month_10_8e114485,eur_cad,natural_gas_futures,NG,competition_session_edge,opposite,True,5,1m,57,1.461316,57,8.403496,0.727216,57,31.578947,-9.705851,-0.170278,18.279050,0.485395,0.122715,0.523606,0.401297,0.331045,4,0.250000,0.161725,4.818722,sl:33;time_exit:23;tp:1,competition_session_edge|family=us_first30_midday_momentum_month_10|direction=same|entry=720|exit=780|min_signal_atr=0.5|signal_end=585|signal_start=570|signal_month=10|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_usd_daily_tsmom_next_overnight_month_6_c0c3d057,aud_usd,us_treasury_5y_note_futures,ZF,competition_session_edge,opposite,True,2.5,1m,88,1.315832,81,10.088904,0.727192,88,22.727273,-18.015270,-0.204719,20.922359,0.479315,0.412479,0.487115,0.450077,0.519286,5,0.200000,0.353712,2.082206,sl:58;sl_gap:7;time_exit:4;tp:17;tp_gap:2,competition_session_edge|family=daily_tsmom_next_overnight_month_6|direction=contrarian|entry=945|exit=945|lookback=20|signal_month=6|exec_tf=1m|managed_exit=bracket|rr=2.5|risk_reward=2.5
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_eur_chf_daily_tsmom_next_overnight_weekday_side_2_short_15ab1798,eur_chf,euro_futures,6E,competition_session_edge,direct,False,5,1m,114,1.328786,111,14.901092,0.726854,114,13.157895,-26.951221,-0.236414,38.109527,0.612505,0.560836,0.294948,0.403504,0.434212,5,0.200000,0.263146,4.526480,sl:84;sl_gap:15;time_exit:1;tp:14,competition_session_edge|family=daily_tsmom_next_overnight_weekday_side_2_short|direction=contrarian|entry=945|exit=945|lookback=20|signal_weekday_side=2_short|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
reject,"overall_pf_gt_min,total_r_gt_0,planned_rr_gt_2,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_eur_cad_us_first30_midday_momentum_month_10_8e114485,eur_cad,us_treasury_5y_note_futures,ZF,competition_session_edge,opposite,True,2,1m,60,1.314515,60,5.561267,0.726117,60,33.333333,-8.775618,-0.146260,16.091251,0.638607,0.268369,0.305156,0.411857,0.347556,4,0.500000,0.166844,1.736790,sl:25;sl_gap:1;time_exit:27;tp:7,competition_session_edge|family=us_first30_midday_momentum_month_10|direction=same|entry=720|exit=780|min_signal_atr=0.5|signal_end=585|signal_start=570|signal_month=10|exec_tf=1m|managed_exit=bracket|rr=2|risk_reward=2
reject,"overall_pf_gt_min,total_r_gt_0,planned_rr_gt_2,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_eur_cad_us_first30_midday_momentum_month_10_8e114485,eur_cad,gold_futures,GC,competition_session_edge,opposite,True,2,1m,59,1.376044,59,6.443612,0.726102,59,37.288136,-8.515994,-0.144339,10.227833,0.578879,0.423417,0.588023,0.394618,0.421465,4,0.000000,0.589858,1.965439,sl:28;time_exit:24;tp:7,competition_session_edge|family=us_first30_midday_momentum_month_10|direction=same|entry=720|exit=780|min_signal_atr=0.5|signal_end=585|signal_start=570|signal_month=10|exec_tf=1m|managed_exit=bracket|rr=2|risk_reward=2
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_eur_chf_ny_open_gap_fade_month_9_5044d21c,eur_chf,us_treasury_2y_note_futures,ZT,competition_session_edge,direct,False,3,1m,56,1.557578,57,10.240515,0.726020,56,26.785714,-11.056375,-0.197435,12.783851,0.608475,0.550073,0.711454,0.381532,0.478971,4,0.000000,0.550073,2.532992,sl:39;sl_gap:2;time_exit:9;tp:6,competition_session_edge|family=ny_open_gap_fade_month_9|direction=fade|entry=570|exit=660|min_gap_atr=0.25|signal_month=9|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_usd_daily_tsmom_next_overnight_month_12_45e372f3,aud_usd,australian_dollar_futures,6A,competition_session_edge,opposite,True,2.5,1m,80,1.374417,81,11.740302,0.724445,80,27.500000,-15.988754,-0.199859,23.102136,0.708755,0.454723,0.458236,0.434884,0.461714,4,0.000000,0.488307,2.225863,sl:46;sl_gap:10;time_exit:10;tp:10;tp_gap:4,competition_session_edge|family=daily_tsmom_next_overnight_month_12|direction=momentum|entry=945|exit=570|lookback=20|signal_month=12|exec_tf=1m|managed_exit=bracket|rr=2.5|risk_reward=2.5
reject,"overall_pf_gt_min,total_r_gt_0,planned_rr_gt_2,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_eur_chf_daily_tsmom_next_overnight_weekday_side_2_short_15ab1798,eur_chf,swiss_franc_futures,6S,competition_session_edge,opposite,True,2,1m,75,1.494086,119,22.885149,0.723780,75,26.666667,-15.203803,-0.202717,18.048378,0.465878,0.247722,0.500335,0.420513,0.499876,5,0.400000,0.355603,1.928652,sl:37;sl_gap:18;tp:13;tp_gap:7,competition_session_edge|family=daily_tsmom_next_overnight_weekday_side_2_short|direction=contrarian|entry=945|exit=945|lookback=20|signal_weekday_side=2_short|exec_tf=1m|managed_exit=bracket|rr=2|risk_reward=2
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_usd_london_first30_ny_open_momentum_weekday_side_0_short_xasset_rr_5_3aca24b7,aud_usd,australian_dollar_futures,6A,competition_session_edge,opposite,True,5,1m,98,2.371486,95,58.822147,0.722585,98,24.489796,-20.018616,-0.204272,33.306400,0.575914,0.254191,0.389204,0.441733,0.428500,5,0.200000,0.282179,4.401573,sl:66;sl_gap:6;time_exit:24;tp:2,competition_session_edge|family=london_first30_ny_open_momentum_weekday_side_0_short|direction=same|entry=480|exit=570|min_signal_atr=0|signal_end=195|signal_start=180|signal_weekday_side=0_short|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
