strategy_id,asset_key,asset_name,market,symbol,phase,variant_id,side,signal_time,entry_index,exit_index,entry_time,exit_time,entry_price,exit_price,net_units,r_multiple,tp_units,sl_units,cost_units,exit_reason,bars_held,source,tp_mode,sl_mode,size_mode,size_multiplier
gold_futures_tori_trades_trendline_break_retest_on_usd_jpy,usd_jpy,USD/JPY,forex,USDJPY,tori_trendline_mtf,tori_trendline_mtf|all|lookback=24|swing=2|touch=2|gap=1|lead=4|break=0.02|tol=0.3|stop_buf=0.1|risk=3|rr=2|target_lookback=48|max_bars=80|one_trade=0,long,2022-07-05T03:45:00Z,60798,60815,2022-07-05T04:00:00Z,2022-07-05T08:15:00Z,136.13,135.84,-28.999999999999,-1,59,28.999999999999,0,sl,18,tori_public_mtf_research_2026,custom,custom,custom,1.68
gold_futures_tori_trades_trendline_break_retest_on_usd_jpy,usd_jpy,USD/JPY,forex,USDJPY,tori_trendline_mtf,tori_trendline_mtf|all|lookback=24|swing=2|touch=2|gap=1|lead=4|break=0.02|tol=0.3|stop_buf=0.1|risk=3|rr=2|target_lookback=48|max_bars=80|one_trade=0,long,2022-08-31T19:45:00Z,64798,64813,2022-08-31T20:00:00Z,2022-08-31T23:45:00Z,138.91,139.41,50,2.083333333334,50,23.999999999998,0,tp,16,tori_public_mtf_research_2026,custom,custom,custom,2
gold_futures_tori_trades_trendline_break_retest_on_usd_jpy,usd_jpy,USD/JPY,forex,USDJPY,tori_trendline_mtf,tori_trendline_mtf|all|lookback=24|swing=2|touch=2|gap=1|lead=4|break=0.02|tol=0.3|stop_buf=0.1|risk=3|rr=2|target_lookback=48|max_bars=80|one_trade=0,long,2022-09-02T12:45:00Z,64962,64962,2022-09-02T13:00:00Z,2022-09-02T13:00:00Z,140.6,140.47,-13,-1,22,13,0,sl,1,tori_public_mtf_research_2026,custom,custom,custom,2
gold_futures_tori_trades_trendline_break_retest_on_usd_jpy,usd_jpy,USD/JPY,forex,USDJPY,tori_trendline_mtf,tori_trendline_mtf|all|lookback=24|swing=2|touch=2|gap=1|lead=4|break=0.02|tol=0.3|stop_buf=0.1|risk=3|rr=2|target_lookback=48|max_bars=80|one_trade=0,long,2022-09-26T15:45:00Z,66510,66567,2022-09-26T16:00:00Z,2022-09-27T06:15:00Z,144.47,144.32,-15.000000000001,-0.5,144,29.999999999998,0,sl,58,tori_public_mtf_research_2026,custom,custom,custom,1.82
gold_futures_tori_trades_trendline_break_retest_on_usd_jpy,usd_jpy,USD/JPY,forex,USDJPY,tori_trendline_mtf,tori_trendline_mtf|all|lookback=24|swing=2|touch=2|gap=1|lead=4|break=0.02|tol=0.3|stop_buf=0.1|risk=3|rr=2|target_lookback=48|max_bars=80|one_trade=0,long,2022-10-06T10:45:00Z,67259,67265,2022-10-06T11:00:00Z,2022-10-06T12:30:00Z,144.74,144.63499,-10.501000000002,-1.166777777778,19.999999999999,9,0,sl_gap,7,tori_public_mtf_research_2026,custom,custom,custom,1.89
gold_futures_tori_trades_trendline_break_retest_on_usd_jpy,usd_jpy,USD/JPY,forex,USDJPY,tori_trendline_mtf,tori_trendline_mtf|all|lookback=24|swing=2|touch=2|gap=1|lead=4|break=0.02|tol=0.3|stop_buf=0.1|risk=3|rr=2|target_lookback=48|max_bars=80|one_trade=0,long,2022-10-06T14:45:00Z,67275,67294,2022-10-06T15:00:00Z,2022-10-06T19:45:00Z,144.88,145.13,25,1.666666666667,25,15.000000000001,0,tp,20,tori_public_mtf_research_2026,custom,custom,custom,1.93
gold_futures_tori_trades_trendline_break_retest_on_usd_jpy,usd_jpy,USD/JPY,forex,USDJPY,tori_trendline_mtf,tori_trendline_mtf|all|lookback=24|swing=2|touch=2|gap=1|lead=4|break=0.02|tol=0.3|stop_buf=0.1|risk=3|rr=2|target_lookback=48|max_bars=80|one_trade=0,long,2022-10-12T10:45:00Z,67639,67718,2022-10-12T11:00:00Z,2022-10-13T06:45:00Z,146.54,146.83501,29.501000000002,0.686069767442,85.000000000002,42.999999999998,0,max_bars,80,tori_public_mtf_research_2026,custom,custom,custom,1.88
gold_futures_tori_trades_trendline_break_retest_on_usd_jpy,usd_jpy,USD/JPY,forex,USDJPY,tori_trendline_mtf,tori_trendline_mtf|all|lookback=24|swing=2|touch=2|gap=1|lead=4|break=0.02|tol=0.3|stop_buf=0.1|risk=3|rr=2|target_lookback=48|max_bars=80|one_trade=0,short,2022-11-24T10:45:00Z,70569,70590,2022-11-24T11:00:00Z,2022-11-24T16:15:00Z,138.19,138.44,-25,-0.308641975309,153.999999999999,81,0,sl,22,tori_public_mtf_research_2026,custom,custom,custom,1.9
gold_futures_tori_trades_trendline_break_retest_on_usd_jpy,usd_jpy,USD/JPY,forex,USDJPY,tori_trendline_mtf,tori_trendline_mtf|all|lookback=24|swing=2|touch=2|gap=1|lead=4|break=0.02|tol=0.3|stop_buf=0.1|risk=3|rr=2|target_lookback=48|max_bars=80|one_trade=0,short,2022-12-30T08:45:00Z,73026,73052,2022-12-30T09:00:00Z,2022-12-30T15:30:00Z,131.73,132.26,-53,-1,104.999999999998,53,0,sl,27,tori_public_mtf_research_2026,custom,custom,custom,1.88
gold_futures_tori_trades_trendline_break_retest_on_usd_jpy,usd_jpy,USD/JPY,forex,USDJPY,tori_trendline_mtf,tori_trendline_mtf|all|lookback=24|swing=2|touch=2|gap=1|lead=4|break=0.02|tol=0.3|stop_buf=0.1|risk=3|rr=2|target_lookback=48|max_bars=80|one_trade=0,short,2023-01-12T09:45:00Z,73883,73897,2023-01-12T10:00:00Z,2023-01-12T13:30:00Z,130.98,129.83,114.999999999998,2.090909090909,114.999999999998,55.000000000001,0,tp,15,tori_public_mtf_research_2026,custom,custom,custom,1.69
