strategy_id,asset_key,asset_name,market,symbol,phase,variant_id,side,signal_time,entry_index,exit_index,entry_time,exit_time,entry_price,exit_price,net_units,r_multiple,tp_units,sl_units,cost_units,exit_reason,bars_held,source,tp_mode,sl_mode,size_mode,size_multiplier
eur_usd_ny_sweep_logit_on_british_pound_futures,british_pound_futures,British Pound Futures,futures,6B,ny_sweep_playbook,ny_sweep_v4|model=logit|min=0.5|start=420|end=600|max_tests=1|risk_min=0|risk_max=35|min_wick=0.25|rr=2|max_bars=144|one_trade=0,long,2023-06-22T13:15:00Z,306611,306625,2023-06-22T13:30:00Z,2023-06-22T17:00:00Z,1.275,1.2733,-17,-1,33.999999999998,17,0,sl,15,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,28.25
eur_usd_ny_sweep_logit_on_british_pound_futures,british_pound_futures,British Pound Futures,futures,6B,ny_sweep_playbook,ny_sweep_v4|model=logit|min=0.5|start=420|end=600|max_tests=1|risk_min=0|risk_max=35|min_wick=0.25|rr=2|max_bars=144|one_trade=0,long,2023-07-06T13:45:00Z,307533,307533,2023-07-06T14:00:00Z,2023-07-06T14:00:00Z,1.2737,1.2722,-15.000000000001,-1,30.000000000001,15.000000000001,0,sl,1,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,32
eur_usd_ny_sweep_logit_on_british_pound_futures,british_pound_futures,British Pound Futures,futures,6B,ny_sweep_playbook,ny_sweep_v4|model=logit|min=0.5|start=420|end=600|max_tests=1|risk_min=0|risk_max=35|min_wick=0.25|rr=2|max_bars=144|one_trade=0,long,2023-07-18T13:45:00Z,308269,308275,2023-07-18T14:00:00Z,2023-07-18T15:30:00Z,1.3079,1.3062,-17,-1,34.000000000001,17,0,sl,7,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,28.25
eur_usd_ny_sweep_logit_on_british_pound_futures,british_pound_futures,British Pound Futures,futures,6B,ny_sweep_playbook,ny_sweep_v4|model=logit|min=0.5|start=420|end=600|max_tests=1|risk_min=0|risk_max=35|min_wick=0.25|rr=2|max_bars=144|one_trade=0,long,2023-09-28T13:00:00Z,313045,313055,2023-09-28T13:15:00Z,2023-09-28T15:45:00Z,1.2193,1.2229,36,2,36,18,0,tp,11,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,26.75
eur_usd_ny_sweep_logit_on_british_pound_futures,british_pound_futures,British Pound Futures,futures,6B,ny_sweep_playbook,ny_sweep_v4|model=logit|min=0.5|start=420|end=600|max_tests=1|risk_min=0|risk_max=35|min_wick=0.25|rr=2|max_bars=144|one_trade=0,long,2023-11-17T13:45:00Z,316356,316358,2023-11-17T14:00:00Z,2023-11-17T14:30:00Z,1.2424,1.2411,-12.999999999999,-1,26.000000000002,12.999999999999,0,sl,3,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,37
eur_usd_ny_sweep_logit_on_british_pound_futures,british_pound_futures,British Pound Futures,futures,6B,ny_sweep_playbook,ny_sweep_v4|model=logit|min=0.5|start=420|end=600|max_tests=1|risk_min=0|risk_max=35|min_wick=0.25|rr=2|max_bars=144|one_trade=0,long,2023-12-07T15:00:00Z,317634,317644,2023-12-07T15:15:00Z,2023-12-07T17:45:00Z,1.2564,1.261,46.000000000002,2,46.000000000002,23,0,tp,11,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,21
eur_usd_ny_sweep_logit_on_british_pound_futures,british_pound_futures,British Pound Futures,futures,6B,ny_sweep_playbook,ny_sweep_v4|model=logit|min=0.5|start=420|end=600|max_tests=1|risk_min=0|risk_max=35|min_wick=0.25|rr=2|max_bars=144|one_trade=0,long,2024-03-06T13:00:00Z,323328,323342,2024-03-06T13:15:00Z,2024-03-06T16:45:00Z,1.272,1.2756,36,2,36,18,0,tp_gap,15,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,26.75
eur_usd_ny_sweep_logit_on_british_pound_futures,british_pound_futures,British Pound Futures,futures,6B,ny_sweep_playbook,ny_sweep_v4|model=logit|min=0.5|start=420|end=600|max_tests=1|risk_min=0|risk_max=35|min_wick=0.25|rr=2|max_bars=144|one_trade=0,long,2024-09-30T13:00:00Z,336841,336845,2024-09-30T13:15:00Z,2024-09-30T14:15:00Z,1.3389,1.337,-19,-1,38,19,0,sl,5,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,25.5
eur_usd_ny_sweep_logit_on_british_pound_futures,british_pound_futures,British Pound Futures,futures,6B,ny_sweep_playbook,ny_sweep_v4|model=logit|min=0.5|start=420|end=600|max_tests=1|risk_min=0|risk_max=35|min_wick=0.25|rr=2|max_bars=144|one_trade=0,long,2025-02-13T13:30:00Z,345649,345655,2025-02-13T13:45:00Z,2025-02-13T15:15:00Z,1.2469,1.2513,44,2,44,22,0,tp,7,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,22
eur_usd_ny_sweep_logit_on_british_pound_futures,british_pound_futures,British Pound Futures,futures,6B,ny_sweep_playbook,ny_sweep_v4|model=logit|min=0.5|start=420|end=600|max_tests=1|risk_min=0|risk_max=35|min_wick=0.25|rr=2|max_bars=144|one_trade=0,short,2025-02-28T13:15:00Z,346660,346667,2025-02-28T13:30:00Z,2025-02-28T15:15:00Z,1.2603,1.2615,-12.000000000001,-1,24,12.000000000001,0,sl,8,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,40
