strategy_id,label,asset_key,symbol,market,family,provenance,profit_factor,trades,total_r,win_rate_pct,max_drawdown_r,params
new_zealand_dollar_futures_us_first30_last30_reversal_direction_opposite_entryminute_930_e_309c1748,6N Us First30 Last30 Reversal,new_zealand_dollar_futures,6N,futures,us_first30_last30_reversal,research_derived/session_specific,1.12757,855,26.10109,47.95,17.771159,"{""direction"": ""opposite"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.35, ""signalEndBarMinute"": 585, ""signalStartMinute"": 570}"
new_zealand_dollar_futures_us_first30_last30_reversal_direction_opposite_entryminute_930_e_cc4f48a2,6N Us First30 Last30 Reversal,new_zealand_dollar_futures,6N,futures,us_first30_last30_reversal,research_derived/session_specific,1.137663,730,24.126627,48.77,13.612884,"{""direction"": ""opposite"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.5, ""signalEndBarMinute"": 585, ""signalStartMinute"": 570}"
new_zealand_dollar_futures_us_secondlast_last30_momentum_direction_same_entryminute_930_ex_3c9f063f,6N Us Secondlast Last30 Momentum,new_zealand_dollar_futures,6N,futures,us_secondlast_last30_momentum,research_derived/session_specific,0.928621,1104,-20.649144,43.48,35.0758,"{""direction"": ""same"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.0, ""signalEndBarMinute"": 915, ""signalStartMinute"": 900}"
new_zealand_dollar_futures_us_secondlast_last30_momentum_direction_same_entryminute_930_ex_28069684,6N Us Secondlast Last30 Momentum,new_zealand_dollar_futures,6N,futures,us_secondlast_last30_momentum,research_derived/session_specific,0.951293,1031,-12.993761,44.03,28.946554,"{""direction"": ""same"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.05, ""signalEndBarMinute"": 915, ""signalStartMinute"": 900}"
new_zealand_dollar_futures_us_secondlast_last30_momentum_direction_same_entryminute_930_ex_401b7ac7,6N Us Secondlast Last30 Momentum,new_zealand_dollar_futures,6N,futures,us_secondlast_last30_momentum,research_derived/session_specific,0.959679,983,-10.215468,44.05,24.816974,"{""direction"": ""same"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.1, ""signalEndBarMinute"": 915, ""signalStartMinute"": 900}"
new_zealand_dollar_futures_us_secondlast_last30_momentum_direction_same_entryminute_930_ex_6976b2fe,6N Us Secondlast Last30 Momentum,new_zealand_dollar_futures,6N,futures,us_secondlast_last30_momentum,research_derived/session_specific,0.960446,851,-8.689868,43.48,25.609792,"{""direction"": ""same"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.2, ""signalEndBarMinute"": 915, ""signalStartMinute"": 900}"
new_zealand_dollar_futures_us_secondlast_last30_momentum_direction_same_entryminute_930_ex_5b2304e6,6N Us Secondlast Last30 Momentum,new_zealand_dollar_futures,6N,futures,us_secondlast_last30_momentum,research_derived/session_specific,0.888304,679,-21.08041,42.12,30.049115,"{""direction"": ""same"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.35, ""signalEndBarMinute"": 915, ""signalStartMinute"": 900}"
new_zealand_dollar_futures_us_secondlast_last30_momentum_direction_same_entryminute_930_ex_de82a8b7,6N Us Secondlast Last30 Momentum,new_zealand_dollar_futures,6N,futures,us_secondlast_last30_momentum,research_derived/session_specific,0.842218,519,-23.839385,41.81,34.187003,"{""direction"": ""same"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.5, ""signalEndBarMinute"": 915, ""signalStartMinute"": 900}"
new_zealand_dollar_futures_london_first30_ny_open_momentum_direction_same_entryminute_480__81401c9a,6N London First30 Ny Open Momentum,new_zealand_dollar_futures,6N,futures,london_first30_ny_open_momentum,research_derived/session_specific,1.085152,1119,112.388494,49.78,68.656641,"{""direction"": ""same"", ""entryMinute"": 480, ""exitBarMinute"": 570, ""minSignalAtr"": 0.0, ""signalEndBarMinute"": 195, ""signalStartMinute"": 180}"
new_zealand_dollar_futures_london_first30_ny_open_momentum_direction_same_entryminute_480__c9fcf2e0,6N London First30 Ny Open Momentum,new_zealand_dollar_futures,6N,futures,london_first30_ny_open_momentum,research_derived/session_specific,1.098731,1095,127.239772,49.86,71.363876,"{""direction"": ""same"", ""entryMinute"": 480, ""exitBarMinute"": 570, ""minSignalAtr"": 0.05, ""signalEndBarMinute"": 195, ""signalStartMinute"": 180}"
new_zealand_dollar_futures_london_first30_ny_open_momentum_direction_same_entryminute_480__a8097256,6N London First30 Ny Open Momentum,new_zealand_dollar_futures,6N,futures,london_first30_ny_open_momentum,research_derived/session_specific,1.105549,1068,133.253961,50.19,67.433647,"{""direction"": ""same"", ""entryMinute"": 480, ""exitBarMinute"": 570, ""minSignalAtr"": 0.1, ""signalEndBarMinute"": 195, ""signalStartMinute"": 180}"
new_zealand_dollar_futures_london_first30_ny_open_momentum_direction_same_entryminute_480__b84a5b41,6N London First30 Ny Open Momentum,new_zealand_dollar_futures,6N,futures,london_first30_ny_open_momentum,research_derived/session_specific,1.082737,999,96.977612,49.85,73.055055,"{""direction"": ""same"", ""entryMinute"": 480, ""exitBarMinute"": 570, ""minSignalAtr"": 0.2, ""signalEndBarMinute"": 195, ""signalStartMinute"": 180}"
new_zealand_dollar_futures_london_first30_ny_open_momentum_direction_same_entryminute_480__f394a8d1,6N London First30 Ny Open Momentum,new_zealand_dollar_futures,6N,futures,london_first30_ny_open_momentum,research_derived/session_specific,1.066006,897,67.946599,49.94,63.457255,"{""direction"": ""same"", ""entryMinute"": 480, ""exitBarMinute"": 570, ""minSignalAtr"": 0.35, ""signalEndBarMinute"": 195, ""signalStartMinute"": 180}"
new_zealand_dollar_futures_london_first30_ny_open_momentum_direction_same_entryminute_480__ec9f47ea,6N London First30 Ny Open Momentum,new_zealand_dollar_futures,6N,futures,london_first30_ny_open_momentum,research_derived/session_specific,1.088636,810,81.049815,49.01,63.281223,"{""direction"": ""same"", ""entryMinute"": 480, ""exitBarMinute"": 570, ""minSignalAtr"": 0.5, ""signalEndBarMinute"": 195, ""signalStartMinute"": 180}"
new_zealand_dollar_futures_london_first30_ny_open_reversal_direction_opposite_entryminute__d12aef71,6N London First30 Ny Open Reversal,new_zealand_dollar_futures,6N,futures,london_first30_ny_open_reversal,research_derived/session_specific,0.92153,1119,-112.388494,48.97,138.163138,"{""direction"": ""opposite"", ""entryMinute"": 480, ""exitBarMinute"": 570, ""minSignalAtr"": 0.0, ""signalEndBarMinute"": 195, ""signalStartMinute"": 180}"
new_zealand_dollar_futures_london_first30_ny_open_reversal_direction_opposite_entryminute__8c6b1124,6N London First30 Ny Open Reversal,new_zealand_dollar_futures,6N,futures,london_first30_ny_open_reversal,research_derived/session_specific,0.910141,1095,-127.239772,48.86,153.16196,"{""direction"": ""opposite"", ""entryMinute"": 480, ""exitBarMinute"": 570, ""minSignalAtr"": 0.05, ""signalEndBarMinute"": 195, ""signalStartMinute"": 180}"
new_zealand_dollar_futures_london_first30_ny_open_reversal_direction_opposite_entryminute__33a3fbd5,6N London First30 Ny Open Reversal,new_zealand_dollar_futures,6N,futures,london_first30_ny_open_reversal,research_derived/session_specific,0.904528,1068,-133.253961,48.6,159.028605,"{""direction"": ""opposite"", ""entryMinute"": 480, ""exitBarMinute"": 570, ""minSignalAtr"": 0.1, ""signalEndBarMinute"": 195, ""signalStartMinute"": 180}"
new_zealand_dollar_futures_london_first30_ny_open_reversal_direction_opposite_entryminute__822bbf0b,6N London First30 Ny Open Reversal,new_zealand_dollar_futures,6N,futures,london_first30_ny_open_reversal,research_derived/session_specific,0.923585,999,-96.977612,48.85,128.956325,"{""direction"": ""opposite"", ""entryMinute"": 480, ""exitBarMinute"": 570, ""minSignalAtr"": 0.2, ""signalEndBarMinute"": 195, ""signalStartMinute"": 180}"
new_zealand_dollar_futures_london_first30_ny_open_reversal_direction_opposite_entryminute__5fe49796,6N London First30 Ny Open Reversal,new_zealand_dollar_futures,6N,futures,london_first30_ny_open_reversal,research_derived/session_specific,0.938081,897,-67.946599,48.83,113.900941,"{""direction"": ""opposite"", ""entryMinute"": 480, ""exitBarMinute"": 570, ""minSignalAtr"": 0.35, ""signalEndBarMinute"": 195, ""signalStartMinute"": 180}"
new_zealand_dollar_futures_london_first30_ny_open_reversal_direction_opposite_entryminute__fae5ed4f,6N London First30 Ny Open Reversal,new_zealand_dollar_futures,6N,futures,london_first30_ny_open_reversal,research_derived/session_specific,0.918581,810,-81.049815,49.63,127.361144,"{""direction"": ""opposite"", ""entryMinute"": 480, ""exitBarMinute"": 570, ""minSignalAtr"": 0.5, ""signalEndBarMinute"": 195, ""signalStartMinute"": 180}"
new_zealand_dollar_futures_overnight_close_to_open_bias_entry_prior_rth_close_exit_ny_open_3d73c847,6N Overnight Close To Open Bias,new_zealand_dollar_futures,6N,futures,overnight_close_to_open_bias,research_derived/session_specific,0.889536,890,-280.48065,48.31,385.01259,"{""entry"": ""prior_rth_close"", ""exit"": ""ny_open"", ""side"": ""long""}"
new_zealand_dollar_futures_overnight_close_to_open_bias_entry_prior_rth_close_exit_ny_open_ad6c9cc7,6N Overnight Close To Open Bias,new_zealand_dollar_futures,6N,futures,overnight_close_to_open_bias,research_derived/session_specific,1.124181,890,280.48065,50.45,126.730732,"{""entry"": ""prior_rth_close"", ""exit"": ""ny_open"", ""side"": ""short""}"
new_zealand_dollar_futures_ny_open_gap_fade_direction_fade_entryminute_570_exitbarminute_6_d3ca82ba,6N Ny Open Gap Fade,new_zealand_dollar_futures,6N,futures,ny_open_gap_fade,research_derived/session_specific,1.235025,890,150.542587,51.12,38.171865,"{""direction"": ""fade"", ""entryMinute"": 570, ""exitBarMinute"": 615, ""minGapAtr"": 0.0}"
new_zealand_dollar_futures_ny_open_gap_continuation_direction_continue_entryminute_570_exi_977f6d51,6N Ny Open Gap Continuation,new_zealand_dollar_futures,6N,futures,ny_open_gap_continuation,research_derived/session_specific,0.8097,890,-150.542587,47.42,185.657359,"{""direction"": ""continue"", ""entryMinute"": 570, ""exitBarMinute"": 615, ""minGapAtr"": 0.0}"
new_zealand_dollar_futures_ny_open_gap_fade_direction_fade_entryminute_570_exitbarminute_6_b0d26f40,6N Ny Open Gap Fade,new_zealand_dollar_futures,6N,futures,ny_open_gap_fade,research_derived/session_specific,1.19945,890,158.180799,50.45,58.11981,"{""direction"": ""fade"", ""entryMinute"": 570, ""exitBarMinute"": 660, ""minGapAtr"": 0.0}"
new_zealand_dollar_futures_ny_open_gap_continuation_direction_continue_entryminute_570_exi_9898e686,6N Ny Open Gap Continuation,new_zealand_dollar_futures,6N,futures,ny_open_gap_continuation,research_derived/session_specific,0.833716,890,-158.180799,48.31,179.133308,"{""direction"": ""continue"", ""entryMinute"": 570, ""exitBarMinute"": 660, ""minGapAtr"": 0.0}"
new_zealand_dollar_futures_ny_open_gap_fade_direction_fade_entryminute_570_exitbarminute_9_d703be0d,6N Ny Open Gap Fade,new_zealand_dollar_futures,6N,futures,ny_open_gap_fade,research_derived/session_specific,1.207169,880,239.725315,53.3,110.585926,"{""direction"": ""fade"", ""entryMinute"": 570, ""exitBarMinute"": 945, ""minGapAtr"": 0.0}"
new_zealand_dollar_futures_ny_open_gap_continuation_direction_continue_entryminute_570_exi_5f316361,6N Ny Open Gap Continuation,new_zealand_dollar_futures,6N,futures,ny_open_gap_continuation,research_derived/session_specific,0.828384,880,-239.725315,45.8,283.974297,"{""direction"": ""continue"", ""entryMinute"": 570, ""exitBarMinute"": 945, ""minGapAtr"": 0.0}"
new_zealand_dollar_futures_ny_open_gap_fade_direction_fade_entryminute_570_exitbarminute_6_43b663ed,6N Ny Open Gap Fade,new_zealand_dollar_futures,6N,futures,ny_open_gap_fade,research_derived/session_specific,1.249866,868,154.752399,51.38,38.171865,"{""direction"": ""fade"", ""entryMinute"": 570, ""exitBarMinute"": 615, ""minGapAtr"": 0.1}"
new_zealand_dollar_futures_ny_open_gap_continuation_direction_continue_entryminute_570_exi_bccd94fe,6N Ny Open Gap Continuation,new_zealand_dollar_futures,6N,futures,ny_open_gap_continuation,research_derived/session_specific,0.800086,868,-154.752399,47.12,189.982421,"{""direction"": ""continue"", ""entryMinute"": 570, ""exitBarMinute"": 615, ""minGapAtr"": 0.1}"
new_zealand_dollar_futures_ny_open_gap_fade_direction_fade_entryminute_570_exitbarminute_6_b4b6e3a2,6N Ny Open Gap Fade,new_zealand_dollar_futures,6N,futures,ny_open_gap_fade,research_derived/session_specific,1.215068,868,164.532735,50.69,60.394172,"{""direction"": ""fade"", ""entryMinute"": 570, ""exitBarMinute"": 660, ""minGapAtr"": 0.1}"
new_zealand_dollar_futures_ny_open_gap_continuation_direction_continue_entryminute_570_exi_7cd4d993,6N Ny Open Gap Continuation,new_zealand_dollar_futures,6N,futures,ny_open_gap_continuation,research_derived/session_specific,0.822999,868,-164.532735,48.04,185.248517,"{""direction"": ""continue"", ""entryMinute"": 570, ""exitBarMinute"": 660, ""minGapAtr"": 0.1}"
new_zealand_dollar_futures_ny_open_gap_fade_direction_fade_entryminute_570_exitbarminute_9_0a704a07,6N Ny Open Gap Fade,new_zealand_dollar_futures,6N,futures,ny_open_gap_fade,research_derived/session_specific,1.217748,858,245.784073,53.73,109.838522,"{""direction"": ""fade"", ""entryMinute"": 570, ""exitBarMinute"": 945, ""minGapAtr"": 0.1}"
new_zealand_dollar_futures_ny_open_gap_continuation_direction_continue_entryminute_570_exi_f9fad4db,6N Ny Open Gap Continuation,new_zealand_dollar_futures,6N,futures,ny_open_gap_continuation,research_derived/session_specific,0.821188,858,-245.784073,45.34,291.440867,"{""direction"": ""continue"", ""entryMinute"": 570, ""exitBarMinute"": 945, ""minGapAtr"": 0.1}"
new_zealand_dollar_futures_ny_open_gap_fade_direction_fade_entryminute_570_exitbarminute_6_a8b04c47,6N Ny Open Gap Fade,new_zealand_dollar_futures,6N,futures,ny_open_gap_fade,research_derived/session_specific,1.235126,852,144.420441,51.41,41.577311,"{""direction"": ""fade"", ""entryMinute"": 570, ""exitBarMinute"": 615, ""minGapAtr"": 0.2}"
new_zealand_dollar_futures_ny_open_gap_continuation_direction_continue_entryminute_570_exi_cd94b54d,6N Ny Open Gap Continuation,new_zealand_dollar_futures,6N,futures,ny_open_gap_continuation,research_derived/session_specific,0.809634,852,-144.420441,47.18,178.575085,"{""direction"": ""continue"", ""entryMinute"": 570, ""exitBarMinute"": 615, ""minGapAtr"": 0.2}"
new_zealand_dollar_futures_ny_open_gap_fade_direction_fade_entryminute_570_exitbarminute_6_8d05b6f9,6N Ny Open Gap Fade,new_zealand_dollar_futures,6N,futures,ny_open_gap_fade,research_derived/session_specific,1.197141,852,149.863159,50.35,60.322308,"{""direction"": ""fade"", ""entryMinute"": 570, ""exitBarMinute"": 660, ""minGapAtr"": 0.2}"
new_zealand_dollar_futures_ny_open_gap_continuation_direction_continue_entryminute_570_exi_d66d1b5f,6N Ny Open Gap Continuation,new_zealand_dollar_futures,6N,futures,ny_open_gap_continuation,research_derived/session_specific,0.835323,852,-149.863159,48.36,170.501129,"{""direction"": ""continue"", ""entryMinute"": 570, ""exitBarMinute"": 660, ""minGapAtr"": 0.2}"
new_zealand_dollar_futures_ny_open_gap_fade_direction_fade_entryminute_570_exitbarminute_9_88f99318,6N Ny Open Gap Fade,new_zealand_dollar_futures,6N,futures,ny_open_gap_fade,research_derived/session_specific,1.197247,843,219.871301,53.62,105.526649,"{""direction"": ""fade"", ""entryMinute"": 570, ""exitBarMinute"": 945, ""minGapAtr"": 0.2}"
new_zealand_dollar_futures_ny_open_gap_continuation_direction_continue_entryminute_570_exi_8983cf66,6N Ny Open Gap Continuation,new_zealand_dollar_futures,6N,futures,ny_open_gap_continuation,research_derived/session_specific,0.83525,843,-219.871301,45.43,266.963156,"{""direction"": ""continue"", ""entryMinute"": 570, ""exitBarMinute"": 945, ""minGapAtr"": 0.2}"
new_zealand_dollar_futures_ny_open_gap_fade_direction_fade_entryminute_570_exitbarminute_6_b67db6d0,6N Ny Open Gap Fade,new_zealand_dollar_futures,6N,futures,ny_open_gap_fade,research_derived/session_specific,1.228685,838,138.702737,51.19,41.577311,"{""direction"": ""fade"", ""entryMinute"": 570, ""exitBarMinute"": 615, ""minGapAtr"": 0.35}"
new_zealand_dollar_futures_ny_open_gap_continuation_direction_continue_entryminute_570_exi_2097a447,6N Ny Open Gap Continuation,new_zealand_dollar_futures,6N,futures,ny_open_gap_continuation,research_derived/session_specific,0.813879,838,-138.702737,47.37,170.01121,"{""direction"": ""continue"", ""entryMinute"": 570, ""exitBarMinute"": 615, ""minGapAtr"": 0.35}"
new_zealand_dollar_futures_ny_open_gap_fade_direction_fade_entryminute_570_exitbarminute_6_ac064714,6N Ny Open Gap Fade,new_zealand_dollar_futures,6N,futures,ny_open_gap_fade,research_derived/session_specific,1.195851,838,146.226883,50.24,61.141053,"{""direction"": ""fade"", ""entryMinute"": 570, ""exitBarMinute"": 660, ""minGapAtr"": 0.35}"
new_zealand_dollar_futures_ny_open_gap_continuation_direction_continue_entryminute_570_exi_a6bf7cd6,6N Ny Open Gap Continuation,new_zealand_dollar_futures,6N,futures,ny_open_gap_continuation,research_derived/session_specific,0.836225,838,-146.226883,48.45,168.255839,"{""direction"": ""continue"", ""entryMinute"": 570, ""exitBarMinute"": 660, ""minGapAtr"": 0.35}"
new_zealand_dollar_futures_ny_open_gap_fade_direction_fade_entryminute_570_exitbarminute_9_67b2cc3a,6N Ny Open Gap Fade,new_zealand_dollar_futures,6N,futures,ny_open_gap_fade,research_derived/session_specific,1.18521,829,203.278218,53.32,113.492738,"{""direction"": ""fade"", ""entryMinute"": 570, ""exitBarMinute"": 945, ""minGapAtr"": 0.35}"
new_zealand_dollar_futures_ny_open_gap_continuation_direction_continue_entryminute_570_exi_f4d82bf0,6N Ny Open Gap Continuation,new_zealand_dollar_futures,6N,futures,ny_open_gap_continuation,research_derived/session_specific,0.843732,829,-203.278218,45.72,263.021673,"{""direction"": ""continue"", ""entryMinute"": 570, ""exitBarMinute"": 945, ""minGapAtr"": 0.35}"
new_zealand_dollar_futures_ny_open_gap_fade_direction_fade_entryminute_570_exitbarminute_6_6495cdc1,6N Ny Open Gap Fade,new_zealand_dollar_futures,6N,futures,ny_open_gap_fade,research_derived/session_specific,1.260299,819,151.32234,51.53,40.691477,"{""direction"": ""fade"", ""entryMinute"": 570, ""exitBarMinute"": 615, ""minGapAtr"": 0.5}"
new_zealand_dollar_futures_ny_open_gap_continuation_direction_continue_entryminute_570_exi_22aa99be,6N Ny Open Gap Continuation,new_zealand_dollar_futures,6N,futures,ny_open_gap_continuation,research_derived/session_specific,0.793463,819,-151.32234,47.01,185.03057,"{""direction"": ""continue"", ""entryMinute"": 570, ""exitBarMinute"": 615, ""minGapAtr"": 0.5}"
new_zealand_dollar_futures_ny_open_gap_fade_direction_fade_entryminute_570_exitbarminute_6_02a8e68b,6N Ny Open Gap Fade,new_zealand_dollar_futures,6N,futures,ny_open_gap_fade,research_derived/session_specific,1.206107,819,149.060533,50.67,53.273945,"{""direction"": ""fade"", ""entryMinute"": 570, ""exitBarMinute"": 660, ""minGapAtr"": 0.5}"
new_zealand_dollar_futures_ny_open_gap_continuation_direction_continue_entryminute_570_exi_2b110146,6N Ny Open Gap Continuation,new_zealand_dollar_futures,6N,futures,ny_open_gap_continuation,research_derived/session_specific,0.829114,819,-149.060533,48.11,174.689125,"{""direction"": ""continue"", ""entryMinute"": 570, ""exitBarMinute"": 660, ""minGapAtr"": 0.5}"
new_zealand_dollar_futures_ny_open_gap_fade_direction_fade_entryminute_570_exitbarminute_9_31c44b51,6N Ny Open Gap Fade,new_zealand_dollar_futures,6N,futures,ny_open_gap_fade,research_derived/session_specific,1.177925,812,191.746047,53.2,106.660967,"{""direction"": ""fade"", ""entryMinute"": 570, ""exitBarMinute"": 945, ""minGapAtr"": 0.5}"
new_zealand_dollar_futures_ny_open_gap_continuation_direction_continue_entryminute_570_exi_31badfd7,6N Ny Open Gap Continuation,new_zealand_dollar_futures,6N,futures,ny_open_gap_continuation,research_derived/session_specific,0.84895,812,-191.746047,45.81,255.83771,"{""direction"": ""continue"", ""entryMinute"": 570, ""exitBarMinute"": 945, ""minGapAtr"": 0.5}"
new_zealand_dollar_futures_ny_open_gap_fade_direction_fade_entryminute_570_exitbarminute_6_40758cdd,6N Ny Open Gap Fade,new_zealand_dollar_futures,6N,futures,ny_open_gap_fade,research_derived/session_specific,1.210016,788,119.298799,51.4,40.11577,"{""direction"": ""fade"", ""entryMinute"": 570, ""exitBarMinute"": 615, ""minGapAtr"": 0.75}"
new_zealand_dollar_futures_ny_open_gap_continuation_direction_continue_entryminute_570_exi_8e71c3ee,6N Ny Open Gap Continuation,new_zealand_dollar_futures,6N,futures,ny_open_gap_continuation,research_derived/session_specific,0.826435,788,-119.298799,47.21,153.992221,"{""direction"": ""continue"", ""entryMinute"": 570, ""exitBarMinute"": 615, ""minGapAtr"": 0.75}"
new_zealand_dollar_futures_ny_open_gap_fade_direction_fade_entryminute_570_exitbarminute_6_5f96f49f,6N Ny Open Gap Fade,new_zealand_dollar_futures,6N,futures,ny_open_gap_fade,research_derived/session_specific,1.152847,788,106.304612,50.0,51.836966,"{""direction"": ""fade"", ""entryMinute"": 570, ""exitBarMinute"": 660, ""minGapAtr"": 0.75}"
new_zealand_dollar_futures_ny_open_gap_continuation_direction_continue_entryminute_570_exi_998b9901,6N Ny Open Gap Continuation,new_zealand_dollar_futures,6N,futures,ny_open_gap_continuation,research_derived/session_specific,0.867418,788,-106.304612,48.73,131.091943,"{""direction"": ""continue"", ""entryMinute"": 570, ""exitBarMinute"": 660, ""minGapAtr"": 0.75}"
new_zealand_dollar_futures_ny_open_gap_fade_direction_fade_entryminute_570_exitbarminute_9_10af8f27,6N Ny Open Gap Fade,new_zealand_dollar_futures,6N,futures,ny_open_gap_fade,research_derived/session_specific,1.159341,781,163.860543,52.88,99.347824,"{""direction"": ""fade"", ""entryMinute"": 570, ""exitBarMinute"": 945, ""minGapAtr"": 0.75}"
new_zealand_dollar_futures_ny_open_gap_continuation_direction_continue_entryminute_570_exi_d1e677a8,6N Ny Open Gap Continuation,new_zealand_dollar_futures,6N,futures,ny_open_gap_continuation,research_derived/session_specific,0.862559,781,-163.860543,46.09,228.698877,"{""direction"": ""continue"", ""entryMinute"": 570, ""exitBarMinute"": 945, ""minGapAtr"": 0.75}"
new_zealand_dollar_futures_asia_range_london_breakout_breakendminute_360_breakstartminute__d3a59932,6N Asia Range London Breakout,new_zealand_dollar_futures,6N,futures,asia_range_london_breakout,research_derived/session_specific,1.007114,764,1.598129,48.56,23.075792,"{""breakEndMinute"": 360, ""breakStartMinute"": 180, ""direction"": ""breakout"", ""forcedExitMinute"": 600, ""rangeEndMinute"": 165, ""rangeStartMinute"": 1080, ""riskReward"": 1.0}"
new_zealand_dollar_futures_asia_range_london_breakout_breakendminute_360_breakstartminute__a0b833d3,6N Asia Range London Breakout,new_zealand_dollar_futures,6N,futures,asia_range_london_breakout,research_derived/session_specific,0.735763,762,-116.0,42.39,121.0,"{""breakEndMinute"": 360, ""breakStartMinute"": 180, ""direction"": ""fade"", ""forcedExitMinute"": 600, ""rangeEndMinute"": 165, ""rangeStartMinute"": 1080, ""riskReward"": 1.0}"
new_zealand_dollar_futures_asia_range_london_breakout_breakendminute_360_breakstartminute__15c0418e,6N Asia Range London Breakout,new_zealand_dollar_futures,6N,futures,asia_range_london_breakout,research_derived/session_specific,0.961496,764,-9.040202,46.99,38.098597,"{""breakEndMinute"": 360, ""breakStartMinute"": 180, ""direction"": ""breakout"", ""forcedExitMinute"": 600, ""rangeEndMinute"": 165, ""rangeStartMinute"": 1080, ""riskReward"": 1.5}"
new_zealand_dollar_futures_asia_range_london_breakout_breakendminute_360_breakstartminute__a0e48634,6N Asia Range London Breakout,new_zealand_dollar_futures,6N,futures,asia_range_london_breakout,research_derived/session_specific,0.839395,762,-78.375,35.96,85.375,"{""breakEndMinute"": 360, ""breakStartMinute"": 180, ""direction"": ""fade"", ""forcedExitMinute"": 600, ""rangeEndMinute"": 165, ""rangeStartMinute"": 1080, ""riskReward"": 1.5}"
new_zealand_dollar_futures_asia_range_london_breakout_breakendminute_360_breakstartminute__7adae131,6N Asia Range London Breakout,new_zealand_dollar_futures,6N,futures,asia_range_london_breakout,research_derived/session_specific,0.992818,764,-1.686141,46.99,33.582285,"{""breakEndMinute"": 360, ""breakStartMinute"": 180, ""direction"": ""breakout"", ""forcedExitMinute"": 600, ""rangeEndMinute"": 165, ""rangeStartMinute"": 1080, ""riskReward"": 2.0}"
new_zealand_dollar_futures_asia_range_london_breakout_breakendminute_360_breakstartminute__ef57e31b,6N Asia Range London Breakout,new_zealand_dollar_futures,6N,futures,asia_range_london_breakout,research_derived/session_specific,0.945819,762,-27.849027,32.55,40.25,"{""breakEndMinute"": 360, ""breakStartMinute"": 180, ""direction"": ""fade"", ""forcedExitMinute"": 600, ""rangeEndMinute"": 165, ""rangeStartMinute"": 1080, ""riskReward"": 2.0}"
new_zealand_dollar_futures_asia_range_london_breakout_breakendminute_360_breakstartminute__2a34b9ad,6N Asia Range London Breakout,new_zealand_dollar_futures,6N,futures,asia_range_london_breakout,research_derived/session_specific,0.984161,764,-3.718818,46.99,33.597114,"{""breakEndMinute"": 360, ""breakStartMinute"": 180, ""direction"": ""breakout"", ""forcedExitMinute"": 600, ""rangeEndMinute"": 165, ""rangeStartMinute"": 1080, ""riskReward"": 2.5}"
new_zealand_dollar_futures_asia_range_london_breakout_breakendminute_360_breakstartminute__ad1474a5,6N Asia Range London Breakout,new_zealand_dollar_futures,6N,futures,asia_range_london_breakout,research_derived/session_specific,0.996187,762,-2.053087,29.27,30.036398,"{""breakEndMinute"": 360, ""breakStartMinute"": 180, ""direction"": ""fade"", ""forcedExitMinute"": 600, ""rangeEndMinute"": 165, ""rangeStartMinute"": 1080, ""riskReward"": 2.5}"
new_zealand_dollar_futures_ny_opening_range_breakout_breakendminute_720_breakstartminute_6_e2c5f522,6N Ny Opening Range Breakout,new_zealand_dollar_futures,6N,futures,ny_opening_range_breakout,research_derived/session_specific,0.940289,1093,-28.166892,48.03,33.665556,"{""breakEndMinute"": 720, ""breakStartMinute"": 600, ""direction"": ""breakout"", ""forcedExitMinute"": 945, ""rangeEndMinute"": 585, ""rangeStartMinute"": 570, ""riskReward"": 1.0}"
new_zealand_dollar_futures_ny_opening_range_breakout_breakendminute_720_breakstartminute_6_1e971b5b,6N Ny Opening Range Breakout,new_zealand_dollar_futures,6N,futures,ny_opening_range_breakout,research_derived/session_specific,0.660326,1093,-220.492459,39.98,221.492459,"{""breakEndMinute"": 720, ""breakStartMinute"": 600, ""direction"": ""fade"", ""forcedExitMinute"": 945, ""rangeEndMinute"": 585, ""rangeStartMinute"": 570, ""riskReward"": 1.0}"
new_zealand_dollar_futures_ny_opening_range_breakout_breakendminute_720_breakstartminute_6_1bc80736,6N Ny Opening Range Breakout,new_zealand_dollar_futures,6N,futures,ny_opening_range_breakout,research_derived/session_specific,0.940911,1093,-30.473775,43.55,40.376127,"{""breakEndMinute"": 720, ""breakStartMinute"": 600, ""direction"": ""breakout"", ""forcedExitMinute"": 945, ""rangeEndMinute"": 585, ""rangeStartMinute"": 570, ""riskReward"": 1.5}"
new_zealand_dollar_futures_ny_opening_range_breakout_breakendminute_720_breakstartminute_6_68dc74fe,6N Ny Opening Range Breakout,new_zealand_dollar_futures,6N,futures,ny_opening_range_breakout,research_derived/session_specific,0.756601,1093,-172.132131,34.31,173.632131,"{""breakEndMinute"": 720, ""breakStartMinute"": 600, ""direction"": ""fade"", ""forcedExitMinute"": 945, ""rangeEndMinute"": 585, ""rangeStartMinute"": 570, ""riskReward"": 1.5}"
