market,symbol,phase,pip_or_tick_size,signal_atr_mult,recent_signal_lookback,abs_close_ema200_atr_max,trade_rsi_min,trade_rsi_max,trades,wins,losses,win_rate_pct,profit_factor,avg_pips
futures,6C,mean_reversion,5e-05,2.5,10,,-0.05,0.15,90,69,21,76.66666666666667,1.0998542274052414,1.5222222222221284
futures,6C,mean_reversion,5e-05,2.0,16,,0.0,0.15,77,55,22,71.42857142857143,1.0972222222222205,1.545454545454519
futures,6C,mean_reversion,5e-05,2.5,10,,0.0,0.15,71,54,17,76.05633802816901,1.0962962962962899,1.4647887323942668
futures,6C,mean_reversion,5e-05,2.0,6,,0.0,0.15,85,60,25,70.58823529411765,1.093301435406697,1.3764705882352724
futures,6C,mean_reversion,5e-05,2.5,16,,-0.05,0.15,88,67,21,76.13636363636364,1.0925655976676314,1.4431818181817098
futures,6C,mean_reversion,5e-05,3.0,6,,,,237,155,82,65.40084388185655,1.0921052631578905,1.2995780590716715
futures,6C,mean_reversion,5e-05,3.0,10,,,,237,155,82,65.40084388185655,1.0876196172248767,1.2362869198311721
futures,6C,mean_reversion,5e-05,3.0,10,1.5,-0.1,0.25,61,48,13,78.68852459016394,1.081930415263732,1.196721311475169
futures,6C,mean_reversion,5e-05,3.0,10,2.0,-0.1,0.1,32,28,4,87.5,1.077753779697606,1.1249999999997353
futures,6C,mean_reversion,5e-05,3.0,24,,,,231,148,83,64.06926406926407,1.0742424242424193,1.0606060606059917
futures,6C,mean_reversion,5e-05,3.0,16,3.0,-0.2,0.4,135,96,39,71.11111111111111,1.0737927292457925,1.007407407407378
futures,6C,mean_reversion,5e-05,3.0,6,3.0,-0.1,0.25,94,73,21,77.6595744680851,1.0723055934515624,1.1276595744679827
futures,6C,mean_reversion,5e-05,3.0,24,3.0,-0.1,0.25,86,66,20,76.74418604651163,1.0717839374555729,1.1744186046510594
futures,6C,mean_reversion,5e-05,3.0,24,1.5,-0.1,0.25,54,42,12,77.77777777777779,1.06971153846152,1.0740740740737922
futures,6C,mean_reversion,5e-05,3.0,16,,,,235,152,83,64.68085106382979,1.0677409728439238,0.9659574468084609
futures,6C,mean_reversion,5e-05,2.0,10,1.5,-0.1,0.25,102,74,28,72.54901960784314,1.0627482128673496,0.7745098039215046
futures,6C,mean_reversion,5e-05,3.0,10,3.0,-0.1,0.25,94,73,21,77.6595744680851,1.0620736698499265,0.9680851063828931
futures,6C,mean_reversion,5e-05,3.0,10,1.5,-0.2,0.4,80,60,20,75.0,1.050655021834048,0.7249999999998089
futures,6C,mean_reversion,5e-05,3.0,24,1.5,-0.2,0.4,74,55,19,74.32432432432432,1.043278084714536,0.6351351351349438
futures,6C,mean_reversion,5e-05,2.0,6,1.5,-0.1,0.25,102,75,27,73.52941176470588,1.0429252782193907,0.5294117647058224
futures,6C,mean_reversion,5e-05,2.5,24,,-0.1,0.25,142,103,39,72.53521126760563,1.0414975191700448,0.6478873239435915
futures,6C,mean_reversion,5e-05,2.5,24,1.0,-0.2,0.4,68,51,17,75.0,1.041379310344823,0.5294117647058227
futures,6C,mean_reversion,5e-05,3.0,6,1.5,-0.1,0.25,60,47,13,78.33333333333333,1.0370370370370205,0.5499999999997544
futures,6C,mean_reversion,5e-05,2.0,24,,-0.05,0.15,98,65,33,66.3265306122449,1.0312331717824426,0.5918367346938357
futures,6C,mean_reversion,5e-05,2.5,6,3.0,-0.1,0.1,63,50,13,79.36507936507937,1.0274841437632058,0.41269841269829494
futures,6C,mean_reversion,5e-05,2.5,6,,-0.1,0.25,153,112,41,73.20261437908496,1.0224041361482066,0.3398692810456699
futures,6C,mean_reversion,5e-05,1.5,6,,-0.1,0.1,118,88,30,74.57627118644068,1.021845985800108,0.33898305084743785
futures,6C,mean_reversion,5e-05,3.0,16,3.0,-0.1,0.25,90,69,21,76.66666666666667,1.019099590723051,0.31111111111102807
futures,6C,mean_reversion,5e-05,2.0,10,1.0,-0.2,0.4,88,63,25,71.5909090909091,1.0159066808059412,0.1704545454545771
futures,6C,mean_reversion,5e-05,3.0,6,1.5,-0.2,0.4,79,59,20,74.68354430379746,1.0157205240174538,0.22784810126562788
futures,6C,mean_reversion,5e-05,2.5,24,3.0,-0.1,0.1,52,41,11,78.84615384615384,1.0142517814726797,0.2307692307691608
futures,6C,mean_reversion,5e-05,2.0,16,1.5,-0.1,0.25,90,66,24,73.33333333333333,1.0114006514657912,0.15555555555546366
futures,6C,mean_reversion,5e-05,3.0,16,1.5,-0.1,0.25,57,44,13,77.19298245614034,1.0112233445566619,0.1754385964909745
futures,6C,mean_reversion,5e-05,2.5,16,,-0.1,0.25,150,109,41,72.66666666666667,1.0051701852649677,0.0799999999999314
futures,6C,mean_reversion,5e-05,1.5,10,,-0.1,0.1,115,85,30,73.91304347826086,1.003823047515021,0.060869565217420964
futures,6C,mean_reversion,5e-05,2.0,10,,-0.1,0.25,174,121,53,69.54022988505747,1.0031914893616984,0.05172413793097731
futures,6C,mean_reversion,5e-05,2.5,6,1.0,-0.2,0.4,72,54,18,75.0,1.0010799136069064,0.01388888888882652
futures,6C,mean_reversion,5e-05,3.0,16,1.5,-0.2,0.4,77,57,20,74.02597402597402,0.9991266375545736,-0.012987012987184347
futures,6C,mean_reversion,5e-05,2.0,10,1.5,0.0,0.15,52,37,15,71.15384615384616,0.9985673352435498,-0.019230769230810702
futures,6C,mean_reversion,5e-05,2.5,6,,,,273,183,90,67.03296703296702,0.9968951516598968,-0.04761904761909212
futures,6C,mean_reversion,5e-05,1.5,10,,-0.2,0.4,257,180,77,70.03891050583657,0.9958576998050682,-0.06614785992217966
futures,6C,mean_reversion,5e-05,2.5,10,,-0.1,0.25,151,110,41,72.84768211920529,0.9948298147350239,-0.07947019867556182
futures,6C,mean_reversion,5e-05,2.5,10,1.0,-0.2,0.4,71,53,18,74.64788732394366,0.9935205183585271,-0.08450704225357482
futures,6C,mean_reversion,5e-05,1.5,10,3.0,-0.05,0.15,111,81,30,72.97297297297297,0.9933373712901359,-0.09909909909896826
futures,6C,mean_reversion,5e-05,2.5,16,,,,270,180,90,66.66666666666666,0.9911631239550974,-0.13703703703706324
futures,6C,mean_reversion,5e-05,1.5,10,1.0,-0.1,0.25,87,66,21,75.86206896551724,0.9898762654668177,-0.10344827586205675
futures,6C,mean_reversion,5e-05,2.0,6,1.0,-0.2,0.4,89,64,25,71.91011235955057,0.9883351007423155,-0.12359550561793813
futures,6C,mean_reversion,5e-05,2.0,24,,0.0,0.15,74,50,24,67.56756756756756,0.9860703812316712,-0.25675675675675985
futures,6C,mean_reversion,5e-05,1.5,10,1.0,-0.2,0.4,97,73,24,75.25773195876289,0.9859418931583855,-0.15463917525775983
futures,6C,mean_reversion,5e-05,1.5,10,,,,306,207,99,67.64705882352942,0.9851938437560884,-0.2483660130718902
futures,6C,mean_reversion,5e-05,1.5,6,,-0.2,0.4,258,181,77,70.15503875968993,0.9848927875243644,-0.2403100775194131
futures,6C,mean_reversion,5e-05,1.5,6,,,,308,209,99,67.85714285714286,0.9844145723748282,-0.2597402597402817
futures,6C,mean_reversion,5e-05,2.5,16,1.0,-0.2,0.4,70,52,18,74.28571428571429,0.9838012958963229,-0.2142857142857856
futures,6C,mean_reversion,5e-05,2.0,10,1.0,-0.1,0.25,74,53,21,71.62162162162163,0.9830508474576262,-0.1756756756756876
futures,6C,mean_reversion,5e-05,2.5,10,,,,271,181,90,66.78966789667896,0.981609744447096,-0.2841328413284477
futures,6C,mean_reversion,5e-05,1.5,16,,-0.2,0.4,241,168,73,69.70954356846472,0.9815757575757543,-0.315352697095492
futures,6C,mean_reversion,5e-05,1.5,16,1.0,-0.2,0.4,86,66,20,76.74418604651163,0.9815175097276263,-0.22093023255814198
futures,6C,mean_reversion,5e-05,2.5,24,,,,262,172,90,65.64885496183206,0.9794721407624608,-0.3206106870229415
futures,6C,mean_reversion,5e-05,2.0,16,1.0,-0.2,0.4,82,60,22,73.17073170731707,0.9791894852135814,-0.23170731707317252
futures,6C,mean_reversion,5e-05,1.5,10,,-0.05,0.15,120,85,35,70.83333333333334,0.9786156443444071,-0.31666666666657617
futures,6C,mean_reversion,5e-05,2.5,24,1.5,-0.1,0.25,69,54,15,78.26086956521739,0.9785156249999827,-0.3188405797104007
futures,6C,mean_reversion,5e-05,2.5,6,,-0.2,0.4,232,161,71,69.39655172413794,0.977443609022551,-0.34913793103456753
futures,6C,mean_reversion,5e-05,2.5,16,,-0.2,0.4,229,158,71,68.99563318777294,0.9707602339181246,-0.45851528384286067
futures,6C,mean_reversion,5e-05,2.0,6,,-0.1,0.25,176,123,53,69.88636363636364,0.9706784861916082,-0.48863636363643725
futures,6C,mean_reversion,5e-05,1.5,10,,-0.1,0.25,180,129,51,71.66666666666667,0.9688555347091916,-0.46111111111113445
futures,6C,mean_reversion,5e-05,3.0,24,3.0,-0.05,0.15,46,37,9,80.43478260869566,0.9682179341657142,-0.6086956521740403
futures,6C,mean_reversion,5e-05,2.5,24,,-0.2,0.4,220,150,70,68.18181818181817,0.9661697247706373,-0.5363636363637194
futures,6C,mean_reversion,5e-05,3.0,6,3.0,-0.05,0.15,52,42,10,80.76923076923077,0.9648936170212687,-0.6346153846155272
futures,6C,mean_reversion,5e-05,1.5,16,1.0,-0.1,0.25,74,57,17,77.02702702702703,0.96352941176471,-0.4189189189188727
futures,6C,mean_reversion,5e-05,1.5,16,,,,287,193,94,67.24738675958189,0.9627304825421719,-0.6620209059233719
futures,6C,mean_reversion,5e-05,1.5,10,3.0,-0.2,0.4,214,156,58,72.89719626168224,0.9613022113022116,-0.5887850467289689
futures,6C,mean_reversion,5e-05,2.5,24,3.0,0.0,0.15,55,42,13,76.36363636363637,0.9601259181531954,-0.6909090909091772
futures,6C,mean_reversion,5e-05,2.5,10,3.0,-0.1,0.1,61,48,13,78.68852459016394,0.9598308668076063,-0.6229508196722082
futures,6C,mean_reversion,5e-05,2.5,10,,-0.2,0.4,230,159,71,69.1304347826087,0.9596212754107445,-0.630434782608771
futures,6C,mean_reversion,5e-05,2.0,10,1.0,,,95,67,28,70.52631578947368,0.9587242026266463,-0.46315789473679153
futures,6C,mean_reversion,5e-05,2.5,6,3.0,-0.2,0.4,176,127,49,72.1590909090909,0.956622773044149,-0.636363636363679
futures,6C,mean_reversion,5e-05,2.5,24,3.0,-0.1,0.25,111,83,28,74.77477477477478,0.9552572706935086,-0.7207207207207805
futures,6C,mean_reversion,5e-05,2.5,16,1.5,-0.1,0.25,74,58,16,78.37837837837837,0.9546296296296143,-0.6621621621623895
futures,6C,mean_reversion,5e-05,2.5,24,1.0,,,77,56,21,72.72727272727273,0.9538904899135432,-0.6233766233766429
futures,6C,mean_reversion,5e-05,2.5,6,1.5,-0.1,0.25,76,60,16,78.94736842105263,0.9537037037036905,-0.6578947368422978
futures,6C,mean_reversion,5e-05,2.0,24,1.5,-0.1,0.25,82,58,24,70.73170731707317,0.9519543973941298,-0.7195121951220617
futures,6C,mean_reversion,5e-05,2.5,6,3.0,-0.1,0.25,122,92,30,75.40983606557377,0.9497885835095087,-0.7786885245902407
futures,6C,mean_reversion,5e-05,2.0,6,1.0,-0.1,0.25,75,54,21,72.0,0.9491525423728815,-0.5200000000000025
futures,6C,mean_reversion,5e-05,2.5,10,1.5,-0.1,0.25,75,59,16,78.66666666666666,0.9472222222222096,-0.7600000000001851
futures,6C,mean_reversion,5e-05,2.0,6,1.5,0.0,0.15,52,37,15,71.15384615384616,0.9469914040114578,-0.711538461538511
futures,6C,mean_reversion,5e-05,2.5,16,3.0,-0.1,0.1,58,45,13,77.58620689655173,0.9460887949259986,-0.879310344827681
futures,6C,mean_reversion,5e-05,2.0,16,,-0.1,0.25,162,112,50,69.1358024691358,0.9458699472759177,-0.950617283950704
futures,6C,mean_reversion,5e-05,2.5,24,3.0,-0.2,0.4,165,117,48,70.9090909090909,0.9455425574828538,-0.8181818181818495
futures,6C,mean_reversion,5e-05,1.5,6,3.0,-0.1,0.1,105,80,25,76.19047619047619,0.9443786982248544,-0.8952380952380611
futures,6C,mean_reversion,5e-05,2.5,6,2.0,-0.1,0.1,54,44,10,81.48148148148148,0.9438596491227952,-0.8888888888890802
futures,6C,mean_reversion,5e-05,2.5,16,3.0,-0.2,0.4,173,124,49,71.67630057803468,0.9422927962819507,-0.8612716763005978
futures,6C,mean_reversion,5e-05,1.5,24,,-0.2,0.4,232,156,76,67.24137931034483,0.9401110842791565,-1.0689655172414325
futures,6C,mean_reversion,5e-05,3.0,6,3.0,,,164,114,50,69.51219512195121,0.9394703656998711,-0.8780487804878444
futures,6C,mean_reversion,5e-05,1.5,6,,-0.1,0.25,179,128,51,71.50837988826815,0.9392120075046864,-0.9050279329609557
futures,6C,mean_reversion,5e-05,1.5,6,3.0,-0.2,0.4,214,156,58,72.89719626168224,0.9391891891891871,-0.9252336448598463
futures,6C,mean_reversion,5e-05,1.5,10,3.0,-0.1,0.25,165,121,44,73.33333333333333,0.9370430544272959,-0.9393939393939298
futures,6C,mean_reversion,5e-05,2.0,6,1.0,,,96,68,28,70.83333333333334,0.9343339587242079,-0.7291666666666098
futures,6C,mean_reversion,5e-05,3.0,10,3.0,,,164,114,50,69.51219512195121,0.9331651954602754,-0.9695121951219803
futures,6C,mean_reversion,5e-05,2.5,6,3.0,,,193,137,56,70.98445595854922,0.9323756131744915,-1.0000000000000038
futures,6C,mean_reversion,5e-05,1.5,24,,,,269,178,91,66.17100371747212,0.9322554236594341,-1.2304832713754859
futures,6C,mean_reversion,5e-05,2.5,10,3.0,-0.2,0.4,174,125,49,71.83908045977012,0.9318357862122367,-1.0114942528735924
futures,6C,mean_reversion,5e-05,3.0,24,3.0,,,156,107,49,68.58974358974359,0.9314655172413773,-1.0192307692308002
futures,6C,mean_reversion,5e-05,1.5,16,,-0.1,0.1,103,75,28,72.81553398058253,0.9301948051948047,-1.2524271844660322
futures,6C,mean_reversion,5e-05,2.5,16,3.0,-0.1,0.25,119,89,30,74.78991596638656,0.9286469344608839,-1.1344537815126656
futures,6C,mean_reversion,5e-05,2.0,10,3.0,0.0,0.15,74,51,23,68.91891891891892,0.9278606965174102,-1.1756756756757256
futures,6C,mean_reversion,5e-05,1.5,16,,-0.1,0.25,170,120,50,70.58823529411765,0.9264544456641017,-1.182352941176536
futures,6C,mean_reversion,5e-05,1.5,6,1.0,-0.2,0.4,95,71,24,74.73684210526315,0.9250234301780654,-0.8421052631579427
futures,6C,mean_reversion,5e-05,1.5,10,3.0,-0.1,0.1,102,77,25,75.49019607843137,0.9248520710059229,-1.2450980392155933
futures,6C,mean_reversion,5e-05,2.0,16,1.0,,,89,64,25,71.91011235955057,0.9247104247104267,-0.8764044943820006
futures,6C,mean_reversion,5e-05,2.5,6,1.0,,,81,59,22,72.8395061728395,0.9243391066545107,-1.0246913580247137
futures,6C,mean_reversion,5e-05,1.5,24,1.0,-0.2,0.4,74,55,19,74.32432432432432,0.9241452991452932,-0.9594594594595344
futures,6C,mean_reversion,5e-05,1.5,10,3.0,,,223,161,62,72.19730941704036,0.9221453287197231,-1.2107623318385707
futures,6C,mean_reversion,5e-05,2.5,24,3.0,,,182,127,55,69.78021978021978,0.9214830970556164,-1.1868131868131786
futures,6C,mean_reversion,5e-05,2.0,16,1.5,0.0,0.15,43,31,12,72.09302325581395,0.9206586826347263,-1.2325581395349545
futures,6C,mean_reversion,5e-05,2.5,16,3.0,,,190,134,56,70.52631578947368,0.9194113524877374,-1.2105263157894575
futures,6C,mean_reversion,5e-05,2.5,10,1.0,,,80,58,22,72.5,0.9179580674566991,-1.1250000000000149
futures,6C,mean_reversion,5e-05,1.5,6,1.0,-0.1,0.25,85,64,21,75.29411764705883,0.9167604049493808,-0.8705882352941265
futures,6C,mean_reversion,5e-05,2.5,10,3.0,-0.1,0.25,120,90,30,75.0,0.9159619450317087,-1.3250000000000572
futures,6C,mean_reversion,5e-05,2.0,16,1.0,-0.1,0.25,66,48,18,72.72727272727273,0.9158751696065074,-0.9393939393940037
futures,6C,mean_reversion,5e-05,1.5,10,1.0,,,99,74,25,74.74747474747475,0.9142367066895353,-1.0101010101010333
futures,6C,mean_reversion,5e-05,2.5,10,3.0,,,191,135,56,70.68062827225131,0.9099509460406452,-1.345549738219885
futures,6C,mean_reversion,5e-05,2.5,16,1.0,,,79,57,22,72.15189873417721,0.9097538742023681,-1.2531645569620575
futures,6C,mean_reversion,5e-05,3.0,16,3.0,,,161,111,50,68.94409937888199,0.9083648591845302,-1.3540372670807617
futures,6C,mean_reversion,5e-05,1.5,16,1.0,,,88,67,21,76.13636363636364,0.907719609582964,-1.1818181818181785
futures,6C,mean_reversion,5e-05,3.0,10,1.5,,,93,68,25,73.11827956989248,0.9073816155988745,-1.430107526881898
futures,6C,mean_reversion,5e-05,3.0,24,,0.0,0.15,48,35,13,72.91666666666666,0.9073705179282793,-1.9375000000001574
futures,6C,mean_reversion,5e-05,2.0,24,1.0,-0.2,0.4,78,55,23,70.51282051282051,0.9073482428115002,-1.115384615384634
futures,6C,mean_reversion,5e-05,3.0,10,3.0,-0.05,0.15,51,41,10,80.3921568627451,0.906382978723398,-1.7254901960785465
futures,6C,mean_reversion,5e-05,1.5,6,3.0,-0.05,0.15,107,77,30,71.96261682242991,0.9055118110236271,-1.4579439252335673
futures,6C,mean_reversion,5e-05,1.5,6,3.0,-0.1,0.25,164,120,44,73.17073170731707,0.904955320877334,-1.4268292682927148
futures,6C,mean_reversion,5e-05,2.0,6,1.5,-0.2,0.4,128,91,37,71.09375,0.9014891179839655,-1.3437499999999731
futures,6C,mean_reversion,5e-05,1.5,6,3.0,,,223,161,62,72.19730941704036,0.9013840830449804,-1.5336322869955548
futures,6C,mean_reversion,5e-05,3.0,6,2.0,-0.2,0.4,105,76,29,72.38095238095238,0.8980438648488357,-1.6380952380953755
futures,6C,mean_reversion,5e-05,1.5,6,,-0.05,0.15,116,81,35,69.82758620689656,0.8970174451322483,-1.577586206896512
futures,6C,mean_reversion,5e-05,3.0,24,1.5,,,87,63,24,72.41379310344827,0.8954248366012967,-1.655172413793278
futures,6C,mean_reversion,5e-05,2.0,10,1.5,-0.05,0.15,65,46,19,70.76923076923077,0.8942598187311143,-1.615384615384677
futures,6C,mean_reversion,5e-05,1.5,24,,-0.1,0.25,158,106,52,67.08860759493672,0.8933675338951956,-1.841772151898812
futures,6C,mean_reversion,5e-05,2.5,24,1.0,-0.1,0.25,52,39,13,75.0,0.8914431673052285,-1.6346153846155063
futures,6C,mean_reversion,5e-05,3.0,10,2.0,-0.2,0.4,105,76,29,72.38095238095238,0.8891523414344915,-1.7809523809525023
futures,6C,mean_reversion,5e-05,2.0,6,,,,295,193,102,65.42372881355932,0.8835294117647063,-2.0135593220338945
futures,6C,mean_reversion,5e-05,2.0,24,1.0,,,86,60,26,69.76744186046511,0.8832391713747654,-1.441860465116275
futures,6C,mean_reversion,5e-05,2.0,10,,,,294,191,103,64.96598639455783,0.8822488696677814,-2.0374149659863816
futures,6C,mean_reversion,5e-05,3.0,16,3.0,-0.05,0.15,48,38,10,79.16666666666666,0.8819148936170155,-2.3125000000001137
futures,6C,mean_reversion,5e-05,2.0,10,3.0,-0.05,0.15,95,64,31,67.36842105263158,0.8818236352729414,-2.073684210526393
futures,6C,mean_reversion,5e-05,3.0,6,1.5,,,92,67,25,72.82608695652173,0.8795264623955322,-1.8804347826088748
futures,6C,mean_reversion,5e-05,1.5,16,,-0.05,0.15,107,74,33,69.1588785046729,0.8790412486064697,-2.0280373831775127
futures,6C,mean_reversion,5e-05,3.0,24,2.0,-0.2,0.4,98,70,28,71.42857142857143,0.8765356265356197,-2.0510204081633794
futures,6C,mean_reversion,5e-05,2.0,6,1.5,,,135,95,40,70.37037037037037,0.8764044943820258,-1.711111111111071
futures,6C,mean_reversion,5e-05,2.0,24,,-0.1,0.25,152,101,51,66.44736842105263,0.8733401430030611,-2.4473684210526976
futures,6C,mean_reversion,5e-05,2.5,24,3.0,-0.05,0.15,67,50,17,74.6268656716418,0.8722891566265019,-2.373134328358281
futures,6C,mean_reversion,5e-05,2.5,16,3.0,0.0,0.15,60,45,15,75.0,0.8713339640491891,-2.2666666666667865
futures,6C,mean_reversion,5e-05,2.5,24,2.0,-0.1,0.1,42,34,8,80.95238095238095,0.8708388814913356,-2.3095238095239785
futures,6C,mean_reversion,5e-05,1.5,24,1.0,,,77,57,20,74.02597402597402,0.8705314009661786,-1.7402597402598081
futures,6C,mean_reversion,5e-05,2.0,10,,-0.1,0.1,99,68,31,68.68686868686868,0.8698196001950252,-2.6969696969697368
futures,6C,mean_reversion,5e-05,2.0,24,1.5,0.0,0.15,38,26,12,68.42105263157895,0.8697604790419113,-2.2894736842106256
futures,6C,mean_reversion,5e-05,2.5,10,2.0,-0.1,0.1,52,42,10,80.76923076923077,0.8690058479532079,-2.1538461538463007
futures,6C,mean_reversion,5e-05,3.0,16,1.5,,,90,65,25,72.22222222222221,0.8662952646239458,-2.1333333333334945
futures,6C,mean_reversion,5e-05,2.0,10,1.5,-0.2,0.4,129,90,39,69.76744186046511,0.8662696264212255,-1.9147286821705214
futures,6C,mean_reversion,5e-05,2.5,6,3.0,0.0,0.15,61,46,15,75.40983606557377,0.8656575212866544,-2.3278688524591233
futures,6C,mean_reversion,5e-05,1.5,24,3.0,-0.2,0.4,180,126,54,70.0,0.8647686832740193,-2.3222222222222615
futures,6C,mean_reversion,5e-05,2.5,6,3.0,-0.05,0.15,76,57,19,75.0,0.8643439584877624,-2.4078947368422217
futures,6C,mean_reversion,5e-05,1.5,24,1.0,-0.1,0.25,61,45,16,73.77049180327869,0.8641160949868079,-1.6885245901639312
futures,6C,mean_reversion,5e-05,1.5,16,3.0,-0.2,0.4,193,139,54,72.02072538860104,0.8623232944068825,-2.3212435233160935
futures,6C,mean_reversion,5e-05,2.5,6,1.0,-0.1,0.25,57,43,14,75.43859649122807,0.8617401668653103,-2.0350877192983345
futures,6C,mean_reversion,5e-05,2.0,6,3.0,-0.05,0.15,95,64,31,67.36842105263158,0.8596280743851176,-2.4631578947369452
futures,6C,mean_reversion,5e-05,2.5,10,3.0,0.0,0.15,60,45,15,75.0,0.8590350047303638,-2.4833333333334315
futures,6C,mean_reversion,5e-05,1.5,6,1.0,,,97,72,25,74.22680412371135,0.8584905660377331,-1.7010309278350944
futures,6C,mean_reversion,5e-05,2.0,6,,-0.2,0.4,255,169,86,66.27450980392156,0.858108108108107,-2.4705882352941417
futures,6C,mean_reversion,5e-05,2.0,6,1.5,-0.05,0.15,65,46,19,70.76923076923077,0.8580060422960687,-2.169230769230838
futures,6C,mean_reversion,5e-05,2.0,10,,-0.2,0.4,254,167,87,65.74803149606299,0.8565620058730511,-2.500000000000012
futures,6C,mean_reversion,5e-05,1.5,24,,-0.05,0.15,101,66,35,65.34653465346535,0.8560179977502839,-2.534653465346497
futures,6C,mean_reversion,5e-05,3.0,16,2.0,-0.2,0.4,102,73,29,71.56862745098039,0.8541790160047359,-2.411764705882457
futures,6C,mean_reversion,5e-05,2.5,16,2.0,-0.1,0.1,49,39,10,79.59183673469387,0.8538011695906339,-2.5510204081634384
futures,6C,mean_reversion,5e-05,2.5,10,1.0,-0.1,0.25,56,42,14,75.0,0.8533969010727009,-2.1964285714286476
futures,6C,mean_reversion,5e-05,2.5,24,1.5,-0.2,0.4,98,71,27,72.44897959183673,0.8531073446327586,-2.3877551020409826
futures,6C,mean_reversion,5e-05,2.0,6,,-0.1,0.1,103,71,32,68.93203883495146,0.8521939953810598,-3.106796116504923
futures,6C,mean_reversion,5e-05,1.5,24,,-0.1,0.1,93,63,30,67.74193548387096,0.8503727369542047,-3.0215053763441335
futures,6C,mean_reversion,5e-05,2.0,6,3.0,0.0,0.15,73,50,23,68.4931506849315,0.8499170812603616,-2.479452054794582
futures,6C,mean_reversion,5e-05,1.5,16,3.0,-0.1,0.25,149,107,42,71.81208053691275,0.8485460420032305,-2.5167785234899545
futures,6C,mean_reversion,5e-05,2.0,16,3.0,0.0,0.15,65,45,20,69.23076923076923,0.8477891156462548,-2.7538461538462267
futures,6C,mean_reversion,5e-05,2.0,16,,,,279,180,99,64.51612903225806,0.8473808586057504,-2.7777777777777817
futures,6C,mean_reversion,5e-05,2.0,10,1.5,,,136,94,42,69.11764705882352,0.8446700507614243,-2.249999999999963
futures,6C,mean_reversion,5e-05,1.5,10,3.0,0.0,0.15,82,60,22,73.17073170731707,0.8428459734167393,-2.4512195121950144
futures,6C,mean_reversion,5e-05,2.0,6,3.0,-0.2,0.4,205,141,64,68.78048780487805,0.8421052631578945,-2.5463414634146457
futures,6C,mean_reversion,5e-05,2.5,16,1.5,-0.2,0.4,103,75,28,72.81553398058253,0.8417222559126653,-2.5339805825244226
futures,6C,mean_reversion,5e-05,2.5,6,2.0,-0.1,0.25,104,78,26,75.0,0.8415492957746399,-2.596153846153986
futures,6C,mean_reversion,5e-05,2.0,10,3.0,-0.2,0.4,204,139,65,68.13725490196079,0.8399635590646832,-2.5833333333333317
futures,6C,mean_reversion,5e-05,2.5,6,1.5,-0.2,0.4,104,76,28,73.07692307692307,0.8386901152213375,-2.557692307692453
futures,6C,mean_reversion,5e-05,2.5,16,1.0,-0.1,0.25,54,40,14,74.07407407407408,0.837902264600707,-2.5185185185186527
futures,6C,mean_reversion,5e-05,3.0,6,2.0,-0.1,0.25,78,58,20,74.35897435897436,0.8378947368420949,-2.9615384615386495
futures,6C,mean_reversion,5e-05,2.0,16,1.5,-0.2,0.4,119,84,35,70.58823529411765,0.8364537444933934,-2.495798319327718
futures,6C,mean_reversion,5e-05,2.0,24,1.0,-0.1,0.25,60,42,18,70.0,0.8358208955223827,-2.0166666666667408
futures,6C,mean_reversion,5e-05,2.5,10,1.5,-0.2,0.4,103,75,28,72.81553398058253,0.8344451182534787,-2.6504854368933426
futures,6C,mean_reversion,5e-05,2.0,16,,-0.1,0.1,88,60,28,68.18181818181817,0.8317664522513577,-3.8636363636364424
futures,6C,mean_reversion,5e-05,2.0,10,3.0,-0.1,0.25,146,101,45,69.17808219178082,0.831406935033875,-2.8972602739726625
futures,6C,mean_reversion,5e-05,1.5,24,3.0,,,188,131,57,69.68085106382979,0.8313546423135438,-2.9468085106383506
futures,6C,mean_reversion,5e-05,3.0,24,1.5,-0.05,0.15,34,28,6,82.35294117647058,0.8288159771754419,-3.5294117647063423
futures,6C,mean_reversion,5e-05,2.0,16,,-0.2,0.4,240,157,83,65.41666666666667,0.8281214848143964,-3.1833333333333718
futures,6C,mean_reversion,5e-05,3.0,10,2.0,-0.1,0.25,78,58,20,74.35897435897436,0.8273684210526224,-3.15384615384632
futures,6C,mean_reversion,5e-05,2.0,16,1.5,-0.05,0.15,54,38,16,70.37037037037037,0.8234683281412203,-3.148148148148255
futures,6C,mean_reversion,5e-05,1.5,16,3.0,-0.05,0.15,94,66,28,70.2127659574468,0.8231414868105583,-3.138297872340316
futures,6C,mean_reversion,5e-05,2.5,24,1.5,,,109,77,32,70.64220183486239,0.8201357466063274,-2.917431192660677
futures,6C,mean_reversion,5e-05,1.5,16,3.0,,,201,143,58,71.14427860696517,0.8199653779572976,-3.104477611940342
futures,6C,mean_reversion,5e-05,2.5,10,3.0,-0.05,0.15,74,55,19,74.32432432432432,0.8169014084507,-3.3378378378379203
futures,6C,mean_reversion,5e-05,2.0,6,3.0,,,217,149,68,68.66359447004609,0.8166335509508946,-2.9769585253456223
futures,6C,mean_reversion,5e-05,2.0,16,1.5,,,126,88,38,69.84126984126983,0.8164002062919054,-2.8253968253967967
futures,6C,mean_reversion,5e-05,1.5,10,,0.0,0.15,86,61,25,70.93023255813954,0.8162202380952442,-2.872093023255731
futures,6C,mean_reversion,5e-05,2.0,10,3.0,,,216,147,69,68.05555555555556,0.8145299145299157,-3.0138888888888764
