dataset,trades,wins,losses,win_rate_pct,confidence_pct,confidence_lower_95_pct,profit_factor_atr,avg_pnl_atr,trades_per_day,trades_per_week,trades_per_month,active_days,trades_per_active_day,active_weeks,trades_per_active_week,base_trades,base_win_rate_pct,market,symbol
mean_reversion,76,76,0,100.0,99.63624338624338,98.30019283180019,inf,5.101836410519038,0.0738304611368029,0.5168132279576203,2.247214660851438,75,1.0133333333333334,58,1.3103448275862069,432,71.99074074074075,futures,RTY
mean_reversion,55,55,0,100.0,99.43562610229276,97.49083432526209,inf,5.3649553797823915,0.052392907111741764,0.36675034978219234,1.59470911021364,54,1.0185185185185186,43,1.2790697674418605,405,68.39506172839506,futures,SI
mean_reversion,61,61,0,100.0,99.51866238811012,97.80958014834738,inf,6.266454940175153,0.05855180274761533,0.40986261923330736,1.7821704961305418,61,1.0,48,1.2708333333333333,382,70.15706806282722,futures,YM
mean_reversion,48,48,0,100.0,99.32297501339437,97.04998107500771,inf,5.078670987949327,0.04636981132075472,0.32458867924528306,1.4113811320754717,47,1.0212765957446808,38,1.263157894736842,419,66.82577565632458,futures,ZB
mean_reversion,61,61,0,100.0,99.49149849038615,97.73509251497161,inf,5.087369283567588,0.0591604788604334,0.4141233520230338,1.8006970753144418,60,1.0166666666666666,46,1.326086956521739,406,68.4729064039409,futures,ZN
mean_reversion,59,59,0,100.0,99.50461796809404,97.74271130787542,inf,4.381270214160966,0.05624795177612044,0.39373566243284314,1.712047032185666,57,1.0350877192982457,50,1.18,397,70.27707808564232,gold_spot,XAUUSD
naked_long_4bar,236,146,90,61.86440677966102,61.809862694976935,55.63720644496537,1.3697189491181185,0.13836242285030984,0.21977339748564334,1.5384137823995034,6.68935278596927,205,1.1512195121951219,124,1.903225806451613,18164,48.93745870953534,forex,AUDUSD
naked_long_4bar,196,109,87,55.61224489795919,55.57825588156716,48.65717800076337,1.5363244783893943,0.19496903495183066,0.18252366909824616,1.2776656836877232,5.5555641781778675,174,1.1264367816091954,111,1.7657657657657657,18088,48.91640866873065,forex,EURUSD
naked_long_4bar,258,140,118,54.263565891472865,54.24523162618401,48.18947571287079,0.9692823313345728,-0.01424982268333506,0.24025375638998556,1.681776294729899,7.312723710120186,212,1.2169811320754718,118,2.1864406779661016,18144,49.51499118165785,forex,GBPUSD
naked_long_4bar,249,145,104,58.23293172690763,58.193224260452816,52.09113216072008,1.4755696186577103,0.1725294719569494,0.23187281139963722,1.6231096797974607,7.057628696976459,211,1.180094786729858,121,2.0578512396694215,18153,48.306065113204426,forex,NZDUSD
naked_long_4bar,249,124,125,49.79919678714859,49.7931506093862,43.607498392399705,0.9869941820712004,-0.005089340803868247,0.2318750606266369,1.6231254243864583,7.05769715782326,202,1.2326732673267327,110,2.2636363636363637,18133,48.28765234655049,forex,USDCAD
naked_long_4bar,255,158,97,61.96078431372549,61.907360283570554,55.970167001852666,2.2913112558260127,0.3080529093896149,0.23746471495503885,1.662253004685272,7.227832261443996,212,1.2028301886792452,122,2.0901639344262297,18126,48.28423259406377,forex,USDCHF
naked_long_4bar,306,183,123,59.80392156862745,59.77306508045574,54.296705608775895,1.3401974599293083,0.1448383745486863,0.2849604221635884,1.9947229551451189,8.673482849604222,262,1.16793893129771,134,2.283582089552239,18128,50.33097969991174,forex,USDJPY
naked_long_4bar,221,121,100,54.75113122171946,54.72538135385457,48.192189098164775,1.2485578260095584,0.10637103684189315,0.20581273524504287,1.4406891467153,6.264425129020992,191,1.1570680628272252,113,1.9557522123893805,17455,49.034660555714694,futures,6A
naked_long_4bar,248,128,120,51.61290322580645,51.59815489585694,45.40325758500238,1.197612760101418,0.06686813557955296,0.2309572775600481,1.6167009429203365,7.029762135733964,206,1.203883495145631,122,2.0327868852459017,17432,47.94056906837999,futures,6B
naked_long_4bar,237,120,117,50.63291139240506,50.61778499278498,44.27917585668327,1.037760275264957,0.020757621988741738,0.22071320476504597,1.5449924333553215,6.717958170036087,202,1.1732673267326732,122,1.9426229508196722,17424,47.032828282828284,futures,6C
naked_long_4bar,251,132,119,52.589641434262944,52.57549156186586,46.42246342953876,1.1052676477097332,0.042308643719406965,0.2337488480380269,1.6362419362661882,7.114730562157443,222,1.1306306306306306,121,2.074380165289256,17467,49.023873590198654,futures,6E
naked_long_4bar,324,153,171,47.22222222222222,47.216251453539584,41.79695213658861,1.3543225717857792,0.15074797340710394,0.30173450778006283,2.1121415544604396,9.184044080555664,263,1.231939163498099,127,2.5511811023622046,17464,45.28172240036647,futures,6J
naked_long_4bar,218,115,103,52.752293577981646,52.73655468417877,46.139299301370684,1.1670582640431983,0.08163812580337172,0.2030188972100423,1.421132280470296,6.1793876838306625,195,1.117948717948718,118,1.847457627118644,17422,49.30547583515096,futures,CL
