market,symbol,strategy,variant_id,side,signal_index,entry_index,exit_index,signal_time,entry_time,exit_time,entry_price,exit_price,gross_units,net_units,r_multiple,tp_units,sl_units,cost_units,exit_reason,bars_held,chosen_size_multiplier
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,short,28401,28402,28421,2020-01-17 16:00:00+00:00,2020-01-17 16:15:00+00:00,2020-01-17 21:00:00+00:00,58.65,58.69,-3.9999999999999147,-6.999999999999915,-0.2311335694251693,54.571037062326866,27.285518531163433,3.0,session_close,19,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,long,28566,28567,28589,2020-01-21 15:15:00+00:00,2020-01-21 15:30:00+00:00,2020-01-21 21:00:00+00:00,58.44,58.26,-17.99999999999997,-20.99999999999997,-0.6722724139241676,56.47467415007981,28.237337075039903,3.0,session_close,22,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,long,30391,30392,30413,2020-02-18 15:30:00+00:00,2020-02-18 15:45:00+00:00,2020-02-18 21:00:00+00:00,51.73,52.11,38.000000000000256,35.000000000000256,0.5434895686374254,122.79732020523682,61.39866010261841,3.0,session_close,21,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,long,30940,30941,30947,2020-02-26 15:00:00+00:00,2020-02-26 15:15:00+00:00,2020-02-26 16:45:00+00:00,49.93,49.489907041921136,-44.00929580788642,-47.00929580788642,-1.0,88.01859161577283,44.00929580788642,3.0,sl,6,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,long,33132,33133,33148,2020-04-01 16:00:00+00:00,2020-04-01 16:15:00+00:00,2020-04-01 20:00:00+00:00,20.43,21.02,58.999999999999986,55.999999999999986,0.9649127765341389,110.07266762731831,55.036333813659155,3.0,session_close,15,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,short,33312,33313,33322,2020-04-03 15:00:00+00:00,2020-04-03 15:15:00+00:00,2020-04-03 17:30:00+00:00,26.7,27.594984496860434,-89.49844968604346,-92.49844968604346,-1.0,178.99689937208692,89.49844968604346,3.0,sl,9,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,short,33407,33408,33417,2020-04-06 15:45:00+00:00,2020-04-06 16:00:00+00:00,2020-04-06 18:15:00+00:00,27.09,26.13067936151838,95.93206384816213,92.93206384816213,1.823411796833499,95.93206384816213,47.966031924081065,3.0,tp,9,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,long,33952,33953,33954,2020-04-15 14:00:00+00:00,2020-04-15 14:15:00+00:00,2020-04-15 14:30:00+00:00,20.0,19.66089235689728,-33.91076431027216,-36.91076431027216,-1.0,67.82152862054431,33.91076431027216,3.0,sl,1,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,long,34229,34230,34239,2020-04-20 14:15:00+00:00,2020-04-20 14:30:00+00:00,2020-04-20 16:45:00+00:00,22.76,22.270850639522504,-48.91493604774979,-51.91493604774979,-1.0,97.82987209549958,48.91493604774979,3.0,sl,9,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,short,35431,35432,35441,2020-05-07 15:45:00+00:00,2020-05-07 16:00:00+00:00,2020-05-07 18:15:00+00:00,26.78,25.283845874246246,149.61541257537547,146.61541257537547,1.8843302234521189,149.61541257537547,74.80770628768774,3.0,tp,9,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,short,39061,39062,39070,2020-07-02 16:00:00+00:00,2020-07-02 16:15:00+00:00,2020-07-02 18:15:00+00:00,40.21,40.648427450781725,-43.842745078172385,-46.842745078172385,-1.0,87.68549015634477,43.842745078172385,3.0,sl,8,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,long,43175,43176,43177,2020-09-03 14:45:00+00:00,2020-09-03 15:00:00+00:00,2020-09-03 15:15:00+00:00,40.76,40.440148170839024,-31.985182916097443,-34.98518291609744,-1.0,63.97036583219489,31.985182916097443,3.0,sl,1,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,short,47113,47114,47131,2020-11-03 16:30:00+00:00,2020-11-03 16:45:00+00:00,2020-11-03 21:00:00+00:00,37.78,37.84,-6.000000000000227,-9.000000000000227,-0.19456070650730742,86.51611141391697,43.25805570695849,3.0,session_close,17,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,short,47936,47937,47943,2020-11-16 15:15:00+00:00,2020-11-16 15:30:00+00:00,2020-11-16 17:00:00+00:00,41.66,41.246151744791604,41.384825520839286,38.384825520839286,1.6201315547298194,41.384825520839286,20.692412760419643,3.0,tp,6,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,short,48396,48397,48397,2020-11-23 15:15:00+00:00,2020-11-23 15:30:00+00:00,2020-11-23 15:30:00+00:00,42.69,42.87347755299779,-18.347755299779323,-21.347755299779323,-1.0,36.695510599558645,18.347755299779323,3.0,sl,1,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,long,49384,49385,49402,2020-12-08 16:30:00+00:00,2020-12-08 16:45:00+00:00,2020-12-08 21:00:00+00:00,45.53,45.62,8.99999999999963,5.9999999999996305,0.18478621678307186,58.93990844612915,29.469954223064576,3.0,session_close,17,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,long,52296,52297,52297,2021-01-25 15:45:00+00:00,2021-01-25 16:00:00+00:00,2021-01-25 16:00:00+00:00,52.19,51.90449995245465,-28.550004754534797,-31.550004754534797,-1.0,57.100009509069594,28.550004754534797,3.0,sl,1,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,long,58167,58168,58178,2021-04-26 14:30:00+00:00,2021-04-26 14:45:00+00:00,2021-04-26 17:15:00+00:00,61.44,62.26594576687562,82.59457668756198,79.59457668756198,1.7968272926741455,82.59457668756198,41.29728834378099,3.0,tp,10,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,long,58995,58996,59017,2021-05-07 14:30:00+00:00,2021-05-07 14:45:00+00:00,2021-05-07 20:00:00+00:00,64.52,64.84,32.00000000000074,29.00000000000074,0.5536817990065012,98.75330795426862,49.37665397713431,3.0,session_close,21,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,long,59180,59181,59201,2021-05-11 14:45:00+00:00,2021-05-11 15:00:00+00:00,2021-05-11 20:00:00+00:00,64.63,65.43,80.00000000000114,77.00000000000114,1.0167500607755349,145.4629857828948,72.7314928914474,3.0,session_close,20,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,long,63466,63467,63478,2021-07-15 14:45:00+00:00,2021-07-15 15:00:00+00:00,2021-07-15 17:45:00+00:00,72.59,72.00567589409764,-58.43241059023683,-61.43241059023683,-1.0,116.86482118047365,58.43241059023683,3.0,sl,11,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,short,64936,64937,64959,2021-08-06 14:15:00+00:00,2021-08-06 14:30:00+00:00,2021-08-06 20:00:00+00:00,69.04,68.09,95.00000000000028,92.00000000000028,1.319401624075959,133.45715742836433,66.72857871418216,3.0,session_close,22,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,short,66315,66316,66318,2021-08-27 15:00:00+00:00,2021-08-27 15:15:00+00:00,2021-08-27 15:45:00+00:00,68.63,68.88949154618895,-25.94915461889542,-28.94915461889542,-1.0,51.89830923779084,25.94915461889542,3.0,sl,2,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,short,69430,69431,69436,2021-10-14 15:45:00+00:00,2021-10-14 16:00:00+00:00,2021-10-14 17:15:00+00:00,80.89,81.1620475470475,-27.204754704749234,-30.204754704749234,-1.0,54.40950940949847,27.204754704749234,3.0,sl,5,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,short,70072,70073,70077,2021-10-25 15:15:00+00:00,2021-10-25 15:30:00+00:00,2021-10-25 16:30:00+00:00,84.72,83.71130301760527,100.86969823947243,97.86969823947243,1.8315705920712362,100.86969823947243,50.434849119736214,3.0,tp,4,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,long,73262,73263,73279,2021-12-13 16:45:00+00:00,2021-12-13 17:00:00+00:00,2021-12-13 21:00:00+00:00,71.5,71.24,-26.00000000000051,-29.00000000000051,-0.4751494649838252,116.06685322054489,58.03342661027244,3.0,session_close,16,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,short,74182,74183,74199,2021-12-28 16:45:00+00:00,2021-12-28 17:00:00+00:00,2021-12-28 21:00:00+00:00,76.1,76.08,1.999999999999602,-1.000000000000398,-0.039383862306534324,44.782221013122125,22.391110506561063,3.0,session_close,16,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,long,74273,74274,74279,2021-12-29 16:30:00+00:00,2021-12-29 16:45:00+00:00,2021-12-29 18:00:00+00:00,75.78,76.38083656033334,60.083656033333455,57.083656033333455,1.727617975753028,60.083656033333455,30.041828016666727,3.0,tp,5,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,long,75467,75468,75474,2022-01-17 16:00:00+00:00,2022-01-17 16:15:00+00:00,2022-01-17 17:45:00+00:00,83.98,84.33315000845288,35.31500084528716,32.31500084528716,1.5643228940644383,35.31500084528716,17.65750042264358,3.0,tp,6,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,short,76193,76194,76213,2022-01-27 16:00:00+00:00,2022-01-27 16:15:00+00:00,2022-01-27 21:00:00+00:00,87.47,87.06,40.99999999999966,37.99999999999966,0.4411566850301105,166.2743927020216,83.1371963510108,3.0,session_close,19,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,short,78021,78022,78027,2022-02-24 15:30:00+00:00,2022-02-24 15:45:00+00:00,2022-02-24 17:00:00+00:00,98.01,95.62339612347184,238.660387652817,235.660387652817,1.9264286296090452,238.660387652817,119.3301938264085,3.0,tp,5,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,short,78387,78388,78390,2022-03-02 15:00:00+00:00,2022-03-02 15:15:00+00:00,2022-03-02 15:45:00+00:00,108.5,105.22106296987315,327.8937030126855,324.8937030126855,1.9460906275332897,327.8937030126855,163.94685150634274,3.0,tp,2,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,long,80969,80970,80987,2022-04-11 15:30:00+00:00,2022-04-11 15:45:00+00:00,2022-04-11 20:00:00+00:00,94.7,94.88,17.99999999999926,14.999999999999261,0.16079786585262618,180.5696403427021,90.28482017135104,3.0,session_close,17,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,long,82253,82254,82255,2022-05-02 15:00:00+00:00,2022-05-02 15:15:00+00:00,2022-05-02 15:30:00+00:00,101.77,104.30520353476767,253.52035347676747,250.52035347676747,1.9306412781931905,253.52035347676747,126.76017673838373,3.0,tp,1,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,short,85999,86000,86003,2022-06-28 15:15:00+00:00,2022-06-28 15:30:00+00:00,2022-06-28 16:15:00+00:00,110.62,111.59948388177153,-97.94838817715288,-100.94838817715288,-1.0,195.89677635430576,97.94838817715288,3.0,sl,3,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,long,87543,87544,87544,2022-07-21 14:45:00+00:00,2022-07-21 15:00:00+00:00,2022-07-21 15:00:00+00:00,96.58,95.76739609444566,-81.26039055543401,-84.26039055543401,-1.0,162.52078111086803,81.26039055543401,3.0,sl,1,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,short,88006,88007,88013,2022-07-28 15:30:00+00:00,2022-07-28 15:45:00+00:00,2022-07-28 17:15:00+00:00,98.21,96.54599341615118,166.4006583848817,163.4006583848817,1.8955920460592715,166.4006583848817,83.20032919244085,3.0,tp,6,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,long,89104,89105,89115,2022-08-15 14:00:00+00:00,2022-08-15 14:15:00+00:00,2022-08-15 16:45:00+00:00,87.57,88.91088471759238,134.08847175923881,131.08847175923881,1.8715097696908602,134.08847175923881,67.04423587961941,3.0,tp,10,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,long,94160,94161,94162,2022-10-31 15:30:00+00:00,2022-10-31 15:45:00+00:00,2022-10-31 16:00:00+00:00,86.75,85.98482585687343,-76.5174143126572,-79.5174143126572,-1.0,153.0348286253144,76.5174143126572,3.0,sl,1,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,short,98550,98551,98563,2023-01-09 16:00:00+00:00,2023-01-09 16:15:00+00:00,2023-01-09 19:15:00+00:00,75.47,74.44113618168731,102.88638183126864,99.88638183126864,1.8346900714554648,102.88638183126864,51.44319091563432,3.0,tp,12,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,short,99733,99734,99755,2023-01-26 15:30:00+00:00,2023-01-26 15:45:00+00:00,2023-01-26 21:00:00+00:00,81.27,81.12,14.999999999999147,11.999999999999147,0.1315044209443435,176.50337005898677,88.25168502949339,3.0,session_close,21,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,short,99824,99825,99826,2023-01-27 15:15:00+00:00,2023-01-27 15:30:00+00:00,2023-01-27 15:45:00+00:00,81.75,80.8380929186929,91.19070813071062,88.19070813071062,1.8147971102773321,91.19070813071062,45.59535406535531,3.0,tp,1,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,short,100381,100382,100393,2023-02-06 16:30:00+00:00,2023-02-06 16:45:00+00:00,2023-02-06 19:30:00+00:00,73.63,74.23406811859574,-60.406811859574816,-63.406811859574816,-1.0,120.81362371914963,60.406811859574816,3.0,sl,11,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,short,100563,100564,100572,2023-02-08 16:00:00+00:00,2023-02-08 16:15:00+00:00,2023-02-08 18:15:00+00:00,77.47,78.50947641359315,-103.94764135931496,-106.94764135931496,-1.0,207.89528271862991,103.94764135931496,3.0,sl,8,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,long,101209,101210,101227,2023-02-17 16:30:00+00:00,2023-02-17 16:45:00+00:00,2023-02-17 21:00:00+00:00,76.2,76.3,9.999999999999432,6.999999999999432,0.08303999967002097,162.5934496102019,81.29672480510095,3.0,session_close,17,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,long,103494,103495,103517,2023-03-24 14:15:00+00:00,2023-03-24 14:30:00+00:00,2023-03-24 20:00:00+00:00,68.55,69.19,64.00000000000006,61.00000000000006,0.8124060306987115,144.17121413423502,72.08560706711751,3.0,session_close,22,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,short,103774,103775,103776,2023-03-29 15:15:00+00:00,2023-03-29 15:30:00+00:00,2023-03-29 15:45:00+00:00,73.76,72.92854521850042,83.14547814995876,80.14547814995876,1.7980828599099468,83.14547814995876,41.57273907497938,3.0,tp,1,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,long,107815,107816,107818,2023-05-31 16:00:00+00:00,2023-05-31 16:15:00+00:00,2023-05-31 16:45:00+00:00,69.07,68.67751698732071,-39.24830126792784,-42.24830126792784,-1.0,78.49660253585569,39.24830126792784,3.0,sl,2,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,short,109914,109915,109916,2023-07-03 14:15:00+00:00,2023-07-03 14:30:00+00:00,2023-07-03 14:45:00+00:00,70.62,70.9157970770463,-29.57970770463021,-32.57970770463021,-1.0,59.15941540926042,29.57970770463021,3.0,sl,1,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,long,110368,110369,110373,2023-07-10 15:15:00+00:00,2023-07-10 15:30:00+00:00,2023-07-10 16:30:00+00:00,73.78,73.23755030770975,-54.244969229024775,-57.244969229024775,-1.0,108.48993845804955,54.244969229024775,3.0,sl,4,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,long,112668,112669,112672,2023-08-14 15:15:00+00:00,2023-08-14 15:30:00+00:00,2023-08-14 16:15:00+00:00,82.87,82.29481369337789,-57.51863066221148,-60.51863066221148,-1.0,115.03726132442296,57.51863066221148,3.0,sl,3,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,short,113774,113775,113791,2023-08-30 15:45:00+00:00,2023-08-30 16:00:00+00:00,2023-08-30 20:00:00+00:00,81.3,81.66,-35.99999999999994,-38.99999999999994,-0.6820863708179975,108.35501915462373,54.17750957731187,3.0,session_close,16,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,long,114043,114044,114061,2023-09-04 14:00:00+00:00,2023-09-04 14:15:00+00:00,2023-09-04 22:00:00+00:00,85.76,85.85,8.99999999999892,5.99999999999892,0.18044382207665224,60.50269242745401,30.251346213727004,3.0,session_close,17,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,long,119992,119993,120004,2023-12-04 16:00:00+00:00,2023-12-04 16:15:00+00:00,2023-12-04 19:00:00+00:00,73.98,73.12221328931494,-85.77867106850618,-88.77867106850618,-1.0,171.55734213701237,85.77867106850618,3.0,sl,11,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,short,121096,121097,121103,2023-12-20 16:00:00+00:00,2023-12-20 16:15:00+00:00,2023-12-20 17:45:00+00:00,74.9,73.91853028010544,98.14697198945623,95.14697198945623,1.8271673227156109,98.14697198945623,49.07348599472812,3.0,tp,6,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,long,122572,122573,122582,2024-01-15 17:00:00+00:00,2024-01-15 17:15:00+00:00,2024-01-15 23:00:00+00:00,72.29,72.8,50.99999999999909,47.99999999999909,1.0627004413754424,84.33589924527212,42.16794962263606,3.0,session_close,9,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,short,124120,124121,124139,2024-02-07 15:30:00+00:00,2024-02-07 15:45:00+00:00,2024-02-07 20:15:00+00:00,73.63,74.04061667773543,-41.06166777354332,-44.06166777354332,-1.0,82.12333554708664,41.06166777354332,3.0,sl,18,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,long,125858,125859,125865,2024-03-05 15:30:00+00:00,2024-03-05 15:45:00+00:00,2024-03-05 17:15:00+00:00,78.76,78.17907924815358,-58.092075184642056,-61.092075184642056,-1.0,116.18415036928411,58.092075184642056,3.0,sl,6,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,short,129081,129082,129100,2024-04-24 15:15:00+00:00,2024-04-24 15:30:00+00:00,2024-04-24 20:00:00+00:00,83.04,82.82,22.000000000001307,19.000000000001307,0.3246043569541541,111.06558826433002,55.53279413216501,3.0,session_close,18,6
futures,CL,tjr_sweep_retrace,tjr_sweep_retrace|ny|range=15|entry=150|rr=2|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24,short,129266,129267,129284,2024-04-26 15:30:00+00:00,2024-04-26 15:45:00+00:00,2024-04-26 20:00:00+00:00,83.96,83.67,28.999999999999204,25.999999999999204,0.7003985438226434,68.24344390579711,34.121721952898554,3.0,session_close,17,6
