market,symbol,phase,side,signal_index,entry_index,exit_index,signal_time,entry_time,exit_time,entry_price,exit_price,gross_units,net_units,r_multiple,tp_units,sl_units,cost_units,exit_reason,bars_held,strategy,variant_id,period,source
futures,SI,momentum,short,11817,11818,11841,2024-05-01 14:00:00+00:00,2024-05-01 14:15:00+00:00,2024-05-01 20:00:00+00:00,26.87,26.815,10.999999999999943,7.999999999999943,0.0159045725646122,500.0,500.0,3.0,signal,23,momentum,legacy_SI_momentum,train,balanced
futures,SI,momentum,short,11909,11910,12001,2024-05-02 14:00:00+00:00,2024-05-02 14:15:00+00:00,2024-05-03 14:00:00+00:00,26.655,26.57,17.00000000000017,14.00000000000017,0.0278330019880719,500.0,500.0,3.0,signal,91,momentum,legacy_SI_momentum,train,balanced
futures,GC,,short,12049,12050,12055,2024-05-03 11:00:00+00:00,2024-05-03 11:15:00+00:00,2024-05-03 12:30:00+00:00,2305.6,2310.3842709914584,-47.84270991458349,-50.84270991458349,-1.0,95.685419829167,47.84270991458349,3.0,sl,5,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,train,new_gc_squeeze
futures,GC,,long,12126,12127,12148,2024-05-06 07:15:00+00:00,2024-05-06 07:30:00+00:00,2024-05-06 12:45:00+00:00,2325.3,2336.3532754458915,110.53275445891528,107.53275445891528,1.8455369901485847,110.53275445891528,55.266377229457646,3.0,tp,21,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,train,new_gc_squeeze
futures,SI,momentum,long,12252,12253,12280,2024-05-08 07:45:00+00:00,2024-05-08 08:00:00+00:00,2024-05-08 14:45:00+00:00,27.33,27.675,69.00000000000048,66.00000000000048,0.1312127236580526,500.0,500.0,3.0,signal,27,momentum,legacy_SI_momentum,train,balanced
futures,CL,momentum,long,12447,12448,12462,2024-05-09 15:30:00+00:00,2024-05-09 15:45:00+00:00,2024-05-09 19:15:00+00:00,79.04,79.48,43.99999999999977,40.99999999999977,0.1353135313531345,500.0,300.0,3.0,signal,14,momentum,legacy_CL_momentum,train,balanced
futures,CL,momentum,long,12536,12537,12643,2024-05-10 14:45:00+00:00,2024-05-10 15:00:00+00:00,2024-05-13 18:30:00+00:00,79.34,79.12,-21.999999999999886,-24.999999999999886,-0.0825082508250821,500.0,300.0,3.0,signal,106,momentum,legacy_CL_momentum,train,balanced
futures,SI,momentum,long,12502,12503,12645,2024-05-13 01:15:00+00:00,2024-05-13 01:30:00+00:00,2024-05-14 14:00:00+00:00,28.21,28.905,139.00000000000006,136.00000000000006,0.2703777335984096,500.0,500.0,3.0,signal,142,momentum,legacy_SI_momentum,train,balanced
futures,GC,,short,12562,12563,12584,2024-05-13 01:15:00+00:00,2024-05-13 01:30:00+00:00,2024-05-13 06:45:00+00:00,2362.7,2353.2886843502747,94.11315649725228,91.11315649725228,1.8202034514764895,94.11315649725228,47.05657824862614,3.0,tp,21,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,train,new_gc_squeeze
futures,CL,momentum,long,12707,12708,12892,2024-05-14 11:30:00+00:00,2024-05-14 11:45:00+00:00,2024-05-16 11:45:00+00:00,78.93,78.69,-24.00000000000091,-27.00000000000091,-0.0891089108910921,500.0,300.0,3.0,signal,184,momentum,legacy_CL_momentum,train,balanced
futures,GC,,long,12755,12756,12760,2024-05-15 03:30:00+00:00,2024-05-15 03:45:00+00:00,2024-05-15 04:45:00+00:00,2366.0,2362.061244510186,-39.38755489813832,-42.38755489813832,-1.0,78.77510979627664,39.38755489813832,3.0,sl,4,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,train,new_gc_squeeze
futures,GC,,long,12769,12770,12775,2024-05-15 07:00:00+00:00,2024-05-15 07:15:00+00:00,2024-05-15 08:30:00+00:00,2367.6,2375.222019786515,76.22019786514822,73.22019786514822,1.781075691042214,76.22019786514822,38.11009893257411,3.0,tp,5,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,train,new_gc_squeeze
futures,ES,mean_reversion,short,12972,12973,13268,2024-05-17 13:30:00+00:00,2024-05-17 13:45:00+00:00,2024-05-22 18:30:00+00:00,5318.0,5308.75,37.0,34.0,0.0675944333996023,500.0,500.0,3.0,signal,295,mean_reversion,legacy_ES_mean_reversion,train,balanced
futures,CL,momentum,long,13065,13066,13085,2024-05-20 09:00:00+00:00,2024-05-20 09:15:00+00:00,2024-05-20 14:00:00+00:00,79.39,79.56,17.00000000000017,14.00000000000017,0.0462046204620467,500.0,300.0,3.0,signal,19,momentum,legacy_CL_momentum,train,balanced
futures,CL,momentum,short,13104,13105,13133,2024-05-20 18:45:00+00:00,2024-05-20 19:00:00+00:00,2024-05-21 03:00:00+00:00,79.28,78.76,51.9999999999996,48.9999999999996,0.1617161716171604,500.0,300.0,3.0,signal,28,momentum,legacy_CL_momentum,train,balanced
futures,SI,momentum,long,13057,13058,13106,2024-05-21 02:00:00+00:00,2024-05-21 02:15:00+00:00,2024-05-21 14:15:00+00:00,31.52,32.47,189.99999999999983,186.99999999999983,0.3717693836978128,500.0,500.0,3.0,signal,48,momentum,legacy_SI_momentum,train,balanced
futures,SI,momentum,long,13155,13156,13471,2024-05-22 03:30:00+00:00,2024-05-22 03:45:00+00:00,2024-05-27 13:30:00+00:00,31.965,31.47,-99.0000000000002,-102.0000000000002,-0.2027833001988075,500.0,500.0,3.0,signal,315,momentum,legacy_SI_momentum,train,balanced
futures,GC,,short,13234,13235,13235,2024-05-22 08:15:00+00:00,2024-05-22 08:30:00+00:00,2024-05-22 08:30:00+00:00,2414.2,2419.489643076782,-52.896430767824015,-55.896430767824015,-1.0,105.79286153564804,52.896430767824015,3.0,sl,0,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,train,new_gc_squeeze
futures,GC,,short,13297,13298,13316,2024-05-23 01:00:00+00:00,2024-05-23 01:15:00+00:00,2024-05-23 05:45:00+00:00,2377.0,2366.023574961924,109.76425038076012,106.76425038076012,1.844511583318717,109.76425038076012,54.88212519038006,3.0,tp,18,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,train,new_gc_squeeze
futures,ZN,mean_reversion,long,13321,13322,13577,2024-05-23 09:15:00+00:00,2024-05-23 09:30:00+00:00,2024-05-28 08:15:00+00:00,109.09375,108.875,-14.0,-17.0,-0.320754716981132,15.0,50.0,3.0,signal,255,mean_reversion,legacy_ZN_mean_reversion,train,balanced
futures,CL,momentum,long,13361,13362,13605,2024-05-23 14:00:00+00:00,2024-05-23 14:15:00+00:00,2024-05-28 08:30:00+00:00,77.99,79.0,101.00000000000053,98.00000000000053,0.3234323432343251,500.0,300.0,3.0,signal,243,momentum,legacy_CL_momentum,train,balanced
futures,GC,,long,13426,13427,13431,2024-05-24 10:15:00+00:00,2024-05-24 10:30:00+00:00,2024-05-24 11:30:00+00:00,2345.2,2339.8907692632256,-53.09230736774284,-56.09230736774284,-1.0,106.18461473548568,53.09230736774284,3.0,sl,4,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,train,new_gc_squeeze
futures,GC,,long,13438,13439,13440,2024-05-24 13:15:00+00:00,2024-05-24 13:30:00+00:00,2024-05-24 13:45:00+00:00,2346.1,2340.760749865655,-53.39250134344968,-56.39250134344968,-1.0,106.78500268689936,53.39250134344968,3.0,sl,1,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,train,new_gc_squeeze
futures,ES,mean_reversion,short,13468,13469,13620,2024-05-26 23:30:00+00:00,2024-05-26 23:45:00+00:00,2024-05-28 18:30:00+00:00,5315.75,5308.75,28.0,25.0,0.0497017892644135,500.0,500.0,3.0,signal,151,mean_reversion,legacy_ES_mean_reversion,train,balanced
futures,ES,mean_reversion,long,13625,13626,13908,2024-05-28 19:45:00+00:00,2024-05-28 20:00:00+00:00,2024-06-02 22:30:00+00:00,5325.5,5298.5,-108.0,-111.0,-0.220675944333996,500.0,500.0,3.0,signal,282,mean_reversion,legacy_ES_mean_reversion,train,balanced
futures,GC,,short,13744,13745,13747,2024-05-30 00:30:00+00:00,2024-05-30 00:45:00+00:00,2024-05-30 01:15:00+00:00,2335.0,2339.063204892188,-40.632048921879054,-43.632048921879054,-1.0,81.26409784375811,40.632048921879054,3.0,sl,2,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,train,new_gc_squeeze
futures,CL,momentum,short,13790,13791,13806,2024-05-30 08:45:00+00:00,2024-05-30 09:00:00+00:00,2024-05-30 12:45:00+00:00,79.21,78.78,42.99999999999926,39.99999999999926,0.1320132013201296,500.0,300.0,3.0,signal,15,momentum,legacy_CL_momentum,train,balanced
futures,SI,momentum,short,13736,13737,13832,2024-05-30 13:15:00+00:00,2024-05-30 13:30:00+00:00,2024-05-31 14:15:00+00:00,31.73,31.345,77.00000000000031,74.00000000000031,0.1471172962226646,500.0,500.0,3.0,signal,95,momentum,legacy_SI_momentum,train,balanced
futures,CL,momentum,short,13898,13899,13904,2024-05-31 12:45:00+00:00,2024-05-31 13:00:00+00:00,2024-05-31 14:15:00+00:00,78.5,77.58,92.00000000000016,89.00000000000017,0.2937293729372943,500.0,300.0,3.0,signal,5,momentum,legacy_CL_momentum,train,balanced
futures,YM,mean_reversion,long,14051,14052,14064,2024-06-04 11:30:00+00:00,2024-06-04 11:45:00+00:00,2024-06-04 14:45:00+00:00,38545.0,38742.0,197.0,194.0,0.3856858846918489,500.0,500.0,3.0,signal,12,mean_reversion,legacy_YM_mean_reversion,train,balanced
futures,ES,mean_reversion,long,14073,14074,14080,2024-06-04 16:45:00+00:00,2024-06-04 17:00:00+00:00,2024-06-04 18:30:00+00:00,5285.0,5310.0,100.0,97.0,0.1928429423459244,500.0,500.0,3.0,signal,6,mean_reversion,legacy_ES_mean_reversion,train,balanced
futures,SI,momentum,short,14112,14113,14287,2024-06-05 15:15:00+00:00,2024-06-05 15:30:00+00:00,2024-06-07 13:00:00+00:00,29.95,29.945,0.999999999999801,-2.000000000000199,-0.0039761431411534,500.0,500.0,3.0,signal,174,momentum,legacy_SI_momentum,train,balanced
futures,CL,momentum,short,14188,14189,14460,2024-06-05 16:15:00+00:00,2024-06-05 16:30:00+00:00,2024-06-10 15:15:00+00:00,73.91,76.91,-300.0,-303.0,-1.0,500.0,300.0,3.0,sl,271,momentum,legacy_CL_momentum,train,balanced
futures,ES,mean_reversion,long,14433,14434,14441,2024-06-10 14:45:00+00:00,2024-06-10 15:00:00+00:00,2024-06-10 16:45:00+00:00,5352.75,5366.25,54.0,51.0,0.1013916500994035,500.0,500.0,3.0,signal,7,mean_reversion,legacy_ES_mean_reversion,train,balanced
futures,SI,momentum,short,14469,14470,14610,2024-06-11 12:30:00+00:00,2024-06-11 12:45:00+00:00,2024-06-13 01:45:00+00:00,29.585,29.08,101.00000000000053,98.00000000000053,0.194831013916502,500.0,500.0,3.0,signal,140,momentum,legacy_SI_momentum,train,balanced
futures,ES,mean_reversion,long,14525,14526,14540,2024-06-11 14:45:00+00:00,2024-06-11 15:00:00+00:00,2024-06-11 18:30:00+00:00,5361.25,5376.75,62.0,59.0,0.1172962226640159,500.0,500.0,3.0,signal,14,mean_reversion,legacy_ES_mean_reversion,train,balanced
futures,SI,momentum,short,14654,14655,14667,2024-06-13 12:45:00+00:00,2024-06-13 13:00:00+00:00,2024-06-13 16:00:00+00:00,29.465,28.815,129.99999999999972,126.99999999999972,0.2524850894632201,500.0,500.0,3.0,signal,12,momentum,legacy_SI_momentum,train,balanced
futures,CL,momentum,long,14737,14738,14743,2024-06-13 15:30:00+00:00,2024-06-13 15:45:00+00:00,2024-06-13 17:00:00+00:00,78.1,78.56,46.0000000000008,43.0000000000008,0.1419141914191445,500.0,300.0,3.0,signal,5,momentum,legacy_CL_momentum,train,balanced
futures,CL,momentum,long,14753,14754,14806,2024-06-13 19:30:00+00:00,2024-06-13 19:45:00+00:00,2024-06-14 09:45:00+00:00,78.18,78.44,25.99999999999909,22.99999999999909,0.0759075907590729,500.0,300.0,3.0,signal,52,momentum,legacy_CL_momentum,train,balanced
futures,SI,momentum,long,14795,14796,15003,2024-06-17 02:00:00+00:00,2024-06-17 02:15:00+00:00,2024-06-19 08:00:00+00:00,29.335,29.645,61.999999999999744,58.999999999999744,0.1172962226640153,500.0,500.0,3.0,signal,207,momentum,legacy_SI_momentum,train,balanced
futures,YM,mean_reversion,long,14891,14892,14901,2024-06-17 14:30:00+00:00,2024-06-17 14:45:00+00:00,2024-06-17 17:00:00+00:00,38565.0,38712.0,147.0,144.0,0.2862823061630218,500.0,500.0,3.0,signal,9,mean_reversion,legacy_YM_mean_reversion,train,balanced
futures,SI,momentum,long,15171,15172,15596,2024-06-21 06:30:00+00:00,2024-06-21 06:45:00+00:00,2024-06-28 00:45:00+00:00,30.395,29.23,-232.99999999999983,-235.99999999999983,-0.4691848906560633,500.0,500.0,3.0,signal,424,momentum,legacy_SI_momentum,train,balanced
futures,ES,mean_reversion,long,15238,15239,15338,2024-06-21 13:00:00+00:00,2024-06-21 13:15:00+00:00,2024-06-24 15:00:00+00:00,5541.5,5548.5,28.0,25.0,0.0497017892644135,500.0,500.0,3.0,signal,99,mean_reversion,legacy_ES_mean_reversion,train,balanced
futures,ZN,mean_reversion,short,15237,15238,15248,2024-06-21 13:45:00+00:00,2024-06-21 14:00:00+00:00,2024-06-21 16:30:00+00:00,110.546875,110.453125,6.0,3.0,0.0566037735849056,15.0,50.0,3.0,signal,10,mean_reversion,legacy_ZN_mean_reversion,train,balanced
futures,ZN,mean_reversion,long,15327,15328,15357,2024-06-24 13:15:00+00:00,2024-06-24 13:30:00+00:00,2024-06-24 20:45:00+00:00,110.515625,110.640625,8.0,5.0,0.0943396226415094,15.0,50.0,3.0,signal,29,mean_reversion,legacy_ZN_mean_reversion,train,balanced
futures,ES,mean_reversion,short,15345,15346,15351,2024-06-24 16:45:00+00:00,2024-06-24 17:00:00+00:00,2024-06-24 18:15:00+00:00,5539.75,5524.5,61.0,58.0,0.1153081510934393,500.0,500.0,3.0,signal,5,mean_reversion,legacy_ES_mean_reversion,train,balanced
futures,CL,momentum,long,15438,15439,15453,2024-06-25 09:15:00+00:00,2024-06-25 09:30:00+00:00,2024-06-25 13:00:00+00:00,81.31,81.39,7.999999999999829,4.9999999999998295,0.0165016501650159,500.0,300.0,3.0,signal,14,momentum,legacy_CL_momentum,train,balanced
futures,ZN,mean_reversion,short,15417,15418,15431,2024-06-25 12:45:00+00:00,2024-06-25 13:00:00+00:00,2024-06-25 16:15:00+00:00,110.53125,110.46875,4.0,1.0,0.0188679245283018,15.0,50.0,3.0,signal,13,mean_reversion,legacy_ZN_mean_reversion,train,balanced
futures,ES,mean_reversion,long,15430,15431,15454,2024-06-25 15:00:00+00:00,2024-06-25 15:15:00+00:00,2024-06-25 22:00:00+00:00,5528.75,5535.0,25.0,22.0,0.0437375745526839,500.0,500.0,3.0,signal,23,mean_reversion,legacy_ES_mean_reversion,train,balanced
futures,CL,momentum,long,15464,15465,15531,2024-06-25 15:45:00+00:00,2024-06-25 16:00:00+00:00,2024-06-26 09:30:00+00:00,81.15,81.4,25.0,22.0,0.0726072607260726,500.0,300.0,3.0,signal,66,momentum,legacy_CL_momentum,train,balanced
futures,ZN,mean_reversion,long,15436,15437,15445,2024-06-25 17:30:00+00:00,2024-06-25 17:45:00+00:00,2024-06-25 19:45:00+00:00,110.5625,110.625,4.0,1.0,0.0188679245283018,15.0,50.0,3.0,signal,8,mean_reversion,legacy_ZN_mean_reversion,train,balanced
futures,GC,,short,15481,15482,15484,2024-06-26 01:30:00+00:00,2024-06-26 01:45:00+00:00,2024-06-26 02:15:00+00:00,2326.0,2329.9519724769534,-39.51972476953486,-42.51972476953486,-1.0,79.03944953906972,39.51972476953486,3.0,sl,2,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,train,new_gc_squeeze
futures,CL,momentum,long,15540,15541,15551,2024-06-26 11:45:00+00:00,2024-06-26 12:00:00+00:00,2024-06-26 14:30:00+00:00,81.25,81.14,-10.999999999999943,-13.999999999999943,-0.046204620462046,500.0,300.0,3.0,signal,10,momentum,legacy_CL_momentum,train,balanced
futures,ZN,mean_reversion,short,15700,15701,15702,2024-06-28 14:30:00+00:00,2024-06-28 14:45:00+00:00,2024-06-28 15:00:00+00:00,110.25,110.015625,15.0,12.0,0.2264150943396226,15.0,50.0,3.0,tp,1,mean_reversion,legacy_ZN_mean_reversion,train,balanced
futures,GC,,short,15751,15752,15755,2024-07-01 00:00:00+00:00,2024-07-01 00:15:00+00:00,2024-07-01 01:00:00+00:00,2332.8,2336.6003237513446,-38.0032375134439,-41.0032375134439,-1.0,76.0064750268878,38.0032375134439,3.0,sl,3,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,train,new_gc_squeeze
futures,SI,momentum,long,15841,15842,15897,2024-07-02 16:00:00+00:00,2024-07-02 16:15:00+00:00,2024-07-03 07:00:00+00:00,29.665,30.225,112.00000000000044,109.00000000000044,0.2166998011928438,500.0,500.0,3.0,signal,55,momentum,legacy_SI_momentum,train,balanced
futures,CL,momentum,long,15933,15934,16027,2024-07-02 18:00:00+00:00,2024-07-02 18:15:00+00:00,2024-07-03 18:30:00+00:00,82.99,83.88,89.00000000000006,86.00000000000006,0.283828382838284,500.0,300.0,3.0,signal,93,momentum,legacy_CL_momentum,train,balanced
futures,SI,momentum,long,16197,16198,16462,2024-07-08 15:30:00+00:00,2024-07-08 15:45:00+00:00,2024-07-11 12:45:00+00:00,31.16,31.95,157.99999999999983,154.99999999999983,0.3081510934393635,500.0,500.0,3.0,signal,264,momentum,legacy_SI_momentum,train,balanced
futures,ZN,mean_reversion,long,16336,16337,16344,2024-07-09 16:30:00+00:00,2024-07-09 16:45:00+00:00,2024-07-09 18:30:00+00:00,110.34375,110.4375,6.0,3.0,0.0566037735849056,15.0,50.0,3.0,signal,7,mean_reversion,legacy_ZN_mean_reversion,train,balanced
futures,GC,,long,16412,16413,16434,2024-07-10 06:45:00+00:00,2024-07-10 07:00:00+00:00,2024-07-10 12:15:00+00:00,2378.4,2385.75146119125,73.5146119125007,70.5146119125007,1.7736265125734687,73.5146119125007,36.75730595625035,3.0,tp,21,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,train,new_gc_squeeze
futures,CL,momentum,short,16461,16462,16472,2024-07-10 14:30:00+00:00,2024-07-10 14:45:00+00:00,2024-07-10 17:15:00+00:00,81.88,81.84,3.999999999999204,0.9999999999992042,0.0033003300330006,500.0,300.0,3.0,signal,10,momentum,legacy_CL_momentum,train,balanced
futures,GC,,long,16509,16510,16510,2024-07-11 08:00:00+00:00,2024-07-11 08:15:00+00:00,2024-07-11 08:15:00+00:00,2388.6,2385.300454417684,-32.99545582316697,-35.99545582316697,-1.0,65.99091164633394,32.99545582316697,3.0,sl,0,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,train,new_gc_squeeze
futures,CL,momentum,long,16532,16533,16554,2024-07-11 09:15:00+00:00,2024-07-11 09:30:00+00:00,2024-07-11 14:45:00+00:00,82.15,82.49,33.99999999999892,30.99999999999892,0.1023102310230987,500.0,300.0,3.0,signal,21,momentum,legacy_CL_momentum,train,balanced
futures,GC,,short,16595,16596,16619,2024-07-12 06:30:00+00:00,2024-07-12 06:45:00+00:00,2024-07-12 12:30:00+00:00,2410.2,2401.81722413692,83.82775863080363,80.82775863080363,1.7996165074764825,83.82775863080363,41.913879315401815,3.0,tp,23,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,train,new_gc_squeeze
futures,CL,momentum,long,16650,16651,16920,2024-07-12 15:45:00+00:00,2024-07-12 16:00:00+00:00,2024-07-17 14:15:00+00:00,82.69,82.21,-48.0000000000004,-51.0000000000004,-0.1683168316831696,500.0,300.0,3.0,signal,269,momentum,legacy_CL_momentum,train,balanced
futures,SI,momentum,short,16602,16603,16622,2024-07-15 01:45:00+00:00,2024-07-15 02:00:00+00:00,2024-07-15 06:45:00+00:00,31.105,30.95,31.000000000000227,28.000000000000227,0.0556660039761435,500.0,500.0,3.0,signal,19,momentum,legacy_SI_momentum,train,balanced
futures,SI,momentum,short,16652,16653,16666,2024-07-15 14:15:00+00:00,2024-07-15 14:30:00+00:00,2024-07-15 17:45:00+00:00,31.115,30.905,41.99999999999946,38.99999999999946,0.077534791252484,500.0,500.0,3.0,signal,13,momentum,legacy_SI_momentum,train,balanced
futures,SI,momentum,short,16744,16745,16836,2024-07-16 14:15:00+00:00,2024-07-16 14:30:00+00:00,2024-07-17 14:15:00+00:00,31.135,30.76,75.0,72.0,0.1431411530815109,500.0,500.0,3.0,signal,91,momentum,legacy_SI_momentum,train,balanced
futures,GC,,long,16847,16848,16853,2024-07-17 00:30:00+00:00,2024-07-17 00:45:00+00:00,2024-07-17 02:00:00+00:00,2477.2,2486.225581508712,90.25581508712168,87.25581508712168,1.8129983109726089,90.25581508712168,45.12790754356084,3.0,tp,5,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,train,new_gc_squeeze
futures,GC,,long,16963,16964,16974,2024-07-18 06:30:00+00:00,2024-07-18 06:45:00+00:00,2024-07-18 09:15:00+00:00,2473.8,2468.767076819729,-50.329231802705245,-53.329231802705245,-1.0,100.65846360541047,50.329231802705245,3.0,sl,10,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,train,new_gc_squeeze
futures,GC,,short,17168,17169,17178,2024-07-22 11:45:00+00:00,2024-07-22 12:00:00+00:00,2024-07-22 14:15:00+00:00,2399.6,2389.893895565192,97.06104434808134,94.06104434808134,1.8253462293744445,97.06104434808134,48.53052217404067,3.0,tp,9,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,train,new_gc_squeeze
futures,ZN,mean_reversion,short,17425,17426,17454,2024-07-25 12:45:00+00:00,2024-07-25 13:00:00+00:00,2024-07-25 20:00:00+00:00,110.921875,110.828125,6.0,3.0,0.0566037735849056,15.0,50.0,3.0,signal,28,mean_reversion,legacy_ZN_mean_reversion,train,balanced
futures,CL,momentum,short,17652,17653,17658,2024-07-29 13:15:00+00:00,2024-07-29 13:30:00+00:00,2024-07-29 14:45:00+00:00,77.38,76.34,103.9999999999992,100.9999999999992,0.3333333333333307,500.0,300.0,3.0,signal,5,momentum,legacy_CL_momentum,train,balanced
futures,SI,momentum,short,17660,17661,17946,2024-07-30 13:15:00+00:00,2024-07-30 13:30:00+00:00,2024-08-02 15:45:00+00:00,28.145,28.27,-25.0,-28.0,-0.0556660039761431,500.0,500.0,3.0,signal,285,momentum,legacy_SI_momentum,train,balanced
futures,SI,momentum,short,17947,17948,17977,2024-08-02 16:00:00+00:00,2024-08-02 16:15:00+00:00,2024-08-05 00:30:00+00:00,28.58,28.34,47.99999999999969,44.99999999999969,0.0894632206759437,500.0,500.0,3.0,signal,29,momentum,legacy_SI_momentum,train,balanced
futures,SI,momentum,short,17981,17982,18000,2024-08-05 01:30:00+00:00,2024-08-05 01:45:00+00:00,2024-08-05 06:15:00+00:00,28.67,28.345,65.00000000000057,62.00000000000057,0.1232604373757466,500.0,500.0,3.0,signal,18,momentum,legacy_SI_momentum,train,balanced
futures,GC,,long,18549,18550,18550,2024-08-12 13:15:00+00:00,2024-08-12 13:30:00+00:00,2024-08-12 13:30:00+00:00,2485.5,2494.171377195397,86.71377195396826,83.71377195396826,1.8058540859610708,86.71377195396826,43.35688597698413,3.0,tp,0,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,train,new_gc_squeeze
futures,YM,mean_reversion,long,18605,18606,18612,2024-08-13 11:45:00+00:00,2024-08-13 12:00:00+00:00,2024-08-13 13:30:00+00:00,39479.0,39609.0,130.0,127.0,0.2524850894632207,500.0,500.0,3.0,signal,6,mean_reversion,legacy_YM_mean_reversion,train,balanced
futures,SI,momentum,long,18629,18630,18739,2024-08-14 02:30:00+00:00,2024-08-14 02:45:00+00:00,2024-08-15 07:00:00+00:00,27.735,28.03,59.00000000000034,56.00000000000034,0.1113320079522869,500.0,500.0,3.0,signal,109,momentum,legacy_SI_momentum,train,balanced
futures,CL,momentum,short,18753,18754,18760,2024-08-14 12:30:00+00:00,2024-08-14 12:45:00+00:00,2024-08-14 14:15:00+00:00,78.6,78.15,44.99999999999886,41.99999999999886,0.1386138613861348,500.0,300.0,3.0,signal,6,momentum,legacy_CL_momentum,train,balanced
futures,CL,momentum,short,18843,18844,18923,2024-08-15 12:00:00+00:00,2024-08-15 12:15:00+00:00,2024-08-16 09:00:00+00:00,77.88,77.33,54.99999999999972,51.99999999999972,0.1716171617161706,500.0,300.0,3.0,signal,79,momentum,legacy_CL_momentum,train,balanced
futures,SI,momentum,long,19133,19134,19153,2024-08-21 13:30:00+00:00,2024-08-21 13:45:00+00:00,2024-08-21 18:30:00+00:00,29.32,29.755,86.99999999999974,83.99999999999974,0.1669980119284289,500.0,500.0,3.0,signal,19,momentum,legacy_SI_momentum,train,balanced
futures,SI,momentum,long,19181,19182,19320,2024-08-22 02:30:00+00:00,2024-08-22 02:45:00+00:00,2024-08-23 14:15:00+00:00,29.415,29.83,82.99999999999983,79.99999999999983,0.1590457256461229,500.0,500.0,3.0,signal,138,momentum,legacy_SI_momentum,train,balanced
futures,CL,momentum,short,19313,19314,19471,2024-08-22 14:30:00+00:00,2024-08-22 14:45:00+00:00,2024-08-26 08:00:00+00:00,72.72,75.72,-300.0,-303.0,-1.0,500.0,300.0,3.0,sl,157,momentum,legacy_CL_momentum,train,balanced
futures,GC,,long,19358,19359,19380,2024-08-23 08:30:00+00:00,2024-08-23 08:45:00+00:00,2024-08-23 14:00:00+00:00,2533.4,2542.5050036449275,91.0500364492747,88.0500364492747,1.8145286631663649,91.0500364492747,45.52501822463735,3.0,tp,21,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,train,new_gc_squeeze
