market,symbol,phase,pip_or_tick_size,entry_rank,signal_atr_mult,recent_signal_lookback,abs_close_ema200_atr_max,trade_rsi_min,trade_rsi_max,tp_units,sl_units,trades,wins,losses,win_rate_pct,profit_factor,avg_pips,signal_exit_trades,signal_exit_win_rate_pct,signal_exit_profit_factor,signal_exit_avg_pips
futures,6B,mean_reversion,0.0001,5,1.5,10,0.75,0.0,0.15,200,5,49,13,36,26.53061224489796,1.1666666666666492,0.6122448979591194,49,91.83673469387756,7.818965517241304,16.14285714285704
futures,6B,mean_reversion,0.0001,5,1.5,10,0.75,0.0,0.15,200,7,49,16,33,32.6530612244898,1.2164502164501978,1.020408163265218,49,91.83673469387756,7.818965517241304,16.14285714285704
futures,6B,mean_reversion,0.0001,5,1.5,10,0.75,0.0,0.15,200,10,49,18,31,36.734693877551024,0.9419354838709572,-0.36734693877557734,49,91.83673469387756,7.818965517241304,16.14285714285704
futures,6B,mean_reversion,0.0001,5,1.5,10,0.75,0.0,0.15,200,11,49,20,29,40.816326530612244,1.0219435736677034,0.14285714285708978,49,91.83673469387756,7.818965517241304,16.14285714285704
futures,6B,mean_reversion,0.0001,5,1.5,10,0.75,0.0,0.15,200,14,49,24,25,48.97959183673469,1.248571428571418,1.775510204081556,49,91.83673469387756,7.818965517241304,16.14285714285704
futures,6B,mean_reversion,0.0001,5,1.5,10,0.75,0.0,0.15,200,20,49,26,23,53.06122448979592,1.2086956521739054,1.9591836734693158,49,91.83673469387756,7.818965517241304,16.14285714285704
futures,6B,mean_reversion,0.0001,5,1.5,10,0.75,0.0,0.15,200,50,49,40,9,81.63265306122449,2.2571428571428434,8.979591836734594,49,91.83673469387756,7.818965517241304,16.14285714285704
futures,6B,mean_reversion,0.0001,5,1.5,10,0.75,0.0,0.15,200,100,49,45,4,91.83673469387756,7.558333333333295,16.061224489795826,49,91.83673469387756,7.818965517241304,16.14285714285704
futures,6B,mean_reversion,0.0001,5,1.5,10,0.75,0.0,0.15,200,200,49,45,4,91.83673469387756,7.818965517241304,16.14285714285704,49,91.83673469387756,7.818965517241304,16.14285714285704
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,1,1,54,10,44,18.51851851851852,0.22727272727272727,-0.6296296296296297,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,1,2,54,16,38,29.629629629629626,0.21052631578947367,-1.1111111111111112,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,1,4,54,28,26,51.85185185185185,0.2692307692307692,-1.4074074074074074,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,1,5,54,30,24,55.55555555555556,0.25,-1.6666666666666667,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,1,7,54,40,14,74.07407407407408,0.40816326530612246,-1.0740740740740742,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,1,10,54,47,7,87.03703703703704,0.6714285714285714,-0.42592592592592593,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,1,11,54,50,4,92.5925925925926,1.1363636363636365,0.1111111111111111,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,1,15,54,50,4,92.5925925925926,0.8333333333333334,-0.18518518518518517,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,1,20,54,51,3,94.44444444444444,0.85,-0.16666666666666666,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,1,50,54,53,1,98.14814814814815,1.06,0.05555555555555555,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,1,100,54,54,0,100.0,inf,1.0,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,1,200,54,54,0,100.0,inf,1.0,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,2,1,54,8,46,14.814814814814813,0.34782608695652173,-0.5555555555555556,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,2,2,54,14,40,25.925925925925924,0.35,-0.9629629629629629,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,2,4,54,26,28,48.148148148148145,0.4642857142857143,-1.1111111111111112,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,2,5,54,29,25,53.70370370370371,0.464,-1.2407407407407407,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,2,7,54,38,16,70.37037037037037,0.6785714285714286,-0.6666666666666666,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,2,10,54,44,10,81.48148148148148,0.88,-0.2222222222222222,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,2,11,54,46,8,85.18518518518519,1.0454545454545454,0.07407407407407407,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,2,15,54,46,8,85.18518518518519,0.7666666666666667,-0.5185185185185185,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,2,20,54,46,8,85.18518518518519,0.575,-1.2592592592592593,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,2,50,54,53,1,98.14814814814815,2.12,1.037037037037037,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,2,100,54,54,0,100.0,inf,2.0,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,2,200,54,54,0,100.0,inf,2.0,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,4,1,54,8,46,14.814814814814813,0.6956521739130435,-0.25925925925925924,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,4,2,54,13,41,24.074074074074073,0.6341463414634146,-0.5555555555555556,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,4,4,54,22,32,40.74074074074074,0.6875,-0.7407407407407407,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,4,5,54,25,29,46.2962962962963,0.6896551724137931,-0.8333333333333334,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,4,7,54,33,21,61.111111111111114,0.8979591836734694,-0.2777777777777778,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,4,10,54,39,15,72.22222222222221,1.026666666666665,0.07407407407406999,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,4,11,54,41,13,75.92592592592592,1.1328671328671314,0.35185185185184775,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,4,15,54,43,11,79.62962962962963,1.030303030303029,0.09259259259258851,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,4,20,54,43,11,79.62962962962963,0.7727272727272717,-0.92592592592593,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,4,50,54,52,2,96.29629629629629,2.059999999999998,1.9629629629629588,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,4,100,54,54,0,100.0,inf,3.962962962962959,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,4,200,54,54,0,100.0,inf,3.962962962962959,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,5,1,54,8,46,14.814814814814813,0.8695652173913043,-0.1111111111111111,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,5,2,54,12,42,22.22222222222222,0.7142857142857143,-0.4444444444444444,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,5,4,54,20,34,37.03703703703704,0.7352941176470589,-0.6666666666666666,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,5,5,54,23,31,42.592592592592595,0.7419354838709677,-0.7407407407407407,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,5,7,54,30,24,55.55555555555556,0.8928571428571429,-0.3333333333333333,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,5,10,54,36,18,66.66666666666666,0.9833333333333321,-0.05555555555555963,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,5,11,54,38,16,70.37037037037037,1.0624999999999987,0.2037037037036996,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,5,15,54,40,14,74.07407407407408,0.938095238095237,-0.2407407407407448,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,5,20,54,40,14,74.07407407407408,0.7035714285714277,-1.5370370370370412,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,5,50,54,51,3,94.44444444444444,1.6799999999999984,1.8888888888888846,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,5,100,54,53,1,98.14814814814815,2.619999999999998,2.999999999999996,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,5,200,54,53,1,98.14814814814815,23.81818181818442,4.648148148148167,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,7,1,54,8,46,14.814814814814813,1.2173913043478262,0.18518518518518517,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,7,2,54,10,44,18.51851851851852,0.7954545454545454,-0.3333333333333333,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,7,4,54,18,36,33.33333333333333,0.875,-0.3333333333333333,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,7,5,54,21,33,38.88888888888889,0.8909090909090909,-0.3333333333333333,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,7,7,54,26,28,48.148148148148145,0.9285714285714286,-0.25925925925925924,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,7,10,54,32,22,59.25925925925925,0.9954545454545444,-0.018518518518522598,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,7,11,54,34,20,62.96296296296296,1.059090909090908,0.24074074074073668,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,7,15,54,35,19,64.81481481481481,0.8421052631578939,-0.8333333333333376,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,7,20,54,36,18,66.66666666666666,0.6861111111111104,-2.092592592592597,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,7,50,54,49,5,90.74074074074075,1.351999999999999,1.6296296296296253,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,7,100,54,52,2,96.29629629629629,2.9916666666666645,4.425925925925922,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,7,200,54,52,2,96.29629629629629,11.58064516129076,6.074074074074092,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,10,1,54,7,47,12.962962962962962,1.4893617021276595,0.42592592592592593,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,10,2,54,8,46,14.814814814814813,0.8695652173913043,-0.2222222222222222,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,10,4,54,14,40,25.925925925925924,0.8499999999999959,-0.4444444444444567,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,10,5,54,16,38,29.629629629629626,0.8210526315789439,-0.6296296296296419,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,10,7,54,21,33,38.88888888888889,0.891774891774889,-0.4629629629629752,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,10,10,54,25,29,46.2962962962963,0.8206896551724108,-0.9629629629629792,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,10,11,54,27,27,50.0,0.8484848484848441,-0.8333333333333578,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,10,15,54,29,25,53.70370370370371,0.7253333333333298,-1.9074074074074316,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,10,20,54,31,23,57.407407407407405,0.6347826086956493,-3.111111111111135,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,10,50,54,46,8,85.18518518518519,1.1,0.7407407407407411,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,10,100,54,51,3,94.44444444444444,4.049586776859507,6.833333333333336,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,10,200,54,51,3,94.44444444444444,15.312500000000624,8.481481481481508,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,11,1,54,7,47,12.962962962962962,1.6382978723404256,0.5555555555555556,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,11,2,54,8,46,14.814814814814813,0.9565217391304348,-0.07407407407407407,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,11,4,54,14,40,25.925925925925924,0.8874999999999931,-0.33333333333335374,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,11,5,54,16,38,29.629629629629626,0.8631578947368365,-0.4814814814815019,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,11,7,54,21,33,38.88888888888889,0.9480519480519433,-0.2222222222222426,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,11,10,54,25,29,46.2962962962963,0.8758620689655128,-0.6666666666666912,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,11,11,54,27,27,50.0,0.9057239057238998,-0.5185185185185511,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,11,15,54,29,25,53.70370370370371,0.7759999999999952,-1.5555555555555882,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,11,20,54,31,23,57.407407407407405,0.6804347826086918,-2.7222222222222547,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,11,50,54,46,8,85.18518518518519,1.1874999999999991,1.388888888888881,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,11,100,54,51,3,94.44444444444444,4.380165289256198,7.574074074074068,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,11,200,54,51,3,94.44444444444444,16.56250000000066,9.22222222222224,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,15,1,54,5,49,9.25925925925926,1.530612244897959,0.48148148148148145,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,15,2,54,7,47,12.962962962962962,1.1170212765957446,0.2037037037037037,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,15,4,54,13,41,24.074074074074073,1.0670731707317005,0.20370370370368332,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,15,5,54,15,39,27.77777777777778,1.0512820512820455,0.1851851851851648,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,15,7,54,19,35,35.18518518518518,1.08163265306122,0.37037037037035,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,15,10,54,22,32,40.74074074074074,0.9093749999999996,-0.5370370370370388,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,15,11,54,24,30,44.44444444444444,0.9393939393939377,-0.37037037037038023,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,15,15,54,26,28,48.148148148148145,0.8095238095238082,-1.4814814814814914,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,15,20,54,29,25,53.70370370370371,0.755999999999997,-2.2592592592592857,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,15,50,54,45,9,83.33333333333334,1.3466666666666642,2.8888888888888666,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,15,100,54,50,4,92.5925925925926,3.0814479638009007,8.518518518518498,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,15,200,54,50,4,92.5925925925926,5.320312500000023,10.240740740740735,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,20,1,54,5,49,9.25925925925926,2.0408163265306123,0.9444444444444444,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,20,2,54,7,47,12.962962962962962,1.4893617021276595,0.8518518518518519,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,20,4,54,12,42,22.22222222222222,1.1845238095237973,0.5740740740740357,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,20,5,54,14,40,25.925925925925924,1.1799999999999913,0.6666666666666347,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,20,7,54,18,36,33.33333333333333,1.230158730158726,1.0740740740740546,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,20,10,54,21,33,38.88888888888889,1.0333333333333334,0.20370370370370292,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,20,11,54,23,31,42.592592592592595,1.0703812316715529,0.4444444444444355,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,20,15,54,25,29,46.2962962962963,0.9149425287356329,-0.6851851851851793,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,20,20,54,28,26,51.85185185185185,0.8576923076923066,-1.370370370370381,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,20,50,54,44,10,81.48148148148148,1.4720000000000009,4.370370370370381,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,20,100,54,50,4,92.5925925925926,3.7963800904977405,11.444444444444448,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,20,200,54,50,4,92.5925925925926,6.554687500000042,13.166666666666684,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,50,1,54,4,50,7.4074074074074066,1.7200000000000324,0.6666666666666969,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,50,2,54,6,48,11.11111111111111,1.3229166666666827,0.5740740740741029,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,50,4,54,11,43,20.37037037037037,1.127906976744178,0.4074074074073816,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,50,5,54,13,41,24.074074074074073,1.1219512195121908,0.46296296296294615,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,50,7,54,17,37,31.48148148148148,1.1969111969111936,0.9444444444444291,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,50,10,54,20,34,37.03703703703704,1.0352941176470558,0.22222222222220342,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,50,11,54,22,32,40.74074074074074,1.0965909090909083,0.6296296296296237,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,50,15,54,24,30,44.44444444444444,0.9266666666666633,-0.6111111111111391,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,50,20,54,27,27,50.0,0.9074074074074038,-0.9259259259259598,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,50,50,54,43,11,79.62962962962963,1.3872727272727217,3.9444444444443882,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,50,100,54,50,4,92.5925925925926,4.221719457013563,13.18518518518513,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,50,200,54,50,4,92.5925925925926,7.289062500000021,14.907407407407366,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,100,1,54,4,50,7.4074074074074066,1.7200000000000324,0.6666666666666969,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,100,2,54,6,48,11.11111111111111,1.3229166666666827,0.5740740740741029,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,100,4,54,11,43,20.37037037037037,1.127906976744178,0.4074074074073816,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,100,5,54,13,41,24.074074074074073,1.1219512195121908,0.46296296296294615,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,100,7,54,17,37,31.48148148148148,1.1969111969111936,0.9444444444444291,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,100,10,54,20,34,37.03703703703704,1.0352941176470558,0.22222222222220342,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,100,11,54,22,32,40.74074074074074,1.0965909090909083,0.6296296296296237,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,100,15,54,24,30,44.44444444444444,0.9266666666666633,-0.6111111111111391,54,92.5925925925926,7.773437500000023,16.05555555555551
futures,6B,mean_reversion,0.0001,6,1.5,10,1.0,-0.1,0.1,100,20,54,27,27,50.0,0.9962962962962933,-0.03703703703706559,54,92.5925925925926,7.773437500000023,16.05555555555551
