market,symbol,strategy,variant_id,side,signal_index,entry_index,exit_index,signal_time,entry_time,exit_time,entry_price,exit_price,gross_units,net_units,r_multiple,tp_units,sl_units,cost_units,exit_reason,bars_held,chosen_size_multiplier
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,long,27559,27560,27562,2020-01-06 15:30:00+00:00,2020-01-06 15:45:00+00:00,2020-01-06 16:15:00+00:00,0.6948,0.6943615243728768,-8.769512542463609,-11.769512542463609,-1.0,13.154268813695413,8.769512542463609,3.0,sl,2,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,long,27743,27744,27747,2020-01-08 15:30:00+00:00,2020-01-08 15:45:00+00:00,2020-01-08 16:30:00+00:00,0.6863,0.6869626857118525,13.253714237049241,10.253714237049241,0.8663297803609997,13.253714237049241,8.83580949136542,3.0,tp,3,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,long,28016,28017,28018,2020-01-13 14:45:00+00:00,2020-01-13 15:00:00+00:00,2020-01-13 15:15:00+00:00,0.6909,0.6915525106840437,13.050213680874112,10.050213680874112,0.8589821637179843,13.050213680874112,8.700142453916815,3.0,tp,1,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,long,28200,28201,28204,2020-01-15 14:45:00+00:00,2020-01-15 15:00:00+00:00,2020-01-15 15:45:00+00:00,0.6902,0.6905519683722772,7.039367445542677,4.039367445542677,0.5250765431388054,7.039367445542677,4.692911630361785,3.0,tp,3,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,short,28291,28292,28293,2020-01-16 14:30:00+00:00,2020-01-16 14:45:00+00:00,2020-01-16 15:00:00+00:00,0.6927,0.6915979521200879,22.04095759824165,19.04095759824165,1.0761268236702912,22.04095759824165,14.69397173216036,3.0,tp,1,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,long,28556,28557,28559,2020-01-21 15:45:00+00:00,2020-01-21 16:00:00+00:00,2020-01-21 16:30:00+00:00,0.6869,0.6859620329820721,-18.759340358556198,-21.759340358556198,-1.0,28.139010537835407,18.759340358556198,3.0,sl,2,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,long,28745,28746,28747,2020-01-23 17:00:00+00:00,2020-01-23 17:15:00+00:00,2020-01-23 17:30:00+00:00,0.6842,0.6847138672048501,10.27734409700054,7.27734409700054,0.7386994627618172,10.27734409700054,6.8515627313336935,3.0,tp,1,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,long,28833,28834,28834,2020-01-24 16:00:00+00:00,2020-01-24 16:15:00+00:00,2020-01-24 16:15:00+00:00,0.6837,0.6832606140882914,-8.787718234171127,-11.787718234171127,-1.0,13.1815773512578,8.787718234171127,3.0,sl,1,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,long,29012,29013,29031,2020-01-28 14:45:00+00:00,2020-01-28 15:00:00+00:00,2020-01-28 19:30:00+00:00,0.6757,0.6759,3.9999999999995595,0.9999999999995595,0.07279134665933934,16.106845028149852,10.737896685433235,3.0,timeout,18,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,long,29104,29105,29106,2020-01-29 14:45:00+00:00,2020-01-29 15:00:00+00:00,2020-01-29 15:15:00+00:00,0.6746,0.6752605691381706,13.211382763411716,10.211382763411716,0.864815263140249,13.211382763411716,8.807588508941144,3.0,tp,1,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,short,29381,29382,29387,2020-02-03 15:00:00+00:00,2020-02-03 15:15:00+00:00,2020-02-03 16:30:00+00:00,0.6704,0.6691453953684932,25.092092630136786,22.092092630136786,1.1198308737199045,25.092092630136786,16.728061753423784,3.0,tp,5,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,short,29568,29569,29569,2020-02-05 15:45:00+00:00,2020-02-05 16:00:00+00:00,2020-02-05 16:00:00+00:00,0.675,0.6753441536523224,-6.88307304644642,-9.88307304644642,-1.0,10.32460956966963,6.88307304644642,3.0,sl,1,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,long,29660,29661,29673,2020-02-06 15:45:00+00:00,2020-02-06 16:00:00+00:00,2020-02-06 19:00:00+00:00,0.6742,0.6736611675985438,-10.776648029124924,-13.776648029124924,-1.0,16.164972043688497,10.776648029124924,3.0,sl,12,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,long,30306,30307,30313,2020-02-17 16:15:00+00:00,2020-02-17 16:30:00+00:00,2020-02-17 23:00:00+00:00,0.6722,0.6717,-10.000000000001119,-13.000000000001119,-0.9652630757358649,15.701746539549255,10.46783102636617,3.0,session_close,6,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,long,30375,30376,30394,2020-02-18 14:30:00+00:00,2020-02-18 14:45:00+00:00,2020-02-18 19:15:00+00:00,0.6695,0.6692,-5.999999999999339,-8.99999999999934,-0.37857437464623195,31.1600998485817,20.773399899054468,3.0,timeout,18,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,long,30473,30474,30480,2020-02-19 16:00:00+00:00,2020-02-19 16:15:00+00:00,2020-02-19 17:45:00+00:00,0.6679,0.6673632509786921,-10.734980426159169,-13.734980426159169,-1.0,16.102470639238753,10.734980426159169,3.0,sl,6,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,long,30561,30562,30562,2020-02-20 15:00:00+00:00,2020-02-20 15:15:00+00:00,2020-02-20 15:15:00+00:00,0.6637,0.662951696214783,-14.966075704339055,-17.966075704339055,-1.0,22.449113556508582,14.966075704339055,3.0,sl,1,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,short,31179,31180,31184,2020-03-02 14:30:00+00:00,2020-03-02 14:45:00+00:00,2020-03-02 15:45:00+00:00,0.654,0.6517836903037548,44.326193924904,41.326193924904,1.2695908876841515,44.326193924904,29.55079594993526,3.0,tp,4,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,long,31456,31457,31468,2020-03-05 14:45:00+00:00,2020-03-05 15:00:00+00:00,2020-03-05 17:45:00+00:00,0.6602,0.6590435933162161,-23.12813367567834,-26.12813367567834,-1.0,34.69220051351751,23.12813367567834,3.0,sl,11,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,short,31547,31548,31549,2020-03-06 14:30:00+00:00,2020-03-06 14:45:00+00:00,2020-03-06 15:00:00+00:00,0.6633,0.6643647812305908,-21.295624611816777,-24.295624611816777,-1.0,31.943436917725165,21.295624611816777,3.0,sl,1,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,short,31640,31641,31642,2020-03-09 13:45:00+00:00,2020-03-09 14:00:00+00:00,2020-03-09 14:15:00+00:00,0.6608,0.663432666236074,-52.653324721478874,-55.653324721478874,-1.0,78.9799870822172,52.653324721478874,3.0,sl,1,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,long,32098,32099,32117,2020-03-16 13:45:00+00:00,2020-03-16 14:00:00+00:00,2020-03-16 18:30:00+00:00,0.6118,0.6133,29.999999999998916,26.999999999998916,0.31226812430054407,125.1962348965807,83.46415659772121,3.0,timeout,18,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,short,32564,32565,32574,2020-03-23 15:15:00+00:00,2020-03-23 15:30:00+00:00,2020-03-23 17:45:00+00:00,0.5782,0.5812179076644118,-60.35815328823579,-63.35815328823579,-1.0,90.53722993235257,60.35815328823579,3.0,sl,9,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,short,32655,32656,32656,2020-03-24 15:00:00+00:00,2020-03-24 15:15:00+00:00,2020-03-24 15:15:00+00:00,0.5946,0.5952615098698004,-13.230197396008059,-16.23019739600806,-1.0,19.845296094012088,13.230197396008059,3.0,same_bar_sl,1,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,short,32742,32743,32747,2020-03-25 13:45:00+00:00,2020-03-25 14:00:00+00:00,2020-03-25 15:00:00+00:00,0.5984,0.5955023190596457,57.95361880708727,54.95361880708727,1.319866322962804,57.95361880708727,38.635745871391514,3.0,tp,4,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,short,32934,32935,32936,2020-03-27 15:45:00+00:00,2020-03-27 16:00:00+00:00,2020-03-27 16:15:00+00:00,0.6126,0.6137669760798294,-23.339521596588142,-26.339521596588142,-1.0,35.00928239488221,23.339521596588142,3.0,sl,1,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,long,33206,33207,33225,2020-04-01 14:45:00+00:00,2020-04-01 15:00:00+00:00,2020-04-01 19:30:00+00:00,0.6117,0.6077,-80.00000000000007,-83.00000000000007,-0.6560972279095475,185.25846064260998,123.50564042840739,3.0,timeout,18,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,long,33295,33296,33314,2020-04-02 14:00:00+00:00,2020-04-02 14:15:00+00:00,2020-04-02 18:45:00+00:00,0.6045,0.6051,11.999999999998678,8.999999999998678,0.1561582577907853,81.95075957548647,54.633839716990984,3.0,timeout,18,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,long,33386,33387,33390,2020-04-03 13:45:00+00:00,2020-04-03 14:00:00+00:00,2020-04-03 14:45:00+00:00,0.6011,0.6000955577723713,-20.08884455257265,-23.08884455257265,-1.0,30.133266828857863,20.08884455257265,3.0,same_bar_sl,3,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,short,33661,33662,33662,2020-04-08 13:30:00+00:00,2020-04-08 13:45:00+00:00,2020-04-08 13:45:00+00:00,0.6208,0.6190222762307046,35.554475385908276,32.554475385908276,1.219132509123864,35.554475385908276,23.70298359060552,3.0,tp,1,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,long,34398,34399,34417,2020-04-21 13:45:00+00:00,2020-04-21 14:00:00+00:00,2020-04-21 18:30:00+00:00,0.6301,0.6292,-18.000000000000238,-21.000000000000238,-0.28747045339782124,105.07647865260371,70.05098576840174,3.0,timeout,18,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,short,34950,34951,34951,2020-04-29 13:45:00+00:00,2020-04-29 14:00:00+00:00,2020-04-29 14:00:00+00:00,0.6535,0.6531097409296889,7.805181406221884,4.805181406221884,0.5857509833774861,7.805181406221884,5.203454270814589,3.0,tp,1,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,long,35042,35043,35046,2020-04-30 13:45:00+00:00,2020-04-30 14:00:00+00:00,2020-04-30 14:45:00+00:00,0.6517,0.6540877213280265,47.75442656053119,44.75442656053119,1.2847072345733606,47.75442656053119,31.836284373687462,3.0,tp,3,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,short,35227,35228,35229,2020-05-04 14:00:00+00:00,2020-05-04 14:15:00+00:00,2020-05-04 14:30:00+00:00,0.6411,0.6399320432741891,23.359134516218738,20.359134516218738,1.096182717253768,23.359134516218738,15.572756344146566,3.0,tp,1,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,short,35319,35320,35338,2020-05-05 14:00:00+00:00,2020-05-05 14:15:00+00:00,2020-05-05 18:45:00+00:00,0.6453,0.6459,-12.000000000000899,-15.000000000000899,-0.49069486402234597,41.35334318676964,27.568895457845688,3.0,timeout,18,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,long,35963,35964,35969,2020-05-14 14:00:00+00:00,2020-05-14 14:15:00+00:00,2020-05-14 15:30:00+00:00,0.643,0.6414068890191895,-31.86221961620994,-34.86221961620994,-1.0,47.79332942431491,31.86221961620994,3.0,sl,5,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,long,36062,36063,36079,2020-05-15 15:45:00+00:00,2020-05-15 16:00:00+00:00,2020-05-15 20:00:00+00:00,0.641,0.6415,9.999999999998899,6.999999999998899,0.3739962378699921,23.57514872288302,15.716765815254607,3.0,session_close,16,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,short,36241,36242,36242,2020-05-19 14:30:00+00:00,2020-05-19 14:45:00+00:00,2020-05-19 14:45:00+00:00,0.6547,0.6561777695144977,-29.555390289954797,-32.5553902899548,-1.0,44.3330854349333,29.555390289954797,3.0,sl,1,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,long,36781,36782,36782,2020-05-27 15:30:00+00:00,2020-05-27 15:45:00+00:00,2020-05-27 15:45:00+00:00,0.6573,0.6583509859734558,21.019719469115294,18.019719469115294,1.0591644330724295,21.019719469115294,14.01314631274353,3.0,tp,1,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,short,37329,37330,37330,2020-06-04 14:30:00+00:00,2020-06-04 14:45:00+00:00,2020-06-04 14:45:00+00:00,0.6953,0.696007591311877,-14.151826237538412,-17.151826237538412,-1.0,21.227739356306508,14.151826237538412,3.0,sl,1,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,short,37417,37418,37419,2020-06-05 13:30:00+00:00,2020-06-05 13:45:00+00:00,2020-06-05 14:00:00+00:00,0.6979,0.6957871680269696,42.256639460607204,39.256639460607204,1.2593924599846487,42.256639460607204,28.171092973738876,3.0,tp,1,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,long,37513,37514,37515,2020-06-08 14:30:00+00:00,2020-06-08 14:45:00+00:00,2020-06-08 15:00:00+00:00,0.6975,0.6991152402298351,32.30480459670115,29.304804596701153,1.1943333860001073,32.30480459670115,21.53653639780151,3.0,tp,1,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,long,37604,37605,37623,2020-06-09 14:15:00+00:00,2020-06-09 14:30:00+00:00,2020-06-09 19:00:00+00:00,0.6964,0.6966,3.9999999999995595,0.9999999999995595,0.03985604823268889,33.13544221047682,22.090294806984545,3.0,timeout,18,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,short,37693,37694,37709,2020-06-10 13:30:00+00:00,2020-06-10 13:45:00+00:00,2020-06-10 17:30:00+00:00,0.6997,0.7013801216731596,-33.60243346319125,-36.60243346319125,-1.0,50.403650194787986,33.60243346319125,3.0,sl,15,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,short,37968,37969,37969,2020-06-15 13:30:00+00:00,2020-06-15 13:45:00+00:00,2020-06-15 13:45:00+00:00,0.6844,0.6857032540462482,-26.065080924964068,-29.065080924964068,-1.0,39.09762138744499,26.065080924964068,3.0,sl,1,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,long,38614,38615,38618,2020-06-24 14:00:00+00:00,2020-06-24 14:15:00+00:00,2020-06-24 15:00:00+00:00,0.6904,0.6886045604630018,-35.908790739964665,-38.908790739964665,-1.0,53.86318610994811,35.908790739964665,3.0,sl,3,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,long,38802,38803,38809,2020-06-26 15:00:00+00:00,2020-06-26 15:15:00+00:00,2020-06-26 16:45:00+00:00,0.6852,0.6863449417025846,22.89883405169224,19.89883405169224,1.089398586130523,22.89883405169224,15.265889367794827,3.0,tp,6,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,long,38890,38891,38909,2020-06-29 14:00:00+00:00,2020-06-29 14:15:00+00:00,2020-06-29 18:45:00+00:00,0.6852,0.6862,20.000000000000018,17.000000000000018,0.7635002777412256,28.8988090684672,19.265872712310728,3.0,timeout,18,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,short,39044,39045,39063,2020-07-01 15:15:00+00:00,2020-07-01 15:30:00+00:00,2020-07-01 20:00:00+00:00,0.6915,0.6919,-7.999999999999119,-10.999999999999119,-0.3577995283285649,41.61520891901915,27.743472612680176,3.0,session_close,18,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,short,39131,39132,39133,2020-07-02 14:00:00+00:00,2020-07-02 14:15:00+00:00,2020-07-02 14:30:00+00:00,0.6943,0.6927002032218703,31.99593556259428,28.99593556259428,1.1917464965186666,31.99593556259428,21.330623708395446,3.0,tp,1,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,short,39758,39759,39759,2020-07-13 13:45:00+00:00,2020-07-13 14:00:00+00:00,2020-07-13 14:00:00+00:00,0.6976,0.6980485907591032,-8.971815182063914,-11.971815182063914,-1.0,13.45772277309587,8.971815182063914,3.0,sl,1,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,short,39947,39948,39949,2020-07-15 15:00:00+00:00,2020-07-15 15:15:00+00:00,2020-07-15 15:30:00+00:00,0.7019,0.7007634498819002,22.731002361995323,19.731002361995323,1.0868679437337878,22.731002361995323,15.154001574664289,3.0,tp,1,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,short,40217,40218,40220,2020-07-20 13:30:00+00:00,2020-07-20 13:45:00+00:00,2020-07-20 14:15:00+00:00,0.6995,0.7007449032214051,-24.898064428102717,-27.898064428102717,-1.0,37.347096642155186,24.898064428102717,3.0,sl,2,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,short,40403,40404,40405,2020-07-22 14:00:00+00:00,2020-07-22 14:15:00+00:00,2020-07-22 14:30:00+00:00,0.7143,0.7150817107848518,-15.634215697035714,-18.634215697035714,-1.0,23.45132354555357,15.634215697035714,3.0,sl,1,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,long,40494,40495,40495,2020-07-23 13:45:00+00:00,2020-07-23 14:00:00+00:00,2020-07-23 14:00:00+00:00,0.7116,0.7108253143227864,-15.493713544272314,-18.493713544272314,-1.0,23.24057031640958,15.493713544272314,3.0,sl,1,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,long,40587,40588,40588,2020-07-24 14:00:00+00:00,2020-07-24 14:15:00+00:00,2020-07-24 14:15:00+00:00,0.7095,0.7103510918671143,17.021837342285906,14.021837342285906,0.9772751126644701,17.021837342285906,11.347891561523937,3.0,tp,1,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,short,40679,40680,40681,2020-07-27 14:00:00+00:00,2020-07-27 14:15:00+00:00,2020-07-27 14:30:00+00:00,0.7144,0.7150655884151725,-13.311768303450044,-16.311768303450044,-1.0,19.967652455175067,13.311768303450044,3.0,sl,1,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,short,40866,40867,40879,2020-07-29 14:45:00+00:00,2020-07-29 15:00:00+00:00,2020-07-29 18:00:00+00:00,0.7167,0.7180677734052667,-27.355468105334513,-30.355468105334513,-1.0,41.033202158000655,27.355468105334513,3.0,sl,12,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,long,40953,40954,40954,2020-07-30 13:30:00+00:00,2020-07-30 13:45:00+00:00,2020-07-30 13:45:00+00:00,0.716,0.714727344538371,-25.453109232580484,-28.453109232580484,-1.0,38.179663848869616,25.453109232580484,3.0,sl,1,25
futures,6A,ict_turtle_soup,ict_turtle_soup|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=18,short,41233,41234,41234,2020-08-04 14:30:00+00:00,2020-08-04 14:45:00+00:00,2020-08-04 14:45:00+00:00,0.7147,0.715169381949933,-9.387638998659131,-12.387638998659131,-1.0,14.081458497987587,9.387638998659131,3.0,sl,1,25
