market,symbol,phase,side,signal_index,entry_index,exit_index,signal_time,entry_time,exit_time,entry_price,exit_price,gross_units,net_units,r_multiple,tp_units,sl_units,cost_units,exit_reason,bars_held,strategy,variant_id,period,source
futures,ZN,mean_reversion,short,29390,29391,29500,2025-01-28 15:45:00+00:00,2025-01-28 16:00:00+00:00,2025-01-29 20:15:00+00:00,108.828125,108.953125,-8.0,-11.0,-0.2075471698113207,15.0,50.0,3.0,signal,109,mean_reversion,legacy_ZN_mean_reversion,train,core
futures,ES,mean_reversion,long,29476,29477,29498,2025-01-29 20:15:00+00:00,2025-01-29 20:30:00+00:00,2025-01-30 02:45:00+00:00,6084.25,6091.0,27.0,24.0,0.0477137176938369,500.0,500.0,3.0,signal,21,mean_reversion,legacy_ES_mean_reversion,train,core
futures,ZN,mean_reversion,long,29500,29501,29505,2025-01-29 20:15:00+00:00,2025-01-29 20:30:00+00:00,2025-01-29 21:30:00+00:00,108.984375,109.125,9.0,6.0,0.1132075471698113,15.0,50.0,3.0,signal,4,mean_reversion,legacy_ZN_mean_reversion,train,core
futures,ZN,mean_reversion,long,29743,29744,29755,2025-02-03 12:00:00+00:00,2025-02-03 12:15:00+00:00,2025-02-03 15:00:00+00:00,109.0625,109.296875,15.0,12.0,0.2264150943396226,15.0,50.0,3.0,tp,11,mean_reversion,legacy_ZN_mean_reversion,train,core
futures,GC,,long,29920,29921,29945,2025-02-05 02:00:00+00:00,2025-02-05 02:15:00+00:00,2025-02-05 08:15:00+00:00,2880.7,2892.7517241631103,120.5172416311052,117.5172416311052,1.857726901346112,120.5172416311052,60.25862081555261,3.0,tp,24,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,train,new_gc_squeeze
futures,ES,mean_reversion,long,30259,30260,30295,2025-02-11 09:00:00+00:00,2025-02-11 09:15:00+00:00,2025-02-11 18:00:00+00:00,6074.5,6077.0,10.0,7.0,0.0139165009940357,500.0,500.0,3.0,signal,35,mean_reversion,legacy_ES_mean_reversion,train,core
futures,ES,mean_reversion,long,30402,30403,30415,2025-02-12 21:45:00+00:00,2025-02-12 23:00:00+00:00,2025-02-13 02:00:00+00:00,6079.75,6083.5,15.0,12.0,0.0238568588469184,500.0,500.0,3.0,signal,12,mean_reversion,legacy_ES_mean_reversion,train,core
futures,GC,,long,30560,30561,30565,2025-02-14 01:00:00+00:00,2025-02-14 01:15:00+00:00,2025-02-14 02:15:00+00:00,2961.0,2955.1262238435093,-58.73776156490629,-61.73776156490629,-1.0,117.4755231298126,58.73776156490629,3.0,sl,4,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,train,new_gc_squeeze
futures,YM,mean_reversion,short,30702,30703,30725,2025-02-18 09:00:00+00:00,2025-02-18 09:15:00+00:00,2025-02-18 14:45:00+00:00,44693.0,44539.0,154.0,151.0,0.3001988071570576,500.0,500.0,3.0,signal,22,mean_reversion,legacy_YM_mean_reversion,train,core
futures,ES,mean_reversion,short,30831,30832,30911,2025-02-19 18:00:00+00:00,2025-02-19 18:15:00+00:00,2025-02-20 15:00:00+00:00,6143.25,6116.75,106.0,103.0,0.2047713717693837,500.0,500.0,3.0,signal,79,mean_reversion,legacy_ES_mean_reversion,train,core
futures,GC,,short,31038,31039,31046,2025-02-21 08:00:00+00:00,2025-02-21 08:15:00+00:00,2025-02-21 10:00:00+00:00,2938.0,2943.93684761766,-59.368476176598165,-62.368476176598165,-1.0,118.73695235319632,59.368476176598165,3.0,sl,7,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,train,new_gc_squeeze
futures,GC,,long,31133,31134,31140,2025-02-24 08:45:00+00:00,2025-02-24 09:00:00+00:00,2025-02-24 10:30:00+00:00,2961.1,2954.9988796965026,-61.01120303497165,-64.01120303497166,-1.0,122.0224060699433,61.01120303497165,3.0,sl,6,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,train,new_gc_squeeze
futures,GC,,long,31366,31367,31381,2025-02-26 21:00:00+00:00,2025-02-26 21:15:00+00:00,2025-02-27 01:45:00+00:00,2932.6,2926.2675932464376,-63.32406753562367,-66.32406753562367,-1.0,126.64813507124734,63.32406753562367,3.0,sl,14,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,train,new_gc_squeeze
futures,GC,,long,31616,31617,31624,2025-03-03 14:30:00+00:00,2025-03-03 14:45:00+00:00,2025-03-03 16:30:00+00:00,2889.3,2902.4313502304717,131.31350230470875,128.31350230470875,1.868913109797049,131.31350230470875,65.65675115235437,3.0,tp,7,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,train,new_gc_squeeze
futures,GC,,long,31679,31680,31683,2025-03-04 07:15:00+00:00,2025-03-04 07:30:00+00:00,2025-03-04 08:15:00+00:00,2908.8,2921.384115003096,125.84115003096193,122.84115003096193,1.8634720647098968,125.84115003096193,62.92057501548096,3.0,tp,3,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,train,new_gc_squeeze
futures,ZN,mean_reversion,long,31974,31975,32021,2025-03-09 22:00:00+00:00,2025-03-09 22:15:00+00:00,2025-03-10 09:45:00+00:00,110.90625,110.96875,4.0,1.0,0.0188679245283018,15.0,50.0,3.0,signal,46,mean_reversion,legacy_ZN_mean_reversion,train,core
futures,ES,mean_reversion,long,32219,32220,32389,2025-03-12 19:00:00+00:00,2025-03-12 19:15:00+00:00,2025-03-14 15:30:00+00:00,5615.75,5621.25,22.0,19.0,0.0377733598409542,500.0,500.0,3.0,signal,169,mean_reversion,legacy_ES_mean_reversion,train,core
futures,GC,,long,32405,32406,32409,2025-03-14 03:45:00+00:00,2025-03-14 04:00:00+00:00,2025-03-14 04:45:00+00:00,3004.2,2998.616510462958,-55.834895370419005,-58.834895370419005,-1.0,111.669790740838,55.834895370419005,3.0,sl,3,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,train,new_gc_squeeze
futures,GC,,long,32562,32563,32585,2025-03-17 20:00:00+00:00,2025-03-17 20:15:00+00:00,2025-03-18 02:45:00+00:00,3010.0,3020.421907309743,104.21907309742798,101.21907309742798,1.836688882476004,104.21907309742798,52.10953654871399,3.0,tp,22,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,train,new_gc_squeeze
futures,ZN,mean_reversion,long,32589,32590,32606,2025-03-18 13:45:00+00:00,2025-03-18 14:00:00+00:00,2025-03-18 18:00:00+00:00,110.65625,110.84375,12.0,9.0,0.1698113207547169,15.0,50.0,3.0,signal,16,mean_reversion,legacy_ZN_mean_reversion,train,core
futures,ZN,mean_reversion,long,33173,33174,33281,2025-03-26 22:45:00+00:00,2025-03-26 23:00:00+00:00,2025-03-28 02:45:00+00:00,110.640625,110.578125,-4.0,-7.0,-0.1320754716981132,15.0,50.0,3.0,signal,107,mean_reversion,legacy_ZN_mean_reversion,train,core
futures,GC,,long,33311,33312,33317,2025-03-28 00:15:00+00:00,2025-03-28 00:30:00+00:00,2025-03-28 01:45:00+00:00,3073.7,3083.645513209616,99.45513209616136,96.45513209616136,1.8293112943655851,99.45513209616136,49.72756604808068,3.0,tp,5,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,train,new_gc_squeeze
futures,GC,,long,33498,33499,33517,2025-04-01 01:00:00+00:00,2025-04-01 01:15:00+00:00,2025-04-01 05:45:00+00:00,3165.6,3159.0953093952603,-65.04690604739622,-68.04690604739622,-1.0,130.09381209479244,65.04690604739622,3.0,sl,18,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,train,new_gc_squeeze
futures,YM,mean_reversion,short,33463,33464,33485,2025-04-01 08:15:00+00:00,2025-04-01 08:30:00+00:00,2025-04-01 13:45:00+00:00,42153.0,41973.0,180.0,177.0,0.3518886679920477,500.0,500.0,3.0,signal,21,mean_reversion,legacy_YM_mean_reversion,train,core
futures,ES,mean_reversion,long,33483,33484,33494,2025-04-01 13:00:00+00:00,2025-04-01 13:15:00+00:00,2025-04-01 15:45:00+00:00,5642.25,5676.0,135.0,132.0,0.2624254473161034,500.0,500.0,3.0,signal,10,mean_reversion,legacy_ES_mean_reversion,train,core
futures,ES,mean_reversion,long,33577,33578,33585,2025-04-02 13:30:00+00:00,2025-04-02 13:45:00+00:00,2025-04-02 15:30:00+00:00,5651.75,5698.0,185.0,182.0,0.3618290258449304,500.0,500.0,3.0,signal,7,mean_reversion,legacy_ES_mean_reversion,train,core
futures,GC,,short,33718,33719,33721,2025-04-03 10:00:00+00:00,2025-04-03 10:15:00+00:00,2025-04-03 10:45:00+00:00,3138.0,3118.020259071636,199.79740928364453,196.79740928364453,1.912535342098544,199.79740928364453,99.89870464182226,3.0,tp,2,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,train,new_gc_squeeze
futures,GC,,long,33979,33980,33991,2025-04-08 06:15:00+00:00,2025-04-08 06:30:00+00:00,2025-04-08 09:15:00+00:00,3026.0,3011.224680188783,-147.75319811216931,-150.75319811216931,-1.0,295.50639622433863,147.75319811216931,3.0,sl,11,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,train,new_gc_squeeze
futures,GC,,long,34001,34002,34003,2025-04-08 11:45:00+00:00,2025-04-08 12:00:00+00:00,2025-04-08 12:15:00+00:00,3034.2,3020.606399149756,-135.93600850244525,-138.93600850244525,-1.0,271.8720170048905,135.93600850244525,3.0,sl,1,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,train,new_gc_squeeze
futures,GC,,short,34044,34045,34047,2025-04-08 23:30:00+00:00,2025-04-08 23:45:00+00:00,2025-04-09 00:15:00+00:00,2987.3,3000.0481571430228,-127.481571430225,-130.48157143022502,-1.0,254.96314286045,127.481571430225,3.0,sl,2,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,train,new_gc_squeeze
futures,GC,,long,34714,34715,34741,2025-04-21 06:00:00+00:00,2025-04-21 06:15:00+00:00,2025-04-21 12:45:00+00:00,3399.4,3419.728962989855,203.28962989855097,200.28962989855097,1.913994783168544,203.28962989855097,101.64481494927549,3.0,tp,26,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,train,new_gc_squeeze
futures,YM,mean_reversion,short,34787,34788,34802,2025-04-22 17:15:00+00:00,2025-04-22 17:30:00+00:00,2025-04-22 22:00:00+00:00,38994.0,39494.0,-500.0,-503.0,-1.0,500.0,500.0,3.0,sl,14,mean_reversion,legacy_YM_mean_reversion,train,core
futures,GC,,long,35049,35050,35073,2025-04-24 20:45:00+00:00,2025-04-24 22:00:00+00:00,2025-04-25 03:45:00+00:00,3362.0,3348.690286931182,-133.09713068817777,-136.09713068817777,-1.0,266.19426137635554,133.09713068817777,3.0,sl,23,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,train,new_gc_squeeze
futures,GC,,long,35527,35528,35565,2025-05-02 02:15:00+00:00,2025-05-02 02:30:00+00:00,2025-05-02 11:45:00+00:00,3254.7,3276.7613577194124,220.6135771941262,217.6135771941262,1.920569631251262,220.6135771941262,110.3067885970631,3.0,tp,37,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,train,new_gc_squeeze
futures,GC,,long,35752,35753,35760,2025-05-06 12:30:00+00:00,2025-05-06 12:45:00+00:00,2025-05-06 14:30:00+00:00,3397.9,3387.383136747103,-105.16863252896924,-108.16863252896924,-1.0,210.33726505793845,105.16863252896924,3.0,sl,7,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,train,new_gc_squeeze
futures,ES,mean_reversion,long,35714,35715,35735,2025-05-06 18:45:00+00:00,2025-05-06 19:00:00+00:00,2025-05-07 01:00:00+00:00,5648.25,5675.25,108.0,105.0,0.2087475149105367,500.0,500.0,3.0,signal,20,mean_reversion,legacy_ES_mean_reversion,train,core
futures,ES,mean_reversion,short,35740,35741,35784,2025-05-07 02:15:00+00:00,2025-05-07 02:30:00+00:00,2025-05-07 13:15:00+00:00,5656.75,5634.5,89.0,86.0,0.1709741550695825,500.0,500.0,3.0,signal,43,mean_reversion,legacy_ES_mean_reversion,train,core
futures,ES,mean_reversion,long,35788,35789,35830,2025-05-07 14:15:00+00:00,2025-05-07 14:30:00+00:00,2025-05-08 01:45:00+00:00,5654.75,5675.5,83.0,80.0,0.1590457256461232,500.0,500.0,3.0,signal,41,mean_reversion,legacy_ES_mean_reversion,train,core
futures,GC,,long,36023,36024,36034,2025-05-09 11:15:00+00:00,2025-05-09 11:30:00+00:00,2025-05-09 14:00:00+00:00,3338.8,3326.9136198008478,-118.86380199153028,-121.86380199153028,-1.0,237.72760398306056,118.86380199153028,3.0,sl,10,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,train,new_gc_squeeze
futures,YM,mean_reversion,long,35985,35986,35998,2025-05-09 17:45:00+00:00,2025-05-09 18:00:00+00:00,2025-05-11 22:00:00+00:00,41389.0,41889.0,500.0,497.0,0.9880715705765408,500.0,500.0,3.0,tp,12,mean_reversion,legacy_YM_mean_reversion,train,core
futures,YM,mean_reversion,long,36264,36265,36350,2025-05-14 18:30:00+00:00,2025-05-14 18:45:00+00:00,2025-05-15 17:00:00+00:00,42174.0,42326.0,152.0,149.0,0.2962226640159046,500.0,500.0,3.0,signal,85,mean_reversion,legacy_YM_mean_reversion,train,core
futures,ZN,mean_reversion,long,36641,36642,36654,2025-05-20 14:45:00+00:00,2025-05-20 15:00:00+00:00,2025-05-20 18:00:00+00:00,110.140625,110.203125,4.0,1.0,0.0188679245283018,15.0,50.0,3.0,signal,12,mean_reversion,legacy_ZN_mean_reversion,train,core
futures,GC,,long,36810,36811,36819,2025-05-22 01:00:00+00:00,2025-05-22 01:15:00+00:00,2025-05-22 03:15:00+00:00,3328.5,3346.673666089597,181.73666089597305,178.73666089597305,1.9041210176313192,181.73666089597305,90.86833044798652,3.0,tp,8,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,train,new_gc_squeeze
futures,GC,,long,36944,36945,36946,2025-05-23 11:30:00+00:00,2025-05-23 11:45:00+00:00,2025-05-23 12:00:00+00:00,3334.6,3352.647644418416,180.47644418415908,177.47644418415908,1.9034730628913985,180.47644418415908,90.23822209207954,3.0,tp,1,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,train,new_gc_squeeze
futures,GC,,long,37162,37163,37170,2025-05-27 23:30:00+00:00,2025-05-27 23:45:00+00:00,2025-05-28 01:30:00+00:00,3308.8,3301.158166144453,-76.41833855547291,-79.41833855547291,-1.0,152.83667711094583,76.41833855547291,3.0,sl,7,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,train,new_gc_squeeze
futures,ZN,mean_reversion,short,37171,37172,37185,2025-05-28 13:15:00+00:00,2025-05-28 13:30:00+00:00,2025-05-28 16:45:00+00:00,110.25,110.109375,9.0,6.0,0.1132075471698113,15.0,50.0,3.0,signal,13,mean_reversion,legacy_ZN_mean_reversion,train,core
futures,YM,mean_reversion,long,37331,37332,37450,2025-05-30 13:15:00+00:00,2025-05-30 13:30:00+00:00,2025-06-02 20:00:00+00:00,42221.0,42374.0,153.0,150.0,0.2982107355864811,500.0,500.0,3.0,signal,118,mean_reversion,legacy_YM_mean_reversion,train,core
futures,GC,,long,37511,37512,37528,2025-06-02 19:45:00+00:00,2025-06-02 20:00:00+00:00,2025-06-03 01:00:00+00:00,3406.3,3397.959944079968,-83.40055920032204,-86.40055920032204,-1.0,166.80111840064407,83.40055920032204,3.0,sl,16,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,train,new_gc_squeeze
futures,ZN,mean_reversion,short,37536,37537,37548,2025-06-03 12:45:00+00:00,2025-06-03 13:00:00+00:00,2025-06-03 15:45:00+00:00,110.640625,110.40625,15.0,12.0,0.2264150943396226,15.0,50.0,3.0,tp,11,mean_reversion,legacy_ZN_mean_reversion,train,core
futures,GC,,long,38028,38029,38032,2025-06-10 11:00:00+00:00,2025-06-10 11:15:00+00:00,2025-06-10 12:00:00+00:00,3359.9,3352.6082133212367,-72.9178667876337,-75.9178667876337,-1.0,145.8357335752674,72.9178667876337,3.0,sl,3,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,train,new_gc_squeeze
futures,ZN,mean_reversion,long,38038,38039,38087,2025-06-11 00:15:00+00:00,2025-06-11 00:30:00+00:00,2025-06-11 12:30:00+00:00,110.265625,110.5,15.0,12.0,0.2264150943396226,15.0,50.0,3.0,tp,48,mean_reversion,legacy_ZN_mean_reversion,train,core
futures,GC,,long,38107,38108,38112,2025-06-11 07:45:00+00:00,2025-06-11 08:00:00+00:00,2025-06-11 09:00:00+00:00,3366.4,3359.204732643922,-71.95267356078226,-74.95267356078226,-1.0,143.90534712156452,71.95267356078226,3.0,sl,4,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,train,new_gc_squeeze
futures,ZN,mean_reversion,long,38368,38369,38452,2025-06-16 13:45:00+00:00,2025-06-16 14:00:00+00:00,2025-06-17 11:45:00+00:00,110.71875,110.78125,4.0,1.0,0.0188679245283018,15.0,50.0,3.0,signal,83,mean_reversion,legacy_ZN_mean_reversion,test,core
futures,ES,mean_reversion,long,38430,38431,38441,2025-06-17 11:45:00+00:00,2025-06-17 12:00:00+00:00,2025-06-17 14:30:00+00:00,6012.75,6021.0,33.0,30.0,0.0596421471172962,500.0,500.0,3.0,signal,10,mean_reversion,legacy_ES_mean_reversion,test,core
futures,ZN,mean_reversion,short,38456,38457,38465,2025-06-17 12:45:00+00:00,2025-06-17 13:00:00+00:00,2025-06-17 15:00:00+00:00,110.640625,110.578125,4.0,1.0,0.0188679245283018,15.0,50.0,3.0,signal,8,mean_reversion,legacy_ZN_mean_reversion,test,core
futures,ES,mean_reversion,short,38450,38451,38455,2025-06-17 16:45:00+00:00,2025-06-17 17:00:00+00:00,2025-06-17 18:00:00+00:00,6007.25,5989.5,71.0,68.0,0.1351888667992047,500.0,500.0,3.0,signal,4,mean_reversion,legacy_ES_mean_reversion,test,core
futures,ZN,mean_reversion,short,38695,38696,38707,2025-06-20 07:30:00+00:00,2025-06-20 07:45:00+00:00,2025-06-20 10:30:00+00:00,110.875,110.703125,11.0,8.0,0.1509433962264151,15.0,50.0,3.0,signal,11,mean_reversion,legacy_ZN_mean_reversion,test,core
futures,ES,mean_reversion,short,38779,38780,38855,2025-06-23 11:00:00+00:00,2025-06-23 11:15:00+00:00,2025-06-24 07:00:00+00:00,6015.5,6140.5,-500.0,-503.0,-1.0,500.0,500.0,3.0,sl,75,mean_reversion,legacy_ES_mean_reversion,test,core
futures,GC,,short,38942,38943,38948,2025-06-24 12:00:00+00:00,2025-06-24 12:15:00+00:00,2025-06-24 13:30:00+00:00,3327.3,3310.434624981442,168.65375018558268,165.65375018558268,1.8969389435905404,168.65375018558268,84.32687509279134,3.0,tp,5,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,test,new_gc_squeeze
futures,GC,,long,38990,38991,39022,2025-06-25 01:00:00+00:00,2025-06-25 01:15:00+00:00,2025-06-25 09:00:00+00:00,3344.8,3337.0583035876207,-77.4169641237957,-80.4169641237957,-1.0,154.8339282475914,77.4169641237957,3.0,sl,31,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,test,new_gc_squeeze
futures,GC,,short,39036,39037,39049,2025-06-25 12:30:00+00:00,2025-06-25 12:45:00+00:00,2025-06-25 15:45:00+00:00,3333.5,3340.570070509123,-70.70070509123276,-73.70070509123276,-1.0,141.40141018246553,70.70070509123276,3.0,sl,12,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,test,new_gc_squeeze
futures,GC,,long,39074,39075,39083,2025-06-25 23:00:00+00:00,2025-06-25 23:15:00+00:00,2025-06-26 01:15:00+00:00,3350.7,3344.19020469637,-65.09795303629618,-68.09795303629618,-1.0,130.19590607259235,65.09795303629618,3.0,sl,8,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,test,new_gc_squeeze
futures,GC,,short,39218,39219,39222,2025-06-27 12:00:00+00:00,2025-06-27 12:15:00+00:00,2025-06-27 13:00:00+00:00,3287.2,3272.696970227675,145.030297723246,142.030297723246,1.8808186153947477,145.030297723246,72.515148861623,3.0,tp,3,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,test,new_gc_squeeze
futures,ZN,mean_reversion,short,39197,39198,39230,2025-06-27 18:00:00+00:00,2025-06-27 18:15:00+00:00,2025-06-30 03:15:00+00:00,111.84375,111.78125,4.0,1.0,0.0188679245283018,15.0,50.0,3.0,signal,32,mean_reversion,legacy_ZN_mean_reversion,test,core
futures,GC,,long,39357,39358,39375,2025-07-01 00:45:00+00:00,2025-07-01 01:00:00+00:00,2025-07-01 05:15:00+00:00,3326.6,3340.721307330622,141.2130733062223,138.2130733062223,1.8777282506523203,141.2130733062223,70.60653665311115,3.0,tp,17,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,test,new_gc_squeeze
futures,GC,,short,39703,39704,39710,2025-07-06 23:15:00+00:00,2025-07-06 23:30:00+00:00,2025-07-07 01:00:00+00:00,3340.1,3329.339938466677,107.6006153332316,104.6006153332316,1.841550154044505,107.6006153332316,53.8003076666158,3.0,tp,6,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,test,new_gc_squeeze
futures,ZN,mean_reversion,long,39897,39898,39911,2025-07-09 13:00:00+00:00,2025-07-09 13:15:00+00:00,2025-07-09 16:30:00+00:00,110.90625,111.078125,11.0,8.0,0.1509433962264151,15.0,50.0,3.0,signal,13,mean_reversion,legacy_ZN_mean_reversion,test,core
futures,GC,,long,39966,39967,40010,2025-07-09 19:00:00+00:00,2025-07-09 19:15:00+00:00,2025-07-10 07:00:00+00:00,3324.8,3337.746673889409,129.46673889408905,126.46673889408903,1.8671260550970168,129.46673889408905,64.73336944704452,3.0,tp,43,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,test,new_gc_squeeze
futures,ES,mean_reversion,short,40071,40072,40077,2025-07-11 19:45:00+00:00,2025-07-11 20:00:00+00:00,2025-07-13 22:15:00+00:00,6299.25,6268.75,122.0,119.0,0.2365805168986083,500.0,500.0,3.0,signal,5,mean_reversion,legacy_ES_mean_reversion,test,core
futures,YM,mean_reversion,short,40187,40188,40235,2025-07-15 03:00:00+00:00,2025-07-15 03:15:00+00:00,2025-07-15 15:00:00+00:00,44637.0,44367.0,270.0,267.0,0.5308151093439364,500.0,500.0,3.0,signal,47,mean_reversion,legacy_YM_mean_reversion,test,core
futures,GC,,short,40466,40467,40492,2025-07-17 06:00:00+00:00,2025-07-17 06:15:00+00:00,2025-07-17 12:30:00+00:00,3339.2,3326.4642642144977,127.35735785502264,124.35735785502264,1.8650243204460573,127.35735785502264,63.678678927511314,3.0,tp,25,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,test,new_gc_squeeze
futures,GC,,long,40528,40529,40538,2025-07-17 22:30:00+00:00,2025-07-17 22:45:00+00:00,2025-07-18 01:00:00+00:00,3348.4,3342.383415437431,-60.16584562569085,-63.16584562569085,-1.0,120.3316912513817,60.16584562569085,3.0,sl,9,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,test,new_gc_squeeze
futures,GC,,short,40741,40742,40766,2025-07-22 05:45:00+00:00,2025-07-22 06:00:00+00:00,2025-07-22 12:00:00+00:00,3399.4,3404.2861209031635,-48.8612090316322,-51.8612090316322,-1.0,97.7224180632644,48.8612090316322,3.0,sl,24,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,test,new_gc_squeeze
futures,ZN,mean_reversion,short,40818,40819,40831,2025-07-23 13:15:00+00:00,2025-07-23 13:30:00+00:00,2025-07-23 16:30:00+00:00,111.15625,111.015625,9.0,6.0,0.1132075471698113,15.0,50.0,3.0,signal,12,mean_reversion,legacy_ZN_mean_reversion,test,core
futures,GC,,short,41024,41025,41036,2025-07-25 07:30:00+00:00,2025-07-25 07:45:00+00:00,2025-07-25 10:30:00+00:00,3355.5,3344.0538823564666,114.46117643533395,111.46117643533395,1.8505742635706135,114.46117643533395,57.23058821766698,3.0,tp,11,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,test,new_gc_squeeze
