market,symbol,strategy,variant_id,side,signal_index,entry_index,exit_index,signal_time,entry_time,exit_time,entry_price,exit_price,gross_units,net_units,r_multiple,tp_units,sl_units,cost_units,exit_reason,bars_held,size_multiplier,dollars_per_unit,pnl_dollars,risk_dollars,target_dollars,session_key,selection_key
futures,GC,sasha_evdakov_sr_break_retest,sasha_evdakov_sr_break_retest|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24|one_trade=1,short,334967,334968,334968,2024-08-19 13:45:00+00:00,2024-08-19 14:00:00+00:00,2024-08-19 14:00:00+00:00,2532.8,2534.643534263761,-18.4353426376083,-21.4353426376083,-1.0,27.653013956414725,18.4353426376083,3.0,sl,1,3,1.0,-64.3060279128249,64.3060279128249,82.95904186924417,2024-08-19,GC	sasha_evdakov_sr_break_retest	sasha_evdakov_sr_break_retest|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24|one_trade=1
futures,RTY,dan_mcdermitt_ema_rider,dan_mcdermitt_ema_rider|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=both|max_bars=32|one_trade=1,long,166206,166207,166222,2024-08-19 14:00:00+00:00,2024-08-19 14:15:00+00:00,2024-08-19 18:00:00+00:00,2157.8,2170.684469614437,128.84469614436966,125.84469614436966,1.4156321899161506,128.84469614436966,85.89646409624493,3.0,tp,15,1,0.5,62.92234807218483,44.44823204812246,64.42234807218483,2024-08-19,RTY	dan_mcdermitt_ema_rider	dan_mcdermitt_ema_rider|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=both|max_bars=32|one_trade=1
futures,RTY,dan_mcdermitt_ema_rider,dan_mcdermitt_ema_rider|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=both|max_bars=32|one_trade=1,long,166394,166395,166408,2024-08-21 15:00:00+00:00,2024-08-21 15:15:00+00:00,2024-08-21 18:30:00+00:00,2162.4,2178.749750133168,163.49750133168072,160.49750133168072,1.4330347183093775,163.49750133168072,108.99833422111897,3.0,tp,13,1,0.5,80.24875066584036,55.99916711055948,81.74875066584036,2024-08-21,RTY	dan_mcdermitt_ema_rider	dan_mcdermitt_ema_rider|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=both|max_bars=32|one_trade=1
futures,RTY,dan_mcdermitt_ema_rider,dan_mcdermitt_ema_rider|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=both|max_bars=32|one_trade=1,long,166480,166481,166481,2024-08-22 13:30:00+00:00,2024-08-22 13:45:00+00:00,2024-08-22 13:45:00+00:00,2183.9,2175.11750706269,-87.82492937310053,-90.82492937310053,-1.0,131.7373940596508,87.82492937310053,3.0,sl,1,1,0.5,-45.412464686550265,45.412464686550265,65.8686970298254,2024-08-22,RTY	dan_mcdermitt_ema_rider	dan_mcdermitt_ema_rider|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=both|max_bars=32|one_trade=1
futures,RTY,dan_mcdermitt_ema_rider,dan_mcdermitt_ema_rider|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=both|max_bars=32|one_trade=1,long,166665,166666,166670,2024-08-26 13:45:00+00:00,2024-08-26 14:00:00+00:00,2024-08-26 15:00:00+00:00,2244.5,2231.460831928717,-130.39168071282802,-133.39168071282802,-1.0,195.58752106924203,130.39168071282802,3.0,sl,4,1,0.5,-66.69584035641401,66.69584035641401,97.79376053462101,2024-08-26,RTY	dan_mcdermitt_ema_rider	dan_mcdermitt_ema_rider|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=both|max_bars=32|one_trade=1
futures,RTY,dan_mcdermitt_ema_rider,dan_mcdermitt_ema_rider|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=both|max_bars=32|one_trade=1,short,166854,166855,166874,2024-08-28 15:00:00+00:00,2024-08-28 15:15:00+00:00,2024-08-28 20:00:00+00:00,2202.2,2194.5,76.99999999999818,73.99999999999818,0.6157149343753717,175.77823234887546,117.18548823258516,3.0,session_close,19,1,0.5,36.99999999999909,60.09274411629258,87.88911617443773,2024-08-28,RTY	dan_mcdermitt_ema_rider	dan_mcdermitt_ema_rider|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=both|max_bars=32|one_trade=1
futures,GC,sasha_evdakov_sr_break_retest,sasha_evdakov_sr_break_retest|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24|one_trade=1,long,335706,335707,335716,2024-08-29 14:30:00+00:00,2024-08-29 14:45:00+00:00,2024-08-29 17:00:00+00:00,2552.6,2560.7927839633576,81.9278396335767,78.9278396335767,1.3698336086185192,81.9278396335767,54.6185597557178,3.0,tp,9,3,1.0,236.7835189007301,172.8556792671534,245.7835189007301,2024-08-29,GC	sasha_evdakov_sr_break_retest	sasha_evdakov_sr_break_retest|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24|one_trade=1
futures,GC,sasha_evdakov_sr_break_retest,sasha_evdakov_sr_break_retest|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24|one_trade=1,short,335977,335978,335994,2024-09-03 15:45:00+00:00,2024-09-03 16:00:00+00:00,2024-09-03 20:00:00+00:00,2520.1,2523.5,-34.00000000000091,-37.00000000000091,-0.5928612693622094,89.1138062445998,59.40920416306653,3.0,session_close,16,3,1.0,-111.00000000000273,187.2276124891996,267.3414187337994,2024-09-03,GC	sasha_evdakov_sr_break_retest	sasha_evdakov_sr_break_retest|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24|one_trade=1
futures,RTY,dan_mcdermitt_ema_rider,dan_mcdermitt_ema_rider|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=both|max_bars=32|one_trade=1,short,167292,167293,167293,2024-09-04 13:30:00+00:00,2024-09-04 13:45:00+00:00,2024-09-04 13:45:00+00:00,2144.3,2150.6105950428114,-63.10595042811201,-66.10595042811201,-1.0,94.65892564217029,63.10595042811201,3.0,sl,1,1,0.5,-33.052975214056005,33.052975214056005,47.329462821085144,2024-09-04,RTY	dan_mcdermitt_ema_rider	dan_mcdermitt_ema_rider|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=both|max_bars=32|one_trade=1
futures,GC,sasha_evdakov_sr_break_retest,sasha_evdakov_sr_break_retest|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24|one_trade=1,long,336346,336347,336362,2024-09-09 16:00:00+00:00,2024-09-09 16:15:00+00:00,2024-09-09 20:00:00+00:00,2531.1,2534.9,38.00000000000182,35.00000000000182,0.3690905819342941,137.74150539107723,91.82767026071815,3.0,session_close,15,3,1.0,105.00000000000546,284.48301078215445,413.2245161732317,2024-09-09,GC	sasha_evdakov_sr_break_retest	sasha_evdakov_sr_break_retest|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24|one_trade=1
