market,symbol,phase,side,signal_index,entry_index,exit_index,signal_time,entry_time,exit_time,entry_price,exit_price,gross_units,net_units,r_multiple,tp_units,sl_units,cost_units,exit_reason,bars_held
futures,ZN,mean_reversion,short,3262,3263,3271,2025-06-17 12:45:00+00:00,2025-06-17 13:00:00+00:00,2025-06-17 15:00:00+00:00,110.640625,110.578125,4.0,1.0,0.018867924528301886,15,50,3.0,signal,8
futures,ZN,momentum,long,3262,3263,3275,2025-06-17 12:45:00+00:00,2025-06-17 13:00:00+00:00,2025-06-17 16:00:00+00:00,110.640625,110.703125,4.0,1.0,0.006535947712418301,50,150,3.0,signal,12
futures,6E,momentum,long,3283,3284,3290,2025-06-17 14:15:00+00:00,2025-06-17 14:30:00+00:00,2025-06-17 16:00:00+00:00,1.1606,1.1603,-5.999999999999339,-8.99999999999934,-0.01789264413518755,200,500,3.0,signal,6
futures,HG,mean_reversion,long,3281,3282,3329,2025-06-17 15:45:00+00:00,2025-06-17 16:00:00+00:00,2025-06-18 04:45:00+00:00,4.811,4.8295,37.00000000000081,34.00000000000081,0.11221122112211489,150,300,3.0,signal,47
futures,ES,mean_reversion,short,3279,3280,3284,2025-06-17 16:45:00+00:00,2025-06-17 17:00:00+00:00,2025-06-17 18:00:00+00:00,6007.25,5989.5,71.0,68.0,0.13518886679920478,500,500,3.0,signal,4
futures,NQ,mean_reversion,short,3281,3282,3283,2025-06-17 17:15:00+00:00,2025-06-17 17:30:00+00:00,2025-06-17 17:45:00+00:00,21788.75,21751.25,150.0,147.0,0.2922465208747515,150,500,3.0,tp,1
futures,NQ,momentum,long,3281,3282,3284,2025-06-17 17:15:00+00:00,2025-06-17 17:30:00+00:00,2025-06-17 18:00:00+00:00,21788.75,21705.25,-334.0,-337.0,-1.0,500,334,3.0,sl,2
futures,RTY,momentum,short,3304,3305,3364,2025-06-18 00:00:00+00:00,2025-06-18 00:15:00+00:00,2025-06-18 15:00:00+00:00,2114.4,2144.4,-300.0,-303.0,-1.0,500,300,3.0,sl,59
gold_spot,XAUUSD,momentum,short,3324,3325,3326,2025-06-18 03:30:00+00:00,2025-06-18 03:45:00+00:00,2025-06-18 04:00:00+00:00,3389.3,3392.3,-300.0,-311.0,-1.0,1032,300,11.0,sl,1
forex,AUDUSD,mean_reversion,long,3475,3476,3490,2025-06-18 12:00:00+00:00,2025-06-18 12:15:00+00:00,2025-06-18 15:45:00+00:00,0.65045726,0.65209877,16.415100000000127,14.415100000000127,0.09483618421052716,50,150,2.0,signal,14
forex,NZDUSD,momentum,short,3479,3480,3494,2025-06-18 12:00:00+00:00,2025-06-18 12:15:00+00:00,2025-06-18 15:45:00+00:00,0.60295451,0.60495451,-20.0,-22.0,-1.0,75,20,2.0,sl,14
futures,6A,mean_reversion,long,3362,3363,3376,2025-06-18 12:00:00+00:00,2025-06-18 12:15:00+00:00,2025-06-18 15:30:00+00:00,0.65135,0.6533,39.00000000000014,36.00000000000014,0.1773399014778332,50,200,3.0,signal,13
gold_spot,XAUUSD,momentum,short,3363,3364,3366,2025-06-18 13:15:00+00:00,2025-06-18 13:30:00+00:00,2025-06-18 14:00:00+00:00,3395.285,3384.9649999999997,1032.0,1021.0,3.282958199356913,1032,300,11.0,tp,2
