market,symbol,phase,side,signal_index,entry_index,exit_index,signal_time,entry_time,exit_time,entry_price,exit_price,gross_units,net_units,r_multiple,tp_units,sl_units,cost_units,exit_reason,bars_held
futures,SI,momentum,long,279386,279387,279711,2022-04-29 12:00:00+00:00,2022-04-29 12:15:00+00:00,2022-05-05 01:15:00+00:00,23.36,23.24,-24.0000000000002,-27.0000000000002,-0.0536779324055669,150,500,3.0,signal,324
futures,SI,momentum,long,279762,279763,280404,2022-05-05 14:00:00+00:00,2022-05-05 14:15:00+00:00,2022-05-16 13:30:00+00:00,22.815,21.28,-307.0,-310.0,-0.6163021868787276,150,500,3.0,signal,641
futures,CL,momentum,long,280981,280982,280987,2022-05-06 01:00:00+00:00,2022-05-06 01:15:00+00:00,2022-05-06 02:30:00+00:00,107.34,108.65,131.00000000000023,128.00000000000023,0.2544731610337977,500,500,3.0,signal,5
futures,CL,momentum,long,281065,281066,281130,2022-05-08 23:00:00+00:00,2022-05-08 23:15:00+00:00,2022-05-09 15:15:00+00:00,109.09,104.09,-500.0,-503.0,-1.0,500,500,3.0,sl,64
futures,ES,mean_reversion,long,279035,279036,279101,2022-05-11 13:45:00+00:00,2022-05-11 14:00:00+00:00,2022-05-12 07:15:00+00:00,4027.0,3902.0,-500.0,-503.0,-1.0,200,500,3.0,sl,65
futures,SI,momentum,long,280578,280579,280673,2022-05-18 11:00:00+00:00,2022-05-18 11:15:00+00:00,2022-05-19 11:45:00+00:00,21.585,21.79,40.99999999999966,37.99999999999966,0.0755467196819078,150,500,3.0,signal,94
futures,SI,momentum,long,280769,280770,280844,2022-05-20 12:45:00+00:00,2022-05-20 13:00:00+00:00,2022-05-23 08:30:00+00:00,21.795,22.085,57.99999999999983,54.99999999999983,0.1093439363817094,150,500,3.0,signal,74
futures,SI,momentum,long,280862,280863,280957,2022-05-23 13:00:00+00:00,2022-05-23 13:15:00+00:00,2022-05-24 13:45:00+00:00,21.91,22.02,21.999999999999886,18.999999999999886,0.037773359840954,150,500,3.0,signal,94
futures,CL,momentum,long,282035,282036,282312,2022-05-23 13:15:00+00:00,2022-05-23 13:30:00+00:00,2022-05-26 13:30:00+00:00,110.18,112.13,194.9999999999989,191.9999999999989,0.3817097415506935,500,500,3.0,signal,276
futures,SI,momentum,short,281047,281048,281122,2022-05-25 13:15:00+00:00,2022-05-25 13:30:00+00:00,2022-05-26 09:00:00+00:00,21.87,21.78,17.99999999999997,14.999999999999972,0.029821073558648,150,500,3.0,signal,74
futures,ES,mean_reversion,short,279981,279982,280138,2022-05-25 20:15:00+00:00,2022-05-25 20:30:00+00:00,2022-05-27 13:30:00+00:00,3963.0,4088.0,-500.0,-503.0,-1.0,200,500,3.0,sl,156
futures,SI,momentum,long,281301,281302,281562,2022-05-30 07:45:00+00:00,2022-05-30 08:00:00+00:00,2022-06-02 06:30:00+00:00,22.145,21.96,-36.999999999999744,-39.999999999999744,-0.0795228628230611,150,500,3.0,signal,260
futures,YM,mean_reversion,long,280459,280460,280467,2022-05-31 14:45:00+00:00,2022-05-31 15:00:00+00:00,2022-05-31 16:45:00+00:00,32985.0,33116.0,131.0,128.0,0.2544731610337972,300,500,3.0,signal,7
futures,ES,mean_reversion,short,280328,280329,280403,2022-05-31 19:00:00+00:00,2022-05-31 19:15:00+00:00,2022-06-01 14:45:00+00:00,4137.75,4103.5,137.0,134.0,0.2664015904572565,200,500,3.0,signal,74
futures,CL,momentum,short,282643,282644,282691,2022-06-01 06:45:00+00:00,2022-06-01 07:00:00+00:00,2022-06-01 18:45:00+00:00,116.09,115.36,73.0000000000004,70.0000000000004,0.1391650099403586,500,500,3.0,signal,47
futures,CL,momentum,short,282756,282757,282861,2022-06-02 12:00:00+00:00,2022-06-02 12:15:00+00:00,2022-06-03 15:15:00+00:00,114.4,119.4,-500.0,-503.0,-1.0,500,500,3.0,sl,104
futures,YM,mean_reversion,long,280644,280645,280660,2022-06-02 15:00:00+00:00,2022-06-02 15:15:00+00:00,2022-06-02 19:00:00+00:00,32813.0,33027.0,214.0,211.0,0.4194831013916501,300,500,3.0,signal,15
futures,CL,momentum,long,282941,282942,282947,2022-06-06 12:15:00+00:00,2022-06-06 12:30:00+00:00,2022-06-06 13:45:00+00:00,118.34,119.46,111.99999999999903,108.99999999999903,0.216699801192841,500,500,3.0,signal,5
futures,SI,momentum,short,281867,281868,281940,2022-06-07 13:45:00+00:00,2022-06-07 14:00:00+00:00,2022-06-08 09:00:00+00:00,22.125,21.995,25.9999999999998,22.9999999999998,0.04572564612326,150,500,3.0,signal,72
futures,SI,momentum,short,281957,281958,282023,2022-06-08 13:15:00+00:00,2022-06-08 13:30:00+00:00,2022-06-09 06:45:00+00:00,22.085,22.005,16.00000000000037,13.00000000000037,0.0258449304174957,150,500,3.0,signal,65
futures,CL,momentum,long,283312,283313,283497,2022-06-10 13:00:00+00:00,2022-06-10 13:15:00+00:00,2022-06-14 13:15:00+00:00,121.42,122.71,128.9999999999992,125.9999999999992,0.2504970178926425,500,500,3.0,signal,184
futures,SI,momentum,long,282496,282497,282508,2022-06-16 10:00:00+00:00,2022-06-16 10:15:00+00:00,2022-06-16 13:00:00+00:00,21.46,21.59,25.9999999999998,22.9999999999998,0.04572564612326,150,500,3.0,signal,11
futures,CL,momentum,long,283764,283765,283778,2022-06-17 11:00:00+00:00,2022-06-17 11:15:00+00:00,2022-06-17 14:30:00+00:00,117.34,112.34,-500.0,-503.0,-1.0,500,500,3.0,sl,13
futures,SI,momentum,long,282603,282604,282772,2022-06-17 13:45:00+00:00,2022-06-17 14:00:00+00:00,2022-06-21 12:30:00+00:00,21.67,21.74,13.999999999999346,10.999999999999346,0.0218687872763406,150,500,3.0,signal,168
futures,CL,momentum,short,283927,283928,283958,2022-06-21 08:15:00+00:00,2022-06-21 08:30:00+00:00,2022-06-21 16:00:00+00:00,110.5,109.32,118.00000000000068,115.00000000000068,0.2286282306163035,500,500,3.0,signal,30
futures,CL,momentum,short,284205,284206,284329,2022-06-24 08:45:00+00:00,2022-06-24 09:00:00+00:00,2022-06-27 16:45:00+00:00,105.22,110.22,-500.0,-503.0,-1.0,500,500,3.0,sl,123
futures,CL,momentum,short,284853,284854,284857,2022-07-05 12:15:00+00:00,2022-07-05 12:30:00+00:00,2022-07-05 13:15:00+00:00,108.86,105.32,354.0000000000006,351.0000000000006,0.697813121272367,500,500,3.0,signal,3
futures,SI,momentum,short,283979,283980,284041,2022-07-11 08:45:00+00:00,2022-07-11 09:00:00+00:00,2022-07-12 01:15:00+00:00,19.26,18.81,90.00000000000057,87.00000000000057,0.1729622266401601,150,500,3.0,signal,61
futures,SI,momentum,short,284043,284044,284264,2022-07-12 01:45:00+00:00,2022-07-12 02:00:00+00:00,2022-07-14 11:00:00+00:00,19.105,18.675,85.99999999999994,82.99999999999994,0.1650099403578527,150,500,3.0,signal,220
futures,SI,momentum,long,284477,284478,284640,2022-07-18 18:15:00+00:00,2022-07-18 18:30:00+00:00,2022-07-20 13:00:00+00:00,18.7,18.735,7.000000000000028,4.000000000000028,0.0079522862823062,150,500,3.0,signal,162
futures,CL,momentum,short,285867,285868,285932,2022-07-20 14:45:00+00:00,2022-07-20 15:00:00+00:00,2022-07-21 08:00:00+00:00,99.97,97.61,235.99999999999997,232.99999999999997,0.4632206759443338,500,500,3.0,signal,64
futures,SI,momentum,long,284825,284826,284829,2022-07-22 13:15:00+00:00,2022-07-22 13:30:00+00:00,2022-07-22 14:15:00+00:00,18.655,18.835,35.99999999999994,32.99999999999994,0.0656063618290257,150,500,3.0,signal,3
futures,SI,momentum,short,284900,284901,284918,2022-07-25 09:00:00+00:00,2022-07-25 09:15:00+00:00,2022-07-25 13:30:00+00:00,18.6,18.39,42.00000000000017,39.00000000000017,0.0775347912524854,150,500,3.0,signal,17
futures,SI,momentum,long,285055,285056,285081,2022-07-27 01:45:00+00:00,2022-07-27 02:00:00+00:00,2022-07-27 08:15:00+00:00,18.495,18.67,35.00000000000014,32.00000000000014,0.0636182902584495,150,500,3.0,signal,25
futures,ZN,mean_reversion,short,284994,284995,285348,2022-07-27 19:45:00+00:00,2022-07-27 20:00:00+00:00,2022-08-02 16:15:00+00:00,120.015625,120.640625,-40.0,-43.0,-0.2810457516339869,75,150,3.0,signal,353
futures,CL,momentum,short,286481,286482,286579,2022-07-29 07:15:00+00:00,2022-07-29 07:30:00+00:00,2022-08-01 08:45:00+00:00,97.56,96.54,101.9999999999996,98.9999999999996,0.1968190854870767,500,500,3.0,signal,97
