market,symbol,phase,side,signal_index,entry_index,exit_index,signal_time,entry_time,exit_time,entry_price,exit_price,gross_units,net_units,r_multiple,tp_units,sl_units,cost_units,exit_reason,bars_held,roll_count_90,roll_pf_90,roll_total_90,roll_count_180,roll_pf_180,roll_total_180,roll_count_365,roll_pf_365,roll_total_365
futures,6B,mean_reversion,long,26053,26054,26073,2024-12-03 13:30:00+00:00,2024-12-03 13:45:00+00:00,2024-12-03 18:30:00+00:00,1.2662,1.2697,35.00000000000058,32.00000000000058,0.1576354679802984,100,200,3.0,signal,19,8,4.3571428571426365,0.46305418719211944,16,3.91803278688514,0.8768472906403915,47,1.6494252873563113,1.1133004926108236
forex,GBPUSD,momentum,short,27041,27042,27045,2024-12-03 14:00:00+00:00,2024-12-03 14:15:00+00:00,2024-12-03 15:00:00+00:00,1.267,1.265,20.0,18.0,0.2337662337662337,20,75,2.0,tp,3,40,4.904040404040463,5.01948051948056,76,1.5809273840769933,4.311688311688327,148,1.769773299748109,9.922077922077907
futures,GC,momentum,long,25950,25951,26039,2024-12-03 15:00:00+00:00,2024-12-03 15:15:00+00:00,2024-12-04 14:15:00+00:00,2662.7,2671.5,88.00000000000182,85.00000000000182,0.752212389380547,300,110,3.0,signal,88,8,4.212389380530975,6.424778761061948,14,1.8628318584070775,5.176991150442463,35,2.034766118836916,14.486725663716818
futures,ZN,mean_reversion,short,25939,25940,25962,2024-12-03 15:30:00+00:00,2024-12-03 15:45:00+00:00,2024-12-03 21:15:00+00:00,111.046875,110.90625,9.0,6.0,0.1132075471698113,15,50,3.0,signal,22,10,45.00000000000018,0.8301886792452825,19,76.00000000000043,1.4150943396226408,29,3.6,1.7169811320754709
forex,GBPUSD,momentum,long,27063,27064,27104,2024-12-03 19:30:00+00:00,2024-12-03 19:45:00+00:00,2024-12-04 05:45:00+00:00,1.26765,1.2692,15.500000000001624,13.500000000001624,0.1753246753246964,20,75,2.0,signal,40,41,5.085858585858646,5.253246753246794,77,1.6124234470691194,4.545454545454561,149,1.7879093198992424,10.155844155844141
futures,ZB,mean_reversion,short,25906,25907,25913,2024-12-03 19:30:00+00:00,2024-12-03 19:45:00+00:00,2024-12-03 21:15:00+00:00,119.28125,118.96875,10.0,7.0,0.1320754716981132,15,50,3.0,signal,6,9,27.000000000000046,0.9811320754716978,15,11.571428571428584,1.396226415094339,29,13.727272727272748,2.6415094339622636
futures,6B,mean_reversion,long,26109,26110,26113,2024-12-04 04:30:00+00:00,2024-12-04 04:45:00+00:00,2024-12-04 05:30:00+00:00,1.2667,1.2687,20.000000000000018,17.000000000000018,0.0837438423645321,100,200,3.0,signal,3,9,5.499999999999719,0.6206896551724178,16,4.442622950819581,1.0344827586206915,48,1.7413793103448183,1.2709359605911221
futures,SI,momentum,long,25938,25939,25944,2024-12-04 12:45:00+00:00,2024-12-04 13:00:00+00:00,2024-12-04 14:15:00+00:00,31.14,31.485,68.99999999999977,65.99999999999977,0.1312127236580512,500,500,3.0,signal,5,20,6.278688524590189,1.9204771371769358,38,3.5711974110032387,3.1590457256461204,75,2.328285887341002,4.359840954274348
futures,6B,mean_reversion,short,26142,26143,26387,2024-12-04 12:45:00+00:00,2024-12-04 13:00:00+00:00,2024-12-09 05:00:00+00:00,1.2665,1.2719,-54.00000000000071,-57.00000000000071,-0.2807881773399049,100,200,3.0,signal,244,10,6.107142857142534,0.70443349753695,17,4.721311475409737,1.1182266009852235,49,1.7902298850574618,1.3546798029556542
forex,NZDUSD,momentum,short,27243,27244,27304,2024-12-05 00:30:00+00:00,2024-12-05 00:45:00+00:00,2024-12-05 15:45:00+00:00,0.58625001,0.58600003,2.49979999999983,0.4997999999998299,0.022718181818174,75,20,2.0,signal,60,54,1.9358433628318632,9.613663636363693,105,1.325582356366409,8.272759090909124,211,1.0181265606288197,1.0455727272729531
futures,SI,momentum,long,26039,26040,26084,2024-12-05 15:00:00+00:00,2024-12-05 15:15:00+00:00,2024-12-06 03:15:00+00:00,31.64,31.715,14.999999999999858,11.999999999999858,0.0238568588469182,500,500,3.0,signal,44,20,11.682692307692378,2.208747514910533,39,3.6779935275080935,3.2902584493041718,76,2.3682616596002393,4.491053677932399
futures,6C,mean_reversion,short,26256,26257,26341,2024-12-05 15:30:00+00:00,2024-12-05 15:45:00+00:00,2024-12-06 13:45:00+00:00,0.71215,0.7111,20.999999999999908,17.999999999999908,0.0886699507389158,75,200,3.0,signal,84,14,1.928571428571385,0.768472906403918,23,1.5795053003533364,0.8078817733989954,44,0.8839285714285628,-0.5123152709360015
forex,NZDUSD,momentum,long,27343,27344,27350,2024-12-06 01:30:00+00:00,2024-12-06 01:45:00+00:00,2024-12-06 03:15:00+00:00,0.5869,0.58749998,5.999800000000555,3.9998000000005542,0.1818090909091161,75,20,2.0,signal,6,53,1.7632756637168223,7.840922727272821,106,1.3264764521677541,8.295477272727299,212,1.018520414149825,1.0682909090911272
futures,ES,mean_reversion,long,26193,26194,26199,2024-12-06 12:15:00+00:00,2024-12-06 12:30:00+00:00,2024-12-06 13:45:00+00:00,6086.25,6095.0,35.0,32.0,0.0636182902584493,500,500,3.0,signal,5,6,0.7108433734939762,-0.19085487077534796,12,1.5120481927710834,0.33797216699801114,22,2.1089494163424116,1.1332007952286274
forex,NZDUSD,momentum,short,27391,27392,27397,2024-12-06 13:30:00+00:00,2024-12-06 13:45:00+00:00,2024-12-06 15:00:00+00:00,0.58719999,0.58520001,19.99980000000012,17.99980000000012,0.8181727272727328,75,20,2.0,signal,5,54,1.7809738938053203,8.022731818181937,107,1.3336317230485502,8.477286363636415,213,1.021672345549021,1.2501000000002433
futures,GC,mean_reversion,long,26227,26228,26232,2024-12-06 15:15:00+00:00,2024-12-06 15:30:00+00:00,2024-12-06 16:30:00+00:00,2660.0,2663.0,30.0,27.0,0.2621359223300971,30,100,3.0,tp,4,5,1.0485436893203883,0.048543689320388106,12,1.310679611650485,0.6213592233009704,29,0.6428571428571415,-2.91262135922332
futures,SI,momentum,short,26169,26170,26499,2024-12-09 01:30:00+00:00,2024-12-09 01:45:00+00:00,2024-12-12 15:00:00+00:00,31.74,32.04,-60.00000000000014,-63.00000000000014,-0.1252485089463223,500,500,3.0,signal,329,21,11.798076923076993,2.2326043737574515,39,3.538834951456312,3.119284294234588,77,2.375529981829191,4.514910536779317
futures,6B,mean_reversion,long,26395,26396,26400,2024-12-09 07:00:00+00:00,2024-12-09 07:15:00+00:00,2024-12-09 08:15:00+00:00,1.2732,1.276,27.999999999999137,24.999999999999137,0.1231527093596016,100,200,3.0,signal,4,11,2.0117647058823254,0.42364532019704504,18,2.440677966101664,0.8374384236453186,50,1.5382716049382616,1.0738916256157491
forex,GBPUSD,momentum,short,27398,27399,27525,2024-12-09 07:15:00+00:00,2024-12-09 07:30:00+00:00,2024-12-10 15:00:00+00:00,1.2746,1.2726,20.0,18.0,0.2337662337662337,20,75,2.0,tp,126,40,4.9545454545455305,5.0844155844156464,75,1.817997977755315,5.253246753246789,150,1.8015113350125942,10.331168831168837
futures,CL,momentum,short,26335,26336,26440,2024-12-09 08:00:00+00:00,2024-12-09 08:15:00+00:00,2024-12-10 11:15:00+00:00,68.06,67.87,18.999999999999773,15.999999999999773,0.052805280528052,500,300,3.0,signal,104,20,1.737756714060031,1.5412541254125394,35,1.6873126873126814,2.270627062706252,64,1.6977573904179375,4.518151815181499
futures,ZB,momentum,long,26229,26230,26510,2024-12-09 08:15:00+00:00,2024-12-09 08:30:00+00:00,2024-12-12 09:30:00+00:00,119.96875,117.625,-75.0,-78.0,-1.0,30,75,3.0,sl,280,10,4.7586206896551735,1.3974358974358967,14,3.166666666666667,1.4999999999999996,29,1.2831858407079644,0.8205128205128196
futures,6E,momentum,long,26424,26425,26835,2024-12-09 12:30:00+00:00,2024-12-09 12:45:00+00:00,2024-12-16 00:15:00+00:00,1.0564,1.05535,-20.999999999999908,-23.999999999999908,-0.0477137176938367,200,500,3.0,signal,410,12,2.209302325581345,0.5168986083498881,25,1.9564164648910007,0.7852882703777093,54,1.4592668024439763,0.8966202783299945
futures,NQ,momentum,long,26296,26297,26299,2024-12-09 15:15:00+00:00,2024-12-09 15:30:00+00:00,2024-12-09 16:00:00+00:00,21554.25,21470.75,-334.0,-337.0,-1.0,500,334,3.0,sl,2,31,1.5288746861447156,6.875370919881304,59,1.4011641177813283,10.43026706231454,105,1.3769547325102878,16.308605341246295
futures,6B,mean_reversion,short,26489,26490,26497,2024-12-10 07:30:00+00:00,2024-12-10 07:45:00+00:00,2024-12-10 09:30:00+00:00,1.2751,1.2741,9.9999999999989,6.999999999998899,0.0344827586206842,100,200,3.0,signal,7,12,2.305882352941129,0.5467980295566466,19,2.6525423728813133,0.9605911330049202,51,1.5999999999999874,1.1970443349753508
futures,6B,mean_reversion,short,26508,26509,26522,2024-12-10 12:15:00+00:00,2024-12-10 12:30:00+00:00,2024-12-10 15:45:00+00:00,1.2745,1.2734,10.999999999998789,7.999999999998788,0.0394088669950679,100,200,3.0,signal,13,12,2.671052631578922,0.6256157635467966,20,2.7118644067796076,0.9950738916256043,52,1.6172839506172685,1.231527093596035
forex,GBPUSD,momentum,short,27531,27532,27600,2024-12-10 16:30:00+00:00,2024-12-10 16:45:00+00:00,2024-12-11 09:45:00+00:00,1.275,1.273,20.0,18.0,0.2337662337662337,20,75,2.0,tp,68,40,5.1363636363637255,5.318181818181883,75,1.817997977755315,5.253246753246789,151,1.8196473551637276,10.56493506493507
forex,AUDUSD,momentum,short,27684,27685,27882,2024-12-11 13:30:00+00:00,2024-12-11 13:45:00+00:00,2024-12-13 15:00:00+00:00,0.63749999,0.63655001,9.49980000000017,7.499800000000169,0.0735274509803938,150,100,2.0,signal,197,36,1.4550466486473246,1.6127401960784575,61,1.3499997384616245,2.2303911764706186,116,1.4610846415886438,5.401928431372521
futures,6C,momentum,short,26616,26617,26621,2024-12-11 13:30:00+00:00,2024-12-11 13:45:00+00:00,2024-12-11 14:45:00+00:00,0.70635,0.7038500000000001,50.0,47.0,0.2315270935960591,50,200,3.0,tp,4,17,2.217821782178267,0.6059113300492813,34,2.6988636363636584,1.472906403940914,59,1.3821263482280448,1.2216748768473003
futures,6C,mean_reversion,short,26633,26634,26711,2024-12-11 17:45:00+00:00,2024-12-11 18:00:00+00:00,2024-12-12 14:15:00+00:00,0.70645,0.70535,21.9999999999998,18.9999999999998,0.0935960591132994,75,200,3.0,signal,77,14,1.898809523809484,0.7438423645319996,23,1.5265017667844305,0.7339901477832291,45,0.9040178571428483,-0.4236453201970857
futures,6C,momentum,long,26633,26634,26901,2024-12-11 17:45:00+00:00,2024-12-11 18:00:00+00:00,2024-12-16 15:45:00+00:00,0.70645,0.7053,-22.999999999999687,-25.999999999999687,-0.1280788177339886,50,200,3.0,signal,267,18,2.683168316831735,0.8374384236453405,35,2.9659090909091117,1.7044334975369733,60,1.4545454545454557,1.4532019704433594
futures,6B,mean_reversion,long,26631,26632,26646,2024-12-11 20:00:00+00:00,2024-12-11 20:15:00+00:00,2024-12-12 00:45:00+00:00,1.2748,1.2765,17.000000000000348,14.000000000000348,0.068965517241381,100,200,3.0,signal,14,13,2.776315789473641,0.6650246305418644,21,2.7796610169490874,1.0344827586206722,53,1.6370370370370186,1.2709359605911028
forex,GBPUSD,momentum,short,27656,27657,27700,2024-12-11 23:45:00+00:00,2024-12-12 00:00:00+00:00,2024-12-12 10:45:00+00:00,1.27655,1.27455,20.0,18.0,0.2337662337662337,20,75,2.0,tp,43,40,5.18686868686877,5.383116883116941,75,1.817997977755315,5.253246753246789,152,1.8377833753148611,10.798701298701305
futures,6B,mean_reversion,short,26676,26677,26692,2024-12-12 08:15:00+00:00,2024-12-12 08:30:00+00:00,2024-12-12 12:15:00+00:00,1.2763,1.2733,29.99999999999892,26.99999999999892,0.133004926108369,100,200,3.0,signal,15,14,2.960526315789432,0.7339901477832455,22,2.898305084745698,1.1034482758620532,54,1.6716049382715872,1.3399014778324838
futures,6J,momentum,short,26707,26708,26726,2024-12-12 13:30:00+00:00,2024-12-12 13:45:00+00:00,2024-12-12 18:15:00+00:00,0.006584,0.0065605,46.99999999999844,43.99999999999844,0.14521452145214,100,300,3.0,signal,18,8,1.2112211221122127,0.2112211221122134,15,1.5994550408719428,0.7260726072607343,33,1.3788487282463229,0.9339933993399439
futures,NQ,momentum,long,26588,26589,26600,2024-12-12 19:15:00+00:00,2024-12-12 19:30:00+00:00,2024-12-12 23:15:00+00:00,21668.0,21724.5,226.0,223.0,0.6617210682492581,500,334,3.0,signal,11,32,1.419669351420093,5.875370919881304,60,1.3492691504560939,9.43026706231454,106,1.3458470201783197,15.308605341246295
futures,NQ,momentum,long,26666,26667,26679,2024-12-13 15:45:00+00:00,2024-12-13 16:00:00+00:00,2024-12-13 19:00:00+00:00,21688.25,21774.0,343.0,340.0,1.0089020771513353,500,334,3.0,signal,12,33,1.4669351420093257,6.537091988130562,61,1.3737773381690292,10.091988130563799,107,1.3607964067842055,15.970326409495554
forex,AUDUSD,momentum,short,27935,27936,27961,2024-12-16 04:15:00+00:00,2024-12-16 04:30:00+00:00,2024-12-16 10:45:00+00:00,0.63800001,0.63545001,25.49999999999941,23.49999999999941,0.2303921568627393,150,100,2.0,signal,25,36,1.4605785942639669,1.6323460784313977,61,1.3399998953846533,2.166666666666698,115,1.579135960692449,6.205846078431346
forex,GBPUSD,momentum,short,27885,27886,27893,2024-12-16 09:00:00+00:00,2024-12-16 09:15:00+00:00,2024-12-16 11:00:00+00:00,1.2648,1.2645,2.9999999999996696,0.9999999999996696,0.0129870129870086,20,75,2.0,signal,7,41,5.368686868686954,5.616883116883175,75,1.8523761375126417,5.474025974025986,152,1.8377833753148611,10.798701298701305
futures,CL,momentum,long,26799,26800,26821,2024-12-16 09:00:00+00:00,2024-12-16 09:15:00+00:00,2024-12-16 14:30:00+00:00,70.57,71.05,48.0000000000004,45.0000000000004,0.1485148514851498,500,300,3.0,signal,21,20,3.3818181818181823,2.5940594059405915,34,1.637362637362631,2.105610561056087,65,1.7059123343526976,4.57095709570955
forex,AUDUSD,momentum,short,27981,27982,28115,2024-12-16 15:45:00+00:00,2024-12-16 16:00:00+00:00,2024-12-18 01:15:00+00:00,0.63704997,0.63249999,45.49979999999953,43.49979999999953,0.4264686274509758,150,100,2.0,signal,133,36,1.4923907393714517,1.7450921568627629,62,1.3761537304142417,2.3970588235294374,116,1.600636394543756,6.436238235294085
futures,CL,momentum,long,26828,26829,26834,2024-12-16 16:15:00+00:00,2024-12-16 16:30:00+00:00,2024-12-16 17:45:00+00:00,70.51,70.95,43.99999999999977,40.99999999999977,0.1353135313531345,500,300,3.0,signal,5,20,3.3818181818181823,2.5940594059405915,35,1.6823176823176764,2.254125412541237,66,1.7288481141692116,4.7194719471947
futures,NG,momentum,short,26883,26884,26909,2024-12-17 06:30:00+00:00,2024-12-17 06:45:00+00:00,2024-12-17 13:00:00+00:00,3.247,3.185,61.99999999999983,58.99999999999983,0.1947194719471941,500,300,3.0,signal,25,18,1.0970394736842075,0.1947194719471892,34,1.4150664697193458,0.9273927392739172,73,0.7141719745222924,-2.3696369636963754
futures,6E,momentum,long,26960,26961,27529,2024-12-17 08:30:00+00:00,2024-12-17 08:45:00+00:00,2024-12-26 16:00:00+00:00,1.05325,1.0447,-171.00000000000114,-174.00000000000114,-0.3459244532803203,200,500,3.0,signal,568,13,1.9874476987447294,0.4691848906560514,25,1.8123569794049983,0.7057654075546477,55,1.4244532803180767,0.8489065606361578
futures,NQ,momentum,long,26875,26876,26920,2024-12-17 23:00:00+00:00,2024-12-17 23:15:00+00:00,2024-12-18 10:15:00+00:00,21943.75,22068.75,500.0,497.0,1.4747774480712166,500,334,3.0,tp,44,32,1.5439397397854369,7.071216617210679,62,1.411144081767227,11.100890207715134,108,1.3835891935375741,16.97922848664689
forex,GBPUSD,momentum,long,28071,28072,28084,2024-12-18 07:30:00+00:00,2024-12-18 07:45:00+00:00,2024-12-18 10:45:00+00:00,1.2691,1.2707,16.00000000000046,14.000000000000458,0.1818181818181877,20,75,2.0,signal,12,41,24.204545454546547,6.629870129870183,75,2.196407185628745,6.487012987012995,152,1.9934462042599668,11.811688311688313
forex,GBPUSD,momentum,long,28096,28097,28111,2024-12-18 13:45:00+00:00,2024-12-18 14:00:00+00:00,2024-12-18 17:30:00+00:00,1.2691,1.2704,13.000000000000789,11.000000000000789,0.1428571428571531,20,75,2.0,signal,14,42,24.84090909091023,6.811688311688371,76,2.2299401197604825,6.668831168831183,153,2.008738394320044,11.9935064935065
futures,NQ,momentum,long,26934,26935,26942,2024-12-18 13:45:00+00:00,2024-12-18 14:00:00+00:00,2024-12-18 15:45:00+00:00,21987.75,22034.5,187.0,184.0,0.5459940652818991,500,334,3.0,signal,7,33,1.6573841588678382,8.545994065281896,63,1.4657654687328274,12.57566765578635,109,1.4169068847623514,18.454005934718104
futures,ZB,mean_reversion,long,26898,26899,26927,2024-12-18 14:30:00+00:00,2024-12-18 14:45:00+00:00,2024-12-18 21:45:00+00:00,116.25,114.6875,-50.0,-53.0,-1.0,15,50,3.0,sl,28,10,30.50000000000005,1.113207547169811,15,10.857142857142868,1.3018867924528297,30,14.363636363636386,2.773584905660377
futures,CL,momentum,long,27017,27018,27373,2024-12-18 17:30:00+00:00,2024-12-18 17:45:00+00:00,2024-12-24 14:30:00+00:00,70.13,70.12,-0.9999999999990904,-3.9999999999990905,-0.0132013201320102,500,300,3.0,signal,355,18,3.0151515151515116,2.1947194719471885,36,1.7232767232767172,2.3894389438943713,67,1.7497451580020351,4.854785478547835
futures,6J,momentum,short,27093,27094,27098,2024-12-18 18:00:00+00:00,2024-12-18 18:15:00+00:00,2024-12-18 19:15:00+00:00,0.0065755,0.0065395,71.99999999999915,68.99999999999915,0.2277227722772249,100,300,3.0,signal,4,9,1.3564356435643528,0.3564356435643534,15,1.6457765667574957,0.7821782178217835,34,1.4377510040160666,1.079207920792084
futures,6C,momentum,short,27166,27167,27186,2024-12-19 13:00:00+00:00,2024-12-19 13:15:00+00:00,2024-12-19 18:00:00+00:00,0.69865,0.6977,19.000000000000128,16.000000000000128,0.0788177339901484,50,200,3.0,signal,19,16,1.4803149606299444,0.30049261083745027,33,2.39108910891092,1.3842364532020037,60,2.0,2.325123152709371
forex,AUDUSD,momentum,short,28329,28330,28340,2024-12-20 06:45:00+00:00,2024-12-20 07:00:00+00:00,2024-12-20 09:30:00+00:00,0.62435001,0.62339997,9.500399999999852,7.500399999999853,0.0735333333333319,150,100,2.0,signal,10,32,1.4535193088677991,1.5784254901960801,62,1.4161529488760192,2.651955882352958,115,1.5498593231187665,5.892126470588207
futures,ZB,momentum,short,27078,27079,27185,2024-12-20 13:30:00+00:00,2024-12-20 13:45:00+00:00,2024-12-23 17:15:00+00:00,114.78125,113.84375,30.0,27.0,0.3461538461538461,30,75,3.0,tp,106,10,1.2242990654205606,0.307692307692307,16,1.424242424242424,0.7179487179487174,30,0.9769736842105262,-0.0897435897435907
forex,AUDUSD,momentum,short,28362,28363,28448,2024-12-20 15:00:00+00:00,2024-12-20 15:15:00+00:00,2024-12-23 12:30:00+00:00,0.625,0.62374997,12.50030000000013,10.50030000000013,0.1029441176470601,150,100,2.0,signal,85,33,1.4746471902402265,1.651958823529412,63,1.4276920222486118,2.7254892156862898,116,1.5567215296744408,5.965659803921539
futures,6J,momentum,short,27271,27272,27350,2024-12-20 16:30:00+00:00,2024-12-20 16:45:00+00:00,2024-12-23 13:15:00+00:00,0.006468,0.0064255,85.00000000000001,82.00000000000001,0.2706270627062707,100,300,3.0,signal,78,9,1.4059405940593945,0.40594059405939525,16,1.8337874659400553,1.0099009900990084,35,1.530120481927712,1.3069306930693088
futures,ZN,mean_reversion,short,27146,27147,27157,2024-12-20 18:15:00+00:00,2024-12-20 18:30:00+00:00,2024-12-20 21:00:00+00:00,109.03125,108.953125,5.0,2.0,0.0377358490566037,15,50,3.0,signal,10,11,51.000000000000206,0.9433962264150938,19,79.00000000000044,1.4716981132075464,29,6.600000000000001,2.1132075471698104
forex,GBPUSD,momentum,long,28316,28317,28366,2024-12-20 20:45:00+00:00,2024-12-20 21:00:00+00:00,2024-12-23 09:15:00+00:00,1.2574,1.25815,7.500000000000284,5.500000000000284,0.0714285714285751,20,75,2.0,signal,49,43,25.340909090910287,6.954545454545524,77,2.256287425149706,6.811688311688336,153,2.0296215030170055,12.188311688311702
forex,AUDUSD,momentum,short,28464,28465,28585,2024-12-23 16:30:00+00:00,2024-12-23 16:45:00+00:00,2024-12-26 05:00:00+00:00,0.62410003,0.62395,1.500300000000232,-0.499699999999768,-0.0048990196078408,150,100,2.0,signal,120,32,1.333804694702902,1.161771568627454,63,1.43538463526627,2.7745107843137453,117,1.5663283809752444,6.068603921568599
futures,NG,momentum,short,27308,27309,27447,2024-12-23 20:45:00+00:00,2024-12-23 21:00:00+00:00,2024-12-26 12:45:00+00:00,3.693,3.369,323.99999999999983,320.99999999999983,1.0594059405940588,500,300,3.0,signal,138,16,1.1138613861386109,0.22772277227722204,35,1.5022156573116647,1.1221122112211113,72,0.7122905027932952,-2.3795379537953876
forex,GBPUSD,momentum,short,28475,28476,28516,2024-12-24 12:30:00+00:00,2024-12-24 12:45:00+00:00,2024-12-26 07:00:00+00:00,1.2555,1.2535,20.0,18.0,0.2337662337662337,20,75,2.0,tp,40,43,25.522727272728556,7.006493506493599,76,2.302808302808304,6.928571428571442,154,2.0356555128908402,12.259740259740276
futures,6B,mean_reversion,long,27454,27455,27601,2024-12-25 23:00:00+00:00,2024-12-25 23:15:00+00:00,2024-12-27 12:45:00+00:00,1.2536,1.2552,16.00000000000046,13.000000000000458,0.0640394088669973,100,200,3.0,signal,146,14,4.421052631578879,0.9605911330049172,22,3.1271186440677265,1.2364532019704237,53,1.6790123456789892,1.3546798029556257
futures,ZB,momentum,short,27350,27351,27446,2024-12-26 16:15:00+00:00,2024-12-26 16:30:00+00:00,2024-12-27 17:15:00+00:00,113.6875,113.375,10.0,7.0,0.0897435897435897,30,75,3.0,signal,95,11,1.4766355140186915,0.6538461538461531,16,1.4393939393939392,0.743589743589743,30,1.0493421052631577,0.1923076923076913
futures,SI,momentum,long,27322,27323,27681,2024-12-26 17:00:00+00:00,2024-12-26 17:15:00+00:00,2025-01-02 14:45:00+00:00,30.265,29.89,-75.0,-78.0,-0.1550695825049702,500,500,3.0,signal,358,18,8.341085271317857,1.88270377733598,37,4.49662921348315,3.093439363817094,76,2.6227951153324254,4.755467196819079
forex,GBPUSD,momentum,short,28562,28563,28621,2024-12-26 18:30:00+00:00,2024-12-26 18:45:00+00:00,2024-12-27 09:15:00+00:00,1.253,1.25165,13.499999999999623,11.499999999999623,0.1493506493506444,20,75,2.0,signal,58,41,33.96875000000127,6.850649350649437,75,2.2991452991453043,6.909090909090942,153,2.015907844212837,12.025974025974042
forex,AUDUSD,momentum,short,28689,28690,28699,2024-12-27 07:00:00+00:00,2024-12-27 07:15:00+00:00,2024-12-27 09:30:00+00:00,0.62190002,0.62129998,6.000400000000239,4.000400000000239,0.0392196078431395,150,100,2.0,signal,9,32,1.4326823489899385,1.4019735294117708,64,1.434282003732826,2.7696117647059046,118,1.5656126117500222,6.063704901960758
futures,GC,momentum,long,27475,27476,27497,2024-12-27 08:30:00+00:00,2024-12-27 08:45:00+00:00,2024-12-27 14:00:00+00:00,2642.8,2631.8,-110.0,-113.0,-1.0,300,110,3.0,sl,21,7,2.867256637168151,3.7345132743363,14,2.3858407079646025,6.9292035398230105,34,2.1763104152484702,15.292035398230107
futures,6C,momentum,short,27596,27597,27602,2024-12-27 08:45:00+00:00,2024-12-27 09:00:00+00:00,2024-12-27 10:15:00+00:00,0.6967,0.69605,13.000000000000789,10.000000000000789,0.0492610837438462,50,200,3.0,signal,5,16,1.511811023622067,0.3201970443349851,32,2.2623762376237857,1.2561576354680075,61,2.033898305084746,2.4039408866995196
forex,GBPUSD,momentum,short,28627,28628,28743,2024-12-27 10:45:00+00:00,2024-12-27 11:00:00+00:00,2024-12-30 15:45:00+00:00,1.2534,1.2514,20.0,18.0,0.2337662337662337,20,75,2.0,tp,115,42,34.687500000001265,7.000000000000082,76,2.3272283272283314,7.0584415584415865,154,2.0285244103126723,12.175324675324687
futures,6C,momentum,short,27608,27609,27618,2024-12-27 11:45:00+00:00,2024-12-27 12:00:00+00:00,2024-12-27 14:15:00+00:00,0.69695,0.6965,8.999999999999009,5.999999999999009,0.0295566502463005,50,200,3.0,signal,9,17,1.5905511811023887,0.36945812807883127,33,2.311881188118839,1.3054187192118538,62,2.0550847457627137,2.4532019704433656
forex,AUDUSD,momentum,short,28709,28710,28722,2024-12-27 12:00:00+00:00,2024-12-27 12:15:00+00:00,2024-12-27 15:15:00+00:00,0.62230003,0.62029999,20.000399999999807,18.000399999999807,0.1764745098039196,150,100,2.0,signal,12,33,1.4447864520218652,1.4411931372549103,65,1.440431735654384,2.808831372549044,118,1.559211702523519,5.995083333333311
futures,ZN,mean_reversion,long,27477,27478,27488,2024-12-27 12:45:00+00:00,2024-12-27 13:00:00+00:00,2024-12-27 15:30:00+00:00,108.546875,108.671875,8.0,5.0,0.0943396226415094,15,50,3.0,signal,10,12,53.00000000000021,0.9811320754716975,16,62.00000000000034,1.1509433962264144,28,7.000000000000001,2.037735849056603
forex,AUDUSD,momentum,short,28726,28727,28820,2024-12-27 16:15:00+00:00,2024-12-27 16:30:00+00:00,2024-12-30 15:45:00+00:00,0.62164998,0.62064999,9.999900000000617,7.999900000000617,0.0784303921568688,150,100,2.0,signal,93,34,1.4992506796530713,1.6176676470588298,66,1.4681033771104393,2.985305882352964,118,1.5573829888937445,5.975478431372522
futures,6J,momentum,short,27625,27626,27631,2024-12-27 16:15:00+00:00,2024-12-27 16:30:00+00:00,2024-12-27 17:45:00+00:00,0.006404,0.006392,23.99999999999972,20.99999999999972,0.0693069306930683,100,300,3.0,signal,5,9,1.356435643564345,0.35643564356434587,17,2.057220708446868,1.2805280528052791,35,1.6010709504685412,1.4818481848184812
futures,6C,mean_reversion,long,27636,27637,27680,2024-12-27 18:45:00+00:00,2024-12-27 19:00:00+00:00,2024-12-30 06:45:00+00:00,0.6954,0.697,31.999999999998696,28.999999999998696,0.1428571428571364,75,200,3.0,signal,43,12,1.5119047619047221,0.423645320197019,22,1.582733812949621,0.7980295566502296,43,1.8587443946188016,1.8866995073891195
futures,CL,momentum,long,27613,27614,27627,2024-12-30 08:45:00+00:00,2024-12-30 09:00:00+00:00,2024-12-30 12:15:00+00:00,70.23,70.95,71.99999999999989,68.99999999999989,0.2277227722772273,500,300,3.0,signal,13,16,2.050898203592811,1.1584158415841515,33,1.6266397578203788,2.0495049504950344,66,1.6953204476093566,4.511551155115499
futures,6C,momentum,long,27705,27706,27720,2024-12-30 13:00:00+00:00,2024-12-30 13:15:00+00:00,2024-12-30 16:45:00+00:00,0.6966,0.6974,16.00000000000046,13.000000000000458,0.0640394088669973,50,200,3.0,signal,14,17,1.5039370078740335,0.3152709359605997,33,3.6953125000000586,1.699507389162593,62,2.126361655773415,2.546798029556656
forex,NZDUSD,momentum,short,28847,28848,28853,2024-12-31 01:30:00+00:00,2024-12-31 01:45:00+00:00,2024-12-31 03:00:00+00:00,0.56435001,0.56355,8.000099999999621,6.000099999999621,0.272731818181801,75,20,2.0,signal,5,55,1.6150504424778789,6.318245454545492,103,1.3149706730892035,7.795522727272918,221,1.0717123100974761,4.136495454545712
forex,AUDUSD,momentum,short,28859,28860,28866,2024-12-31 01:30:00+00:00,2024-12-31 01:45:00+00:00,2024-12-31 03:15:00+00:00,0.62285,0.62129998,15.500200000000408,13.500200000000408,0.1323549019607883,150,100,2.0,signal,6,34,1.5098388953689799,1.6519754901960841,66,1.4488880013663386,2.862760784313749,118,1.725666209682715,7.053908823529391
