market,symbol,phase,side,signal_index,entry_index,exit_index,signal_time,entry_time,exit_time,entry_price,exit_price,gross_units,net_units,r_multiple,tp_units,sl_units,cost_units,exit_reason,bars_held,prior_180d_trades,prior_180d_profit_factor_r,prior_180d_total_r
forex,NZDUSD,momentum,long,33597,33598,33650,2025-03-11 20:15:00+00:00,2025-03-11 20:30:00+00:00,2025-03-12 09:30:00+00:00,0.57120001,0.57190001,7.000000000000339,5.000000000000339,0.2272727272727427,75,20,2.0,signal,52,106,1.5029041614160201,11.81823636363647
forex,NZDUSD,momentum,long,33652,33653,33665,2025-03-12 10:00:00+00:00,2025-03-12 10:15:00+00:00,2025-03-12 13:15:00+00:00,0.57099998,0.57139999,4.000100000000062,2.000100000000062,0.0909136363636391,75,20,2.0,signal,12,107,1.5125753506531476,12.045509090909212
futures,NQ,momentum,short,32273,32274,32282,2025-03-13 09:45:00+00:00,2025-03-13 10:00:00+00:00,2025-03-13 12:00:00+00:00,19605.5,19480.5,500.0,497.0,1.4747774480712166,500,334,3.0,tp,8,52,1.703970609015119,14.783382789317502
forex,NZDUSD,momentum,short,33810,33811,33838,2025-03-14 01:30:00+00:00,2025-03-14 01:45:00+00:00,2025-03-14 08:30:00+00:00,0.57099998,0.57299998,-20.0,-22.0,-1.0,75,20,2.0,sl,27,108,1.5164440197717832,12.136422727272851
forex,NZDUSD,momentum,long,33843,33844,33853,2025-03-14 09:45:00+00:00,2025-03-14 10:00:00+00:00,2025-03-14 12:15:00+00:00,0.57190001,0.5733,13.999900000000176,11.999900000000176,0.545450000000008,75,20,2.0,signal,9,109,1.4545482880781933,11.136422727272851
forex,GBPUSD,momentum,short,33871,33872,34084,2025-03-17 08:00:00+00:00,2025-03-17 08:15:00+00:00,2025-03-19 13:15:00+00:00,1.2943,1.2963,-20.000000000000018,-22.000000000000018,-0.2857142857142859,20,75,2.0,signal,212,82,1.7973913043478305,5.954545454545489
futures,NQ,momentum,long,32670,32671,32676,2025-03-19 17:00:00+00:00,2025-03-19 17:15:00+00:00,2025-03-19 18:30:00+00:00,19612.75,19737.75,500.0,497.0,1.4747774480712166,500,334,3.0,tp,5,51,1.789169139465875,15.783382789317502
forex,GBPUSD,momentum,short,34104,34105,34157,2025-03-19 18:15:00+00:00,2025-03-19 18:30:00+00:00,2025-03-20 07:30:00+00:00,1.2984,1.2964,20.0,18.0,0.2337662337662337,20,75,2.0,tp,52,83,1.7311557788944767,5.668831168831203
forex,GBPUSD,momentum,short,34175,34176,34177,2025-03-20 12:00:00+00:00,2025-03-20 12:15:00+00:00,2025-03-20 12:30:00+00:00,1.2973,1.2953,20.0,18.0,0.2337662337662337,20,75,2.0,tp,1,84,1.7613065326633208,5.902597402597437
forex,NZDUSD,momentum,short,34282,34283,34294,2025-03-21 00:30:00+00:00,2025-03-21 00:45:00+00:00,2025-03-21 03:30:00+00:00,0.57660002,0.5751,15.000200000000463,13.000200000000463,0.5909181818182029,75,20,2.0,signal,11,106,1.3933235559587744,9.636418181818277
forex,NZDUSD,momentum,short,34328,34329,34333,2025-03-21 12:00:00+00:00,2025-03-21 12:15:00+00:00,2025-03-21 13:15:00+00:00,0.5765,0.57529998,12.000199999999683,10.000199999999683,0.454554545454531,75,20,2.0,signal,4,107,1.4174426877947048,10.22733636363648
futures,NQ,momentum,short,32845,32846,32853,2025-03-21 14:45:00+00:00,2025-03-21 15:00:00+00:00,2025-03-21 16:45:00+00:00,19794.0,19877.5,-334.0,-337.0,-1.0,500,334,3.0,sl,7,52,1.8629080118694357,17.25816023738872
forex,GBPUSD,momentum,short,34340,34341,34371,2025-03-24 06:15:00+00:00,2025-03-24 06:30:00+00:00,2025-03-24 14:00:00+00:00,1.2936,1.2918,18.000000000000238,16.000000000000238,0.2077922077922109,20,75,2.0,signal,30,84,1.7889447236180973,6.116883116883171
forex,GBPUSD,momentum,short,34390,34391,34441,2025-03-24 18:45:00+00:00,2025-03-24 19:00:00+00:00,2025-03-25 07:30:00+00:00,1.2927,1.2907,20.0,18.0,0.2337662337662337,20,75,2.0,tp,50,84,1.8341793570220029,6.402597402597454
forex,GBPUSD,momentum,short,34449,34450,34537,2025-03-25 09:30:00+00:00,2025-03-25 09:45:00+00:00,2025-03-26 07:30:00+00:00,1.2924,1.2904,20.0,18.0,0.2337662337662337,20,75,2.0,tp,87,85,1.864636209813881,6.636363636363688
forex,NZDUSD,momentum,long,34524,34525,34578,2025-03-25 14:00:00+00:00,2025-03-25 14:15:00+00:00,2025-03-26 03:30:00+00:00,0.57340002,0.57450002,10.9999999999999,8.999999999999899,0.4090909090909045,75,20,2.0,signal,53,105,1.4603524761629394,10.818272727272834
forex,GBPUSD,momentum,short,34611,34612,34633,2025-03-27 02:00:00+00:00,2025-03-27 02:15:00+00:00,2025-03-27 07:30:00+00:00,1.2909,1.2905,3.99999999999956,1.9999999999995597,0.0259740259740202,20,75,2.0,signal,21,84,1.8341793570220029,6.402597402597454
forex,GBPUSD,momentum,long,34658,34659,34662,2025-03-27 13:45:00+00:00,2025-03-27 14:00:00+00:00,2025-03-27 14:45:00+00:00,1.2928,1.2948,20.0,18.0,0.2337662337662337,20,75,2.0,tp,3,85,1.8375634517766553,6.428571428571474
forex,GBPUSD,momentum,long,34733,34734,34751,2025-03-28 08:30:00+00:00,2025-03-28 08:45:00+00:00,2025-03-28 13:00:00+00:00,1.2946,1.2944,-1.99999999999978,-3.99999999999978,-0.051948051948049,20,75,2.0,signal,17,86,1.8680203045685333,6.662337662337708
forex,NZDUSD,momentum,short,34806,34807,34815,2025-03-28 12:30:00+00:00,2025-03-28 12:45:00+00:00,2025-03-28 14:45:00+00:00,0.57230002,0.57249999,-1.9996999999993823,-3.9996999999993834,-0.1818045454545173,75,20,2.0,signal,8,106,1.4777606167897677,11.227363636363739
forex,GBPUSD,momentum,long,34783,34784,34791,2025-03-30 22:00:00+00:00,2025-03-30 22:15:00+00:00,2025-03-31 00:00:00+00:00,1.2924,1.2944,20.0,18.0,0.2337662337662337,20,75,2.0,tp,7,85,1.7949579831932834,6.142857142857191
forex,NZDUSD,momentum,short,34876,34877,34879,2025-03-31 07:00:00+00:00,2025-03-31 07:15:00+00:00,2025-03-31 07:45:00+00:00,0.57179999,0.56999999,18.000000000000238,16.000000000000238,0.7272727272727381,75,20,2.0,signal,2,106,1.5310675848778963,12.045559090909222
forex,GBPUSD,momentum,long,34823,34824,34836,2025-03-31 08:00:00+00:00,2025-03-31 08:15:00+00:00,2025-03-31 11:15:00+00:00,1.2947,1.2945,-1.99999999999978,-3.99999999999978,-0.051948051948049,20,75,2.0,signal,12,86,1.8252100840336196,6.376623376623425
forex,GBPUSD,momentum,short,34922,34923,34931,2025-04-01 08:45:00+00:00,2025-04-01 09:00:00+00:00,2025-04-01 11:00:00+00:00,1.2926,1.2908,18.000000000000238,16.000000000000238,0.2077922077922109,20,75,2.0,signal,8,87,1.8130217028380704,6.324675324675376
forex,NZDUSD,momentum,short,35000,35001,35018,2025-04-01 14:00:00+00:00,2025-04-01 14:15:00+00:00,2025-04-01 18:30:00+00:00,0.5686,0.56910002,-5.000200000000454,-7.000200000000454,-0.3181909090909297,75,20,2.0,signal,17,107,1.5631317645399085,12.77283181818196
futures,NQ,momentum,short,33489,33490,33491,2025-04-01 14:45:00+00:00,2025-04-01 15:00:00+00:00,2025-04-01 15:15:00+00:00,19515.75,19599.25,-334.0,-337.0,-1.0,500,334,3.0,sl,1,47,1.6824925816023737,12.967359050445097
forex,GBPUSD,momentum,short,34946,34947,34986,2025-04-01 14:45:00+00:00,2025-04-01 15:00:00+00:00,2025-04-02 00:45:00+00:00,1.2922,1.2912,10.00000000000112,8.000000000001119,0.1038961038961184,20,75,2.0,signal,39,88,1.8397328881469188,6.532467532467587
futures,NQ,momentum,long,33502,33503,33509,2025-04-01 18:00:00+00:00,2025-04-01 18:15:00+00:00,2025-04-01 19:45:00+00:00,19443.0,19547.5,418.0,415.0,1.231454005934718,500,334,3.0,signal,6,48,1.598367952522255,11.967359050445097
forex,GBPUSD,momentum,short,34992,34993,35011,2025-04-02 02:15:00+00:00,2025-04-02 02:30:00+00:00,2025-04-02 07:00:00+00:00,1.2928,1.2908,20.0,18.0,0.2337662337662337,20,75,2.0,tp,18,89,1.8530884808013448,6.636363636363705
forex,GBPUSD,momentum,short,35020,35021,35063,2025-04-02 09:15:00+00:00,2025-04-02 09:30:00+00:00,2025-04-02 20:00:00+00:00,1.2929,1.3004,-75.0,-77.0,-1.0,20,75,2.0,sl,42,90,1.883138564273799,6.870129870129939
futures,NQ,momentum,short,33576,33577,33578,2025-04-02 13:30:00+00:00,2025-04-02 13:45:00+00:00,2025-04-02 14:00:00+00:00,19530.25,19613.75,-334.0,-337.0,-1.0,500,334,3.0,sl,1,49,1.659940652818991,13.198813056379816
forex,NZDUSD,momentum,long,35154,35155,35158,2025-04-03 04:30:00+00:00,2025-04-03 04:45:00+00:00,2025-04-03 05:30:00+00:00,0.5733,0.57539999,20.999899999999403,18.999899999999403,0.863631818181791,75,20,2.0,signal,3,108,1.541506768585105,12.45464090909103
forex,GBPUSD,momentum,long,35201,35202,35207,2025-04-04 06:30:00+00:00,2025-04-04 06:45:00+00:00,2025-04-04 08:00:00+00:00,1.3067,1.2992,-75.0,-77.0,-1.0,20,75,2.0,sl,5,91,1.6686390532544462,5.870129870129939
futures,NQ,momentum,short,33854,33855,33855,2025-04-07 14:00:00+00:00,2025-04-07 14:15:00+00:00,2025-04-07 14:15:00+00:00,17955.0,18038.5,-334.0,-337.0,-1.0,500,334,3.0,same_bar_sl,0,48,1.74730595033578,14.198813056379816
futures,NQ,momentum,short,33869,33870,33870,2025-04-07 17:45:00+00:00,2025-04-07 18:00:00+00:00,2025-04-07 18:00:00+00:00,17784.75,17659.75,500.0,497.0,1.4747774480712166,500,334,3.0,tp,0,49,1.659940652818991,13.198813056379816
forex,NZDUSD,momentum,short,35466,35467,35474,2025-04-08 12:30:00+00:00,2025-04-08 12:45:00+00:00,2025-04-08 14:30:00+00:00,0.56150001,0.56029999,12.000200000000794,10.000200000000794,0.4545545454545815,75,20,2.0,signal,7,109,1.579056022596077,13.31827272727282
futures,NQ,momentum,short,34010,34011,34011,2025-04-09 07:00:00+00:00,2025-04-09 07:15:00+00:00,2025-04-09 07:15:00+00:00,17319.5,17194.5,500.0,497.0,1.4747774480712166,500,334,3.0,tp,0,49,1.6909495548961424,13.818991097922844
forex,NZDUSD,momentum,short,35561,35562,35570,2025-04-09 12:15:00+00:00,2025-04-09 12:30:00+00:00,2025-04-09 14:30:00+00:00,0.55760002,0.55669999,9.000299999999406,7.000299999999406,0.3181954545454275,75,20,2.0,signal,8,108,1.5711510725111564,13.136459090909186
futures,NQ,momentum,short,34036,34037,34037,2025-04-09 13:30:00+00:00,2025-04-09 13:45:00+00:00,2025-04-09 13:45:00+00:00,17366.0,17449.5,-334.0,-337.0,-1.0,500,334,3.0,sl,0,50,1.7646884272997032,15.29376854599406
futures,NQ,momentum,long,34137,34138,34138,2025-04-10 15:45:00+00:00,2025-04-10 16:00:00+00:00,2025-04-10 16:00:00+00:00,18278.25,18194.75,-334.0,-337.0,-1.0,500,334,3.0,sl,0,50,1.6104281475201356,12.818991097922844
futures,CL,momentum,long,34433,34434,34444,2025-04-14 15:45:00+00:00,2025-04-14 16:00:00+00:00,2025-04-14 18:30:00+00:00,61.03,61.58,54.99999999999972,51.99999999999972,0.1716171617161706,500,300,3.0,signal,10,37,4.7109557109557025,5.254125412541232
futures,NQ,momentum,long,34321,34322,34322,2025-04-14 15:45:00+00:00,2025-04-14 16:00:00+00:00,2025-04-14 16:00:00+00:00,18829.25,18745.75,-334.0,-337.0,-1.0,500,334,3.0,sl,0,50,1.6104281475201356,12.818991097922844
futures,NQ,momentum,long,34339,34340,34378,2025-04-14 20:15:00+00:00,2025-04-14 20:30:00+00:00,2025-04-15 07:00:00+00:00,18844.25,18969.25,500.0,497.0,1.4747774480712166,500,334,3.0,tp,38,51,1.5372268680874022,11.818991097922844
futures,CL,momentum,long,34523,34524,34612,2025-04-15 15:15:00+00:00,2025-04-15 15:30:00+00:00,2025-04-16 14:30:00+00:00,61.17,62.67,150.0,147.0,0.4851485148514851,500,300,3.0,signal,88,37,4.701631701631695,5.240924092409222
futures,NQ,momentum,short,34476,34477,34481,2025-04-16 08:30:00+00:00,2025-04-16 08:45:00+00:00,2025-04-16 09:45:00+00:00,18805.25,18680.25,500.0,497.0,1.4747774480712166,500,334,3.0,tp,4,49,1.5769393810936836,12.115727002967354
futures,NQ,momentum,short,34503,34504,34505,2025-04-16 15:15:00+00:00,2025-04-16 15:30:00+00:00,2025-04-16 15:45:00+00:00,18709.25,18584.25,500.0,497.0,1.4747774480712166,500,334,3.0,tp,1,50,1.6471668786208842,13.590504451038571
forex,NZDUSD,momentum,short,36250,36251,36269,2025-04-18 18:00:00+00:00,2025-04-18 18:15:00+00:00,2025-04-21 00:00:00+00:00,0.59414178,0.59614178,-20.0,-22.0,-1.0,75,20,2.0,sl,18,100,1.7083386513227896,14.681909090909175
futures,NQ,momentum,short,34745,34746,34773,2025-04-22 06:45:00+00:00,2025-04-22 07:00:00+00:00,2025-04-22 13:45:00+00:00,18147.5,18231.0,-334.0,-337.0,-1.0,500,334,3.0,sl,27,50,1.8032640949554892,16.065281899109788
forex,NZDUSD,momentum,long,36434,36435,36447,2025-04-22 17:15:00+00:00,2025-04-22 17:30:00+00:00,2025-04-22 20:30:00+00:00,0.59862316,0.59662316,-20.0,-22.0,-1.0,75,20,2.0,sl,12,95,1.5418458684257803,11.772818181818282
forex,NZDUSD,momentum,short,36568,36569,36575,2025-04-24 02:45:00+00:00,2025-04-24 03:00:00+00:00,2025-04-24 04:30:00+00:00,0.59633845,0.59562808,7.103699999999602,5.103699999999602,0.2319863636363455,75,20,2.0,signal,6,96,1.4740045688054864,10.772818181818282
futures,CL,momentum,short,35042,35043,35149,2025-04-24 07:00:00+00:00,2025-04-24 07:15:00+00:00,2025-04-25 10:45:00+00:00,62.96,62.2,75.9999999999998,72.9999999999998,0.2409240924092402,500,300,3.0,signal,106,37,5.383084577114415,5.815181518151794
forex,NZDUSD,momentum,long,36619,36620,36625,2025-04-24 15:30:00+00:00,2025-04-24 15:45:00+00:00,2025-04-24 17:00:00+00:00,0.59812188,0.59959227,14.703900000000436,12.703900000000436,0.5774500000000198,75,20,2.0,signal,5,97,1.4842119810543803,11.004804545454627
forex,NZDUSD,momentum,short,36709,36710,36715,2025-04-25 14:00:00+00:00,2025-04-25 14:15:00+00:00,2025-04-25 15:30:00+00:00,0.59662312,0.59637403,2.4908999999995185,0.4908999999995185,0.0223136363636144,75,20,2.0,signal,5,98,1.5096198115437778,11.582254545454647
forex,NZDUSD,momentum,long,36841,36842,36849,2025-04-29 00:15:00+00:00,2025-04-29 00:30:00+00:00,2025-04-29 02:15:00+00:00,0.59640962,0.59865898,22.49359999999978,20.49359999999978,0.9315272727272628,75,20,2.0,signal,7,94,1.6070181232694662,12.581813636363774
forex,NZDUSD,momentum,long,36876,36877,36895,2025-04-29 09:00:00+00:00,2025-04-29 09:15:00+00:00,2025-04-29 13:45:00+00:00,0.59637403,0.59437403,-20.0,-22.0,-1.0,75,20,2.0,sl,18,95,1.6519602876670507,13.513340909091037
futures,NQ,momentum,long,35230,35231,35233,2025-04-29 13:00:00+00:00,2025-04-29 13:15:00+00:00,2025-04-29 13:45:00+00:00,19401.0,19526.0,500.0,497.0,1.4747774480712166,500,334,3.0,tp,2,48,1.8672497266906134,16.47774480712166
forex,NZDUSD,momentum,short,37035,37036,37054,2025-05-01 00:45:00+00:00,2025-05-01 01:00:00+00:00,2025-05-01 05:30:00+00:00,0.59449494,0.5929088,15.861400000000137,13.861400000000137,0.6300636363636426,75,20,2.0,signal,18,94,1.6300299956535094,13.058786363636505
forex,NZDUSD,momentum,long,37159,37160,37166,2025-05-02 07:45:00+00:00,2025-05-02 08:00:00+00:00,2025-05-02 09:30:00+00:00,0.59213644,0.59347183,13.353900000000474,11.353900000000474,0.5160863636363852,75,20,2.0,signal,6,95,1.6604278426682209,13.688850000000148
forex,NZDUSD,momentum,long,37220,37221,37225,2025-05-05 00:00:00+00:00,2025-05-05 00:15:00+00:00,2025-05-05 01:15:00+00:00,0.59474248,0.59708619,23.437099999999987,21.437099999999987,0.9744136363636358,75,20,2.0,signal,4,95,1.6666866228332822,13.818577272727415
futures,NQ,momentum,long,35625,35626,35639,2025-05-05 19:45:00+00:00,2025-05-05 20:00:00+00:00,2025-05-06 00:15:00+00:00,20065.5,19982.0,-334.0,-337.0,-1.0,500,334,3.0,sl,13,46,1.7794783695142897,14.810089020771512
futures,CL,momentum,short,35754,35755,35915,2025-05-06 01:00:00+00:00,2025-05-06 01:15:00+00:00,2025-05-07 18:15:00+00:00,57.74,57.91,-16.99999999999946,-19.99999999999946,-0.0660066006600642,500,300,3.0,signal,160,36,5.087064676616901,5.4224422442244
futures,NQ,momentum,short,35713,35714,35719,2025-05-06 18:45:00+00:00,2025-05-06 19:00:00+00:00,2025-05-06 20:15:00+00:00,19953.75,19828.75,500.0,497.0,1.4747774480712166,500,334,3.0,tp,5,47,1.6905044510385754,13.810089020771512
futures,NQ,momentum,long,35779,35780,35789,2025-05-07 12:15:00+00:00,2025-05-07 12:30:00+00:00,2025-05-07 14:45:00+00:00,19920.0,19836.5,-334.0,-337.0,-1.0,500,334,3.0,sl,9,48,1.7642433234421362,15.28486646884273
futures,NQ,momentum,short,35808,35809,35809,2025-05-07 19:30:00+00:00,2025-05-07 19:45:00+00:00,2025-05-07 19:45:00+00:00,19984.25,19859.25,500.0,497.0,1.4747774480712166,500,334,3.0,tp,0,49,1.6802317366115582,14.28486646884273
futures,NQ,momentum,long,35878,35879,35883,2025-05-08 14:00:00+00:00,2025-05-08 14:15:00+00:00,2025-05-08 15:15:00+00:00,20046.75,20171.75,500.0,497.0,1.4747774480712166,500,334,3.0,tp,4,50,1.7504592341387588,15.759643916913946
futures,NQ,momentum,long,35971,35972,35998,2025-05-09 14:15:00+00:00,2025-05-09 14:30:00+00:00,2025-05-11 22:00:00+00:00,20134.25,20259.25,500.0,497.0,1.4747774480712166,500,334,3.0,tp,26,51,1.8206867316659596,17.234421364985163
forex,NZDUSD,momentum,short,37691,37692,37697,2025-05-11 23:00:00+00:00,2025-05-11 23:15:00+00:00,2025-05-12 00:30:00+00:00,0.59238195,0.59143603,9.459200000000443,7.459200000000445,0.3390545454545657,75,20,2.0,signal,5,92,1.849383275800893,15.906609090909207
forex,NZDUSD,momentum,long,37715,37716,37720,2025-05-12 05:00:00+00:00,2025-05-12 05:15:00+00:00,2025-05-12 06:15:00+00:00,0.5926277,0.59333098,7.032799999999728,5.032799999999728,0.228763636363624,75,20,2.0,signal,4,93,1.8674881565361572,16.245663636363773
forex,NZDUSD,momentum,short,38008,38009,38014,2025-05-15 06:15:00+00:00,2025-05-15 06:30:00+00:00,2025-05-15 07:45:00+00:00,0.59056282,0.58896279,16.000300000000856,14.000300000000856,0.6363772727273116,75,20,2.0,signal,5,93,1.8712092784601202,16.31535000000012
forex,NZDUSD,momentum,long,38119,38120,38137,2025-05-16 10:00:00+00:00,2025-05-16 10:15:00+00:00,2025-05-16 14:30:00+00:00,0.59049302,0.58849302,-20.0,-22.0,-1.0,75,20,2.0,sl,17,94,1.9051906386271515,16.95172727272743
forex,NZDUSD,momentum,short,38165,38166,38184,2025-05-18 23:00:00+00:00,2025-05-18 23:15:00+00:00,2025-05-19 03:45:00+00:00,0.58906692,0.58917105,-1.0412999999998007,-3.0412999999998007,-0.1382409090909,75,20,2.0,signal,18,93,1.76368262260271,15.065354545454674
forex,NZDUSD,momentum,short,38194,38195,38204,2025-05-19 06:15:00+00:00,2025-05-19 06:30:00+00:00,2025-05-19 08:45:00+00:00,0.58941412,0.58920574,2.08380000000008,0.08380000000008,0.0038090909090945,75,20,2.0,signal,9,94,1.751409422509169,14.927113636363774
futures,NQ,momentum,short,36520,36521,36522,2025-05-19 13:30:00+00:00,2025-05-19 13:45:00+00:00,2025-05-19 14:00:00+00:00,21332.25,21415.75,-334.0,-337.0,-1.0,500,334,3.0,sl,1,49,1.8930267062314534,17.860534124629076
futures,NQ,momentum,short,36696,36697,36706,2025-05-21 11:30:00+00:00,2025-05-21 11:45:00+00:00,2025-05-21 14:00:00+00:00,21347.5,21431.0,-334.0,-337.0,-1.0,500,334,3.0,sl,9,47,1.7836795252225515,15.673590504451033
futures,NQ,momentum,short,36863,36864,36872,2025-05-23 07:15:00+00:00,2025-05-23 07:30:00+00:00,2025-05-23 09:30:00+00:00,21212.75,21120.5,369.0,366.0,1.086053412462908,500,334,3.0,signal,8,48,1.6987424049738584,14.673590504451033
futures,NQ,momentum,short,36918,36919,36919,2025-05-25 22:00:00+00:00,2025-05-25 22:15:00+00:00,2025-05-25 22:15:00+00:00,21100.75,21184.25,-334.0,-337.0,-1.0,500,334,3.0,sl,0,48,1.8379821958456968,16.75964391691394
forex,NZDUSD,momentum,short,38894,38895,38899,2025-05-28 14:15:00+00:00,2025-05-28 14:30:00+00:00,2025-05-28 15:30:00+00:00,0.5964452,0.59541529,10.299099999999672,8.299099999999672,0.3772318181818033,75,20,2.0,signal,4,90,1.577704090259793,11.476372727272873
futures,NQ,momentum,long,37173,37174,37176,2025-05-28 19:45:00+00:00,2025-05-28 20:00:00+00:00,2025-05-28 20:30:00+00:00,21372.25,21497.25,500.0,497.0,1.4747774480712166,500,334,3.0,tp,2,48,1.7106118411756388,14.922848664688422
forex,NZDUSD,momentum,long,38979,38980,38984,2025-05-29 11:30:00+00:00,2025-05-29 11:45:00+00:00,2025-05-29 12:45:00+00:00,0.59648079,0.59873068,22.498899999999765,20.498899999999765,0.9317681818181712,75,20,2.0,signal,4,91,1.5966933972053468,11.853604545454676
forex,NZDUSD,momentum,long,39035,39036,39051,2025-05-30 01:30:00+00:00,2025-05-30 01:45:00+00:00,2025-05-30 05:30:00+00:00,0.59722888,0.59758574,3.568600000000144,1.568600000000144,0.0713000000000065,75,20,2.0,signal,15,92,1.643597266799185,12.785372727272847
forex,NZDUSD,momentum,short,39070,39071,39084,2025-05-30 10:15:00+00:00,2025-05-30 10:30:00+00:00,2025-05-30 13:45:00+00:00,0.59616071,0.59555715,6.035600000000585,4.035600000000585,0.1834363636363902,75,20,2.0,signal,13,93,1.647186406208856,12.856672727272853
forex,NZDUSD,momentum,long,39113,39114,39117,2025-05-30 21:00:00+00:00,2025-05-30 21:15:00+00:00,2025-06-01 23:15:00+00:00,0.59623182,0.59769291,14.610900000000536,12.610900000000536,0.5732227272727517,75,20,2.0,signal,3,94,1.656420328816065,13.040109090909244
futures,NG,momentum,short,37482,37483,37813,2025-06-01 22:00:00+00:00,2025-06-01 22:15:00+00:00,2025-06-05 11:45:00+00:00,3.526,3.656,-130.00000000000034,-133.00000000000034,-0.4389438943894401,500,300,3.0,signal,330,34,5.498659517426271,5.537953795379528
forex,NZDUSD,momentum,short,39307,39308,39323,2025-06-03 22:45:00+00:00,2025-06-03 23:00:00+00:00,2025-06-04 02:45:00+00:00,0.60052848,0.60034823,1.8024999999999287,-0.1975000000000708,-0.0089772727272759,75,20,2.0,signal,15,92,1.6074807220471778,12.06790000000019
forex,NZDUSD,momentum,short,39338,39339,39361,2025-06-04 06:30:00+00:00,2025-06-04 06:45:00+00:00,2025-06-04 12:15:00+00:00,0.60052848,0.60252848,-20.0,-22.0,-1.0,75,20,2.0,sl,22,92,1.5976067507367915,11.877113636363799
futures,NQ,momentum,long,37702,37703,37704,2025-06-05 14:00:00+00:00,2025-06-05 14:15:00+00:00,2025-06-05 14:30:00+00:00,21724.0,21849.0,500.0,497.0,1.4747774480712166,500,334,3.0,tp,1,49,1.7808393387028396,16.39762611275964
forex,NZDUSD,momentum,long,39511,39512,39518,2025-06-06 01:45:00+00:00,2025-06-06 02:00:00+00:00,2025-06-06 03:30:00+00:00,0.60417,0.60422963,0.596299999999772,-1.403700000000228,-0.0638045454545558,75,20,2.0,signal,6,92,1.4818778141713893,10.058940909091065
forex,NZDUSD,momentum,long,39697,39698,39706,2025-06-10 01:30:00+00:00,2025-06-10 01:45:00+00:00,2025-06-10 03:45:00+00:00,0.60463148,0.60485,2.1851999999999983,0.1851999999999982,0.0084181818181817,75,20,2.0,signal,8,91,1.5377801345471178,10.722404545454708
futures,NQ,momentum,long,37943,37944,37960,2025-06-10 05:15:00+00:00,2025-06-10 05:30:00+00:00,2025-06-10 09:30:00+00:00,21786.0,21837.25,205.0,202.0,0.599406528189911,500,334,3.0,signal,16,49,1.9436201780415423,18.872403560830854
forex,NZDUSD,momentum,long,39750,39751,39770,2025-06-10 14:45:00+00:00,2025-06-10 15:00:00+00:00,2025-06-10 19:45:00+00:00,0.60466,0.60536349,7.034900000000288,5.034900000000288,0.228859090909104,75,20,2.0,signal,19,92,1.5382023468346353,10.73082272727289
forex,NZDUSD,momentum,long,39788,39789,39794,2025-06-11 00:15:00+00:00,2025-06-11 00:30:00+00:00,2025-06-11 01:45:00+00:00,0.60562015,0.60362015,-20.0,-22.0,-1.0,75,20,2.0,sl,5,93,1.549680730454623,10.959681818181995
forex,NZDUSD,momentum,short,39803,39804,39813,2025-06-11 04:00:00+00:00,2025-06-11 04:15:00+00:00,2025-06-11 06:30:00+00:00,0.60397416,0.60284543,11.287300000000222,9.287300000000222,0.4221500000000101,75,20,2.0,signal,9,94,1.4756688438459544,9.959681818181995
forex,NZDUSD,momentum,short,39878,39879,39890,2025-06-11 22:45:00+00:00,2025-06-11 23:00:00+00:00,2025-06-12 01:45:00+00:00,0.60375535,0.60211945,16.359000000000233,14.359000000000233,0.6526818181818288,75,20,2.0,signal,11,94,1.4806336549063481,10.063636363636578
forex,NZDUSD,momentum,short,39896,39897,39904,2025-06-12 03:15:00+00:00,2025-06-12 03:30:00+00:00,2025-06-12 05:15:00+00:00,0.60350031,0.60350031,-0.0,-2.0,-0.0909090909090909,75,20,2.0,signal,7,95,1.511805374196322,10.716318181818407
futures,NQ,momentum,short,38158,38159,38163,2025-06-12 13:00:00+00:00,2025-06-12 13:15:00+00:00,2025-06-12 14:15:00+00:00,21838.5,21922.0,-334.0,-337.0,-1.0,500,334,3.0,sl,4,48,1.8900593471810083,17.80118694362017
forex,NZDUSD,momentum,long,39979,39980,39981,2025-06-13 00:00:00+00:00,2025-06-13 00:15:00+00:00,2025-06-13 00:30:00+00:00,0.60364604,0.60164604,-20.0,-22.0,-1.0,75,20,2.0,sl,1,96,1.5052698426147844,10.625409090909315
futures,NG,momentum,long,38329,38330,38392,2025-06-13 02:45:00+00:00,2025-06-13 03:00:00+00:00,2025-06-13 18:30:00+00:00,3.56,3.585,24.99999999999991,21.99999999999991,0.0726072607260723,500,300,3.0,signal,62,37,3.9980237154150147,5.006600660065997
futures,NQ,momentum,short,38260,38261,38271,2025-06-13 15:30:00+00:00,2025-06-13 15:45:00+00:00,2025-06-13 18:15:00+00:00,21809.5,21684.5,500.0,497.0,1.4747774480712166,500,334,3.0,tp,10,49,1.8000565211247699,16.80118694362017
forex,NZDUSD,momentum,short,40058,40059,40067,2025-06-13 19:45:00+00:00,2025-06-13 20:00:00+00:00,2025-06-15 23:15:00+00:00,0.60240966,0.60088933,15.203299999999588,13.203299999999588,0.6001499999999812,75,20,2.0,signal,8,97,1.4369391090617727,9.625409090909315
forex,NZDUSD,momentum,short,40090,40091,40109,2025-06-16 05:00:00+00:00,2025-06-16 05:15:00+00:00,2025-06-16 09:45:00+00:00,0.60240966,0.60440966,-20.0,-22.0,-1.0,75,20,2.0,sl,18,95,1.4884185803317955,10.271040909091125
