market,symbol,phase,side,signal_index,entry_index,exit_index,signal_time,entry_time,exit_time,entry_price,exit_price,gross_units,net_units,r_multiple,tp_units,sl_units,cost_units,exit_reason,bars_held,key,size_multiplier,dollars_per_unit,pnl_dollars,risk_dollars,target_dollars,session_key
futures,CL,ict_sweep_fvg,long,38721,38732,38732,2025-08-01 11:00:00+00:00,2025-08-01 13:45:00+00:00,2025-08-01 13:45:00+00:00,68.66,68.53,-12.999999999999543,-15.999999999999543,-1.0,13.000000000000966,12.999999999999543,3.0,sl,0,CL:ict_sweep_fvg,35.0,1.0,-559.999999999984,559.999999999984,455.0000000000338,2025-08-01
futures,GC,ict_sweep_fvg,long,38733,38738,38738,2025-08-04 06:00:00+00:00,2025-08-04 07:15:00+00:00,2025-08-04 07:15:00+00:00,3408.9,3406.8,-20.99999999999909,-23.99999999999909,-1.0,20.99999999999909,20.99999999999909,3.0,sl,0,GC:ict_sweep_fvg,15.0,1.0,-359.99999999998636,359.99999999998636,314.99999999998636,2025-08-04
futures,6B,mean_reversion,short,356769,356770,357232,2025-08-04 15:30:00+00:00,2025-08-04 15:45:00+00:00,2025-08-11 16:15:00+00:00,1.3295,1.3425,-130.00000000000122,-133.00000000000122,-0.6551724137931094,500.0,200.0,3.0,signal,462,6B:mean_reversion,9.0,0.625,-748.1250000000069,1141.875,2812.5,2025-08-04
futures,RTY,ict_sweep_fvg,short,38757,38762,38762,2025-08-05 07:00:00+00:00,2025-08-05 08:15:00+00:00,2025-08-05 08:15:00+00:00,2228.2000000000003,2226.0,22.00000000000273,19.00000000000273,1.0000000000002394,22.00000000000273,21.99999999999818,3.0,tp,0,RTY:ict_sweep_fvg,40.0,0.5,380.00000000005457,499.9999999999636,440.00000000005457,2025-08-05
futures,RTY,ict_sweep_fvg,short,38778,38784,38784,2025-08-05 12:15:00+00:00,2025-08-05 13:45:00+00:00,2025-08-05 13:45:00+00:00,2232.8,2235.4,-25.99999999999909,-28.99999999999909,-1.2608695652174016,25.99999999999909,25.99999999999909,3.0,sl,0,RTY:ict_sweep_fvg,40.0,0.5,-579.9999999999818,579.9999999999818,519.9999999999818,2025-08-05
futures,CL,ict_sweep_fvg,long,38922,38927,38927,2025-08-05 15:15:00+00:00,2025-08-05 16:30:00+00:00,2025-08-05 16:30:00+00:00,65.42,65.29,-12.999999999999543,-15.999999999999543,-1.0,12.999999999999543,12.999999999999543,3.0,sl,0,CL:ict_sweep_fvg,35.0,1.0,-559.999999999984,559.999999999984,454.999999999984,2025-08-05
futures,RTY,ict_sweep_fvg,short,38785,38798,38802,2025-08-05 14:00:00+00:00,2025-08-05 17:15:00+00:00,2025-08-05 18:15:00+00:00,2229.6,2224.4,51.99999999999818,48.99999999999818,0.9999999999999072,51.99999999999818,52.00000000000273,3.0,tp,4,RTY:ict_sweep_fvg,40.0,0.5,979.9999999999636,1100.0000000000546,1039.9999999999636,2025-08-05
futures,RTY,ict_sweep_fvg,short,38801,38805,38805,2025-08-05 18:00:00+00:00,2025-08-05 19:00:00+00:00,2025-08-05 19:00:00+00:00,2230.4,2227.6,28.00000000000182,25.00000000000182,1.0,28.00000000000182,28.00000000000182,3.0,tp,0,RTY:ict_sweep_fvg,40.0,0.5,500.0000000000364,620.0000000000364,560.0000000000364,2025-08-05
futures,CL,momentum,short,357883,357884,357907,2025-08-06 08:30:00+00:00,2025-08-06 08:45:00+00:00,2025-08-06 14:30:00+00:00,66.14,65.72,42.00000000000017,39.00000000000017,0.0775347912524854,500.0,500.0,3.0,signal,23,CL:momentum,2.0,1.0,78.00000000000034,1006.0,1000.0,2025-08-06
futures,NQ,ict_sweep_fvg,short,38931,38938,38938,2025-08-07 04:15:00+00:00,2025-08-07 06:00:00+00:00,2025-08-07 06:00:00+00:00,23488.75,23479.75,36.0,33.0,1.0,36.0,36.0,3.0,tp,0,NQ:ict_sweep_fvg,15.0,0.5,247.5,292.5,270.0,2025-08-07
futures,RTY,ict_sweep_fvg,long,38977,38979,38979,2025-08-07 16:00:00+00:00,2025-08-07 16:30:00+00:00,2025-08-07 16:30:00+00:00,2216.0,2219.3,33.00000000000182,30.00000000000182,0.8333333333334471,33.00000000000182,32.99999999999727,3.0,tp,0,RTY:ict_sweep_fvg,40.0,0.5,600.0000000000364,719.9999999999454,660.0000000000364,2025-08-07
futures,YM,ict_sweep_fvg,long,38998,39006,39006,2025-08-07 22:00:00+00:00,2025-08-08 00:00:00+00:00,2025-08-08 00:00:00+00:00,44129.0,44151.0,22.0,19.0,0.76,22.0,22.0,3.0,tp,0,YM:ict_sweep_fvg,35.0,0.5,332.5,437.5,385.0,2025-08-08
futures,CL,ict_sweep_fvg,long,39198,39212,39218,2025-08-08 15:15:00+00:00,2025-08-08 18:45:00+00:00,2025-08-08 20:15:00+00:00,63.73,63.51,-22.0000000000006,-25.0000000000006,-1.0,21.999999999999886,22.0000000000006,3.0,sl,6,CL:ict_sweep_fvg,35.0,1.0,-875.000000000021,875.000000000021,769.999999999996,2025-08-08
futures,RTY,ict_sweep_fvg,short,39125,39131,39131,2025-08-11 07:00:00+00:00,2025-08-11 08:30:00+00:00,2025-08-11 08:30:00+00:00,2235.9,2233.9,20.0,17.0,1.0,20.0,20.0,3.0,tp,0,RTY:ict_sweep_fvg,40.0,0.5,340.0,460.0,400.0,2025-08-11
futures,YM,ict_sweep_fvg,short,39127,39135,39135,2025-08-11 07:15:00+00:00,2025-08-11 09:15:00+00:00,2025-08-11 09:15:00+00:00,44371.0,44360.0,11.0,8.0,1.0,11.0,11.0,3.0,tp,0,YM:ict_sweep_fvg,35.0,0.5,140.0,245.0,192.5,2025-08-11
futures,RTY,ict_sweep_fvg,short,39153,39161,39161,2025-08-11 14:00:00+00:00,2025-08-11 16:00:00+00:00,2025-08-11 16:00:00+00:00,2233.6,2230.2000000000003,33.99999999999636,30.99999999999636,0.9999999999998532,33.99999999999636,34.00000000000091,3.0,tp,0,RTY:ict_sweep_fvg,40.0,0.5,619.9999999999271,740.0000000000182,679.9999999999272,2025-08-11
futures,6B,mean_reversion,long,357232,357233,357242,2025-08-11 16:15:00+00:00,2025-08-11 16:30:00+00:00,2025-08-11 18:45:00+00:00,1.3431,1.3435,3.99999999999956,0.9999999999995596,0.004926108374382,500.0,200.0,3.0,signal,9,6B:mean_reversion,9.0,0.625,5.624999999997523,1141.875,2812.5,2025-08-11
futures,NQ,momentum,long,355640,355641,355641,2025-08-12 13:45:00+00:00,2025-08-12 14:00:00+00:00,2025-08-12 14:00:00+00:00,23653.75,23691.25,150.0,147.0,0.2922465208747515,150.0,500.0,3.0,tp,1,NQ:momentum,4.0,0.5,294.0,1006.0,300.0,2025-08-12
futures,CL,ict_sweep_fvg,long,39448,39453,39460,2025-08-13 08:45:00+00:00,2025-08-13 10:00:00+00:00,2025-08-13 11:45:00+00:00,62.690000000000005,62.85,15.99999999999966,12.99999999999966,0.6842105263157582,15.99999999999966,16.00000000000037,3.0,tp,7,CL:ict_sweep_fvg,35.0,1.0,454.9999999999881,665.000000000013,559.9999999999882,2025-08-13
futures,CL,ict_sweep_fvg,long,39461,39468,39468,2025-08-13 12:00:00+00:00,2025-08-13 13:45:00+00:00,2025-08-13 13:45:00+00:00,62.870000000000005,62.97,9.999999999999432,6.999999999999432,0.5384615384614888,9.999999999999432,10.000000000000142,3.0,tp,0,CL:ict_sweep_fvg,35.0,1.0,244.9999999999801,455.000000000005,349.9999999999801,2025-08-13
futures,GC,ict_sweep_fvg,long,39478,39495,39495,2025-08-14 08:15:00+00:00,2025-08-14 12:30:00+00:00,2025-08-14 12:30:00+00:00,3394.5,3399.9,54.00000000000091,51.00000000000091,0.8947368421053362,54.00000000000091,53.99999999999636,3.0,tp,0,GC:ict_sweep_fvg,15.0,1.0,765.0000000000136,854.9999999999454,810.0000000000136,2025-08-14
futures,NQ,ict_sweep_fvg,long,39428,39435,39435,2025-08-14 13:30:00+00:00,2025-08-14 15:15:00+00:00,2025-08-14 15:15:00+00:00,23876.25,23911.5,141.0,138.0,0.9583333333333334,141.0,141.0,3.0,tp,0,NQ:ict_sweep_fvg,15.0,0.5,1035.0,1080.0,1057.5,2025-08-14
futures,NQ,ict_sweep_fvg,long,39440,39447,39449,2025-08-14 16:30:00+00:00,2025-08-14 18:15:00+00:00,2025-08-14 18:45:00+00:00,23906.5,23930.0,94.0,91.0,0.9381443298969072,94.0,94.0,3.0,tp,2,NQ:ict_sweep_fvg,15.0,0.5,682.5,727.5,705.0,2025-08-14
futures,YM,ict_sweep_fvg,short,39521,39537,39538,2025-08-15 13:45:00+00:00,2025-08-15 17:45:00+00:00,2025-08-15 18:00:00+00:00,45168.0,45116.0,52.0,49.0,1.0,52.0,52.0,3.0,tp,1,YM:ict_sweep_fvg,35.0,0.5,857.5,962.5,910.0,2025-08-15
futures,CL,ict_sweep_fvg,long,39757,39765,39773,2025-08-18 17:00:00+00:00,2025-08-18 19:00:00+00:00,2025-08-18 22:00:00+00:00,62.53,62.32,-21.000000000000085,-24.000000000000085,-1.0,21.000000000000085,21.000000000000085,3.0,sl,8,CL:ict_sweep_fvg,35.0,1.0,-840.000000000003,840.000000000003,735.000000000003,2025-08-18
futures,GC,ict_sweep_fvg,long,39721,39725,39725,2025-08-19 00:00:00+00:00,2025-08-19 01:00:00+00:00,2025-08-19 01:00:00+00:00,3374.5,3378.5,40.0,37.0,0.8604651162790697,40.0,40.0,3.0,tp,0,GC:ict_sweep_fvg,15.0,1.0,555.0,645.0,600.0,2025-08-19
futures,CL,momentum,long,358808,358809,358833,2025-08-20 09:45:00+00:00,2025-08-20 10:00:00+00:00,2025-08-20 16:00:00+00:00,62.24,62.86,61.999999999999744,58.999999999999744,0.1172962226640153,500.0,500.0,3.0,signal,24,CL:momentum,2.0,1.0,117.99999999999949,1006.0,1000.0,2025-08-20
futures,CL,ict_sweep_fvg,short,39908,39916,39922,2025-08-20 08:45:00+00:00,2025-08-20 10:45:00+00:00,2025-08-20 12:15:00+00:00,62.57,62.41,15.99999999999966,12.99999999999966,0.9999999999999454,15.99999999999966,16.00000000000037,3.0,tp,6,CL:ict_sweep_fvg,35.0,1.0,454.9999999999881,665.000000000013,559.9999999999882,2025-08-20
futures,YM,ict_sweep_fvg,long,39800,39805,39805,2025-08-20 14:30:00+00:00,2025-08-20 15:45:00+00:00,2025-08-20 15:45:00+00:00,44894.0,44959.0,65.0,62.0,0.9117647058823528,65.0,65.0,3.0,tp,0,YM:ict_sweep_fvg,35.0,0.5,1085.0,1190.0,1137.5,2025-08-20
futures,GC,ict_sweep_fvg,short,39873,39878,39884,2025-08-20 15:00:00+00:00,2025-08-20 16:15:00+00:00,2025-08-20 17:45:00+00:00,3388.7000000000003,3391.0,-22.99999999999727,-25.99999999999727,-1.300000000000041,23.00000000000182,22.99999999999727,3.0,sl,6,GC:ict_sweep_fvg,15.0,1.0,-389.9999999999591,389.9999999999591,345.0000000000273,2025-08-20
futures,GC,ict_sweep_fvg,long,40024,40027,40027,2025-08-22 06:45:00+00:00,2025-08-22 07:30:00+00:00,2025-08-22 07:30:00+00:00,3369.9,3372.7000000000003,28.00000000000182,25.00000000000182,0.8064516129033554,28.00000000000182,27.99999999999727,3.0,tp,0,GC:ict_sweep_fvg,15.0,1.0,375.0000000000273,464.9999999999591,420.0000000000273,2025-08-22
futures,CL,ict_sweep_fvg,long,40157,40170,40172,2025-08-25 02:00:00+00:00,2025-08-25 05:15:00+00:00,2025-08-25 05:45:00+00:00,63.67,63.75,7.999999999999829,4.9999999999998295,0.4545454545454461,7.999999999999829,7.999999999999829,3.0,tp,2,CL:ict_sweep_fvg,35.0,1.0,174.99999999999403,384.99999999999403,279.999999999994,2025-08-25
futures,GC,ict_sweep_fvg,long,40134,40139,40139,2025-08-25 11:15:00+00:00,2025-08-25 12:30:00+00:00,2025-08-25 12:30:00+00:00,3412.6000000000004,3410.8,-18.00000000000182,-21.00000000000182,-1.0,17.99999999999727,18.00000000000182,3.0,sl,0,GC:ict_sweep_fvg,15.0,1.0,-315.0000000000273,315.0000000000273,269.9999999999591,2025-08-25
futures,GC,ict_sweep_fvg,long,40144,40146,40146,2025-08-25 13:45:00+00:00,2025-08-25 14:15:00+00:00,2025-08-25 14:15:00+00:00,3413.9,3416.4,25.0,22.0,0.7857142857142857,25.0,25.0,3.0,tp,0,GC:ict_sweep_fvg,15.0,1.0,330.0,420.0,375.0,2025-08-25
futures,NQ,ict_sweep_fvg,long,40077,40092,40097,2025-08-25 14:45:00+00:00,2025-08-25 18:30:00+00:00,2025-08-25 19:45:00+00:00,23553.5,23532.5,-84.0,-87.0,-1.0,84.0,84.0,3.0,sl,5,NQ:ict_sweep_fvg,15.0,0.5,-652.5,652.5,630.0,2025-08-25
futures,GC,ict_sweep_fvg,short,40206,40211,40211,2025-08-26 06:15:00+00:00,2025-08-26 07:30:00+00:00,2025-08-26 07:30:00+00:00,3421.1000000000004,3418.3,28.00000000000182,25.00000000000182,1.000000000000182,28.00000000000182,27.99999999999727,3.0,tp,0,GC:ict_sweep_fvg,15.0,1.0,375.0000000000273,464.9999999999591,420.0000000000273,2025-08-26
futures,6B,mean_reversion,long,358212,358213,358233,2025-08-26 08:15:00+00:00,2025-08-26 08:30:00+00:00,2025-08-26 13:30:00+00:00,1.3471,1.3477,5.999999999999339,2.999999999999339,0.0147783251231494,500.0,200.0,3.0,signal,20,6B:mean_reversion,9.0,0.625,16.874999999996284,1141.875,2812.5,2025-08-26
futures,CL,momentum,long,359172,359173,359352,2025-08-26 08:45:00+00:00,2025-08-26 09:00:00+00:00,2025-08-28 07:45:00+00:00,64.03,63.98,-5.000000000000426,-8.000000000000426,-0.0159045725646131,500.0,500.0,3.0,signal,179,CL:momentum,2.0,1.0,-16.000000000000853,1006.0,1000.0,2025-08-26
futures,GC,ict_sweep_fvg,short,40219,40225,40225,2025-08-26 09:30:00+00:00,2025-08-26 11:00:00+00:00,2025-08-26 11:00:00+00:00,3419.4,3422.2000000000003,-28.00000000000182,-31.00000000000182,-1.2399999999999824,27.99999999999727,28.00000000000182,3.0,sl,0,GC:ict_sweep_fvg,15.0,1.0,-465.0000000000273,465.0000000000273,419.9999999999591,2025-08-26
futures,YM,ict_sweep_fvg,short,40220,40230,40230,2025-08-27 04:30:00+00:00,2025-08-27 07:00:00+00:00,2025-08-27 07:00:00+00:00,45526.0,45514.0,12.0,9.0,1.0,12.0,12.0,3.0,tp,0,YM:ict_sweep_fvg,35.0,0.5,157.5,262.5,210.0,2025-08-27
futures,NQ,momentum,long,356650,356651,356654,2025-08-27 13:15:00+00:00,2025-08-27 13:30:00+00:00,2025-08-27 14:15:00+00:00,23541.0,23578.5,150.0,147.0,0.2922465208747515,150.0,500.0,3.0,tp,3,NQ:momentum,4.0,0.5,294.0,1006.0,300.0,2025-08-27
futures,NQ,momentum,long,356680,356681,356701,2025-08-27 20:45:00+00:00,2025-08-27 22:00:00+00:00,2025-08-28 03:00:00+00:00,23542.25,23579.75,150.0,147.0,0.2922465208747515,150.0,500.0,3.0,tp,20,NQ:momentum,4.0,0.5,294.0,1006.0,300.0,2025-08-28
futures,CL,momentum,long,359356,359357,359383,2025-08-28 08:45:00+00:00,2025-08-28 09:00:00+00:00,2025-08-28 15:30:00+00:00,63.67,63.81,14.000000000000057,11.000000000000057,0.021868787276342,500.0,500.0,3.0,signal,26,CL:momentum,2.0,1.0,22.000000000000114,1006.0,1000.0,2025-08-28
futures,YM,ict_sweep_fvg,short,40345,40359,40359,2025-08-28 12:45:00+00:00,2025-08-28 16:15:00+00:00,2025-08-28 16:15:00+00:00,45675.0,45632.0,43.0,40.0,1.0,43.0,43.0,3.0,tp,0,YM:ict_sweep_fvg,35.0,0.5,700.0,805.0,752.5,2025-08-28
futures,CL,momentum,long,359471,359472,359542,2025-08-29 14:30:00+00:00,2025-08-29 14:45:00+00:00,2025-09-01 09:15:00+00:00,64.0,64.75,75.0,72.0,0.1431411530815109,500.0,500.0,3.0,signal,70,CL:momentum,2.0,1.0,144.0,1006.0,1000.0,2025-08-29
futures,YM,ict_sweep_fvg,long,40511,40515,40517,2025-09-01 08:15:00+00:00,2025-09-01 09:15:00+00:00,2025-09-01 09:45:00+00:00,45637.0,45615.0,-22.0,-25.0,-1.0,22.0,22.0,3.0,sl,2,YM:ict_sweep_fvg,35.0,0.5,-437.5,437.5,385.0,2025-09-01
futures,NQ,ict_sweep_fvg,long,40509,40523,40523,2025-09-01 07:45:00+00:00,2025-09-01 11:15:00+00:00,2025-09-01 11:15:00+00:00,23470.75,23484.25,54.0,51.0,0.8947368421052632,54.0,54.0,3.0,tp,0,NQ:ict_sweep_fvg,15.0,0.5,382.5,427.5,405.0,2025-09-01
futures,RTY,ict_sweep_fvg,long,40538,40540,40540,2025-09-01 15:15:00+00:00,2025-09-01 15:45:00+00:00,2025-09-01 15:45:00+00:00,2371.2000000000003,2372.2000000000003,10.0,7.0,0.5384615384615384,10.0,10.0,3.0,tp,0,RTY:ict_sweep_fvg,40.0,0.5,140.0,260.0,200.0,2025-09-01
futures,GC,ict_sweep_fvg,short,40680,40682,40682,2025-09-02 12:15:00+00:00,2025-09-02 12:45:00+00:00,2025-09-02 12:45:00+00:00,3552.1000000000004,3546.3,58.00000000000182,55.00000000000182,1.0000000000000826,58.00000000000182,57.99999999999727,3.0,tp,0,GC:ict_sweep_fvg,15.0,1.0,825.0000000000273,914.9999999999591,870.0000000000273,2025-09-02
futures,6B,mean_reversion,short,358962,358963,359189,2025-09-05 11:45:00+00:00,2025-09-05 12:00:00+00:00,2025-09-09 23:30:00+00:00,1.3465,1.3521,-56.00000000000049,-59.00000000000049,-0.2906403940886723,500.0,200.0,3.0,signal,226,6B:mean_reversion,9.0,0.625,-331.87500000000273,1141.875,2812.5,2025-09-05
futures,RTY,ict_sweep_fvg,short,40876,40879,40879,2025-09-05 11:45:00+00:00,2025-09-05 12:30:00+00:00,2025-09-05 12:30:00+00:00,2387.3,2389.2000000000003,-19.00000000000091,-22.00000000000091,-1.374999999999979,19.00000000000091,19.00000000000091,3.0,sl,0,RTY:ict_sweep_fvg,40.0,0.5,-440.0000000000182,440.0000000000182,380.0000000000182,2025-09-05
futures,RTY,ict_sweep_fvg,short,40898,40903,40904,2025-09-05 17:15:00+00:00,2025-09-05 18:30:00+00:00,2025-09-05 18:45:00+00:00,2385.2000000000003,2388.3,-30.99999999999909,-33.99999999999909,-1.2142857142857213,31.00000000000364,30.99999999999909,3.0,sl,1,RTY:ict_sweep_fvg,40.0,0.5,-679.9999999999818,679.9999999999818,620.0000000000729,2025-09-05
futures,RTY,ict_sweep_fvg,short,40928,40933,40933,2025-09-08 01:45:00+00:00,2025-09-08 03:00:00+00:00,2025-09-08 03:00:00+00:00,2395.4,2393.8,15.99999999999909,12.99999999999909,1.0,15.99999999999909,15.99999999999909,3.0,tp,0,RTY:ict_sweep_fvg,40.0,0.5,259.9999999999818,379.9999999999818,319.9999999999818,2025-09-08
futures,YM,ict_sweep_fvg,short,40975,40981,40987,2025-09-08 13:15:00+00:00,2025-09-08 14:45:00+00:00,2025-09-08 16:15:00+00:00,45504.0,45440.0,64.0,61.0,1.0,64.0,64.0,3.0,tp,6,YM:ict_sweep_fvg,35.0,0.5,1067.5,1172.5,1120.0,2025-09-08
futures,GC,ict_sweep_fvg,short,41115,41120,41120,2025-09-09 06:00:00+00:00,2025-09-09 07:15:00+00:00,2025-09-09 07:15:00+00:00,3690.3,3684.6,56.99999999999818,53.99999999999818,1.0,56.99999999999818,56.99999999999818,3.0,tp,0,GC:ict_sweep_fvg,15.0,1.0,809.9999999999727,899.9999999999727,854.9999999999727,2025-09-09
futures,CL,momentum,long,360086,360087,360100,2025-09-09 09:45:00+00:00,2025-09-09 10:00:00+00:00,2025-09-09 13:15:00+00:00,62.7,63.26,55.99999999999952,52.99999999999952,0.1053677932405557,500.0,500.0,3.0,signal,13,CL:momentum,2.0,1.0,105.99999999999903,1006.0,1000.0,2025-09-09
futures,CL,momentum,long,360111,360112,360135,2025-09-09 16:00:00+00:00,2025-09-09 16:15:00+00:00,2025-09-09 23:00:00+00:00,62.8,63.05,25.0,22.0,0.0437375745526839,500.0,500.0,3.0,signal,23,CL:momentum,2.0,1.0,44.0,1006.0,1000.0,2025-09-09
futures,RTY,ict_sweep_fvg,long,41082,41091,41091,2025-09-09 17:15:00+00:00,2025-09-09 19:30:00+00:00,2025-09-09 19:30:00+00:00,2379.0,2381.3,23.00000000000182,20.00000000000182,0.7692307692309199,23.00000000000182,22.99999999999727,3.0,tp,0,RTY:ict_sweep_fvg,40.0,0.5,400.0000000000364,519.9999999999454,460.0000000000364,2025-09-09
futures,NQ,ict_sweep_fvg,short,41139,41147,41151,2025-09-10 08:15:00+00:00,2025-09-10 10:15:00+00:00,2025-09-10 11:15:00+00:00,23919.0,23932.0,-52.0,-55.0,-1.1224489795918366,52.0,52.0,3.0,sl,4,NQ:ict_sweep_fvg,15.0,0.5,-412.5,412.5,390.0,2025-09-10
futures,CL,momentum,long,360265,360266,360374,2025-09-11 08:30:00+00:00,2025-09-11 08:45:00+00:00,2025-09-12 12:45:00+00:00,63.22,63.55,32.99999999999983,29.99999999999983,0.0596421471172958,500.0,500.0,3.0,signal,108,CL:momentum,2.0,1.0,59.99999999999966,1006.0,1000.0,2025-09-11
futures,GC,ict_sweep_fvg,short,41426,41432,41432,2025-09-12 14:45:00+00:00,2025-09-12 16:15:00+00:00,2025-09-12 16:15:00+00:00,3685.3,3682.6,26.99999999999818,23.99999999999818,1.0,26.99999999999818,26.99999999999818,3.0,tp,0,GC:ict_sweep_fvg,15.0,1.0,359.9999999999727,449.9999999999727,404.9999999999727,2025-09-12
futures,GC,ict_sweep_fvg,long,41487,41497,41498,2025-09-15 07:00:00+00:00,2025-09-15 09:30:00+00:00,2025-09-15 09:45:00+00:00,3674.6,3677.6,30.0,27.0,0.8181818181818182,30.0,30.0,3.0,tp,1,GC:ict_sweep_fvg,15.0,1.0,405.0,495.0,450.0,2025-09-15
futures,NQ,ict_sweep_fvg,short,41414,41423,41423,2025-09-15 08:00:00+00:00,2025-09-15 10:15:00+00:00,2025-09-15 10:15:00+00:00,24122.25,24102.5,79.0,76.0,1.0,79.0,79.0,3.0,tp,0,NQ:ict_sweep_fvg,15.0,0.5,570.0,615.0,592.5,2025-09-15
futures,GC,ict_sweep_fvg,long,41498,41502,41502,2025-09-15 09:45:00+00:00,2025-09-15 10:45:00+00:00,2025-09-15 10:45:00+00:00,3675.8,3678.3,25.0,22.0,0.7857142857142857,25.0,25.0,3.0,tp,0,GC:ict_sweep_fvg,15.0,1.0,330.0,420.0,375.0,2025-09-15
futures,YM,ict_sweep_fvg,short,41443,41447,41447,2025-09-15 15:15:00+00:00,2025-09-15 16:15:00+00:00,2025-09-15 16:15:00+00:00,45897.0,45863.0,34.0,31.0,1.0,34.0,34.0,3.0,tp,0,YM:ict_sweep_fvg,35.0,0.5,542.5,647.5,595.0,2025-09-15
futures,GC,ict_sweep_fvg,short,41610,41612,41612,2025-09-16 14:45:00+00:00,2025-09-16 15:15:00+00:00,2025-09-16 15:15:00+00:00,3724.4,3720.9,35.0,32.0,1.0,35.0,35.0,3.0,tp,0,GC:ict_sweep_fvg,15.0,1.0,480.0,570.0,525.0,2025-09-16
futures,RTY,ict_sweep_fvg,long,41545,41550,41550,2025-09-16 18:15:00+00:00,2025-09-16 19:30:00+00:00,2025-09-16 19:30:00+00:00,2398.8,2400.9,20.99999999999909,17.99999999999909,0.7499999999999906,20.99999999999909,20.99999999999909,3.0,tp,0,RTY:ict_sweep_fvg,40.0,0.5,359.9999999999818,479.9999999999818,419.9999999999818,2025-09-16
futures,NQ,momentum,long,357995,357996,357997,2025-09-17 08:30:00+00:00,2025-09-17 08:45:00+00:00,2025-09-17 09:00:00+00:00,24246.0,24283.5,150.0,147.0,0.2922465208747515,150.0,500.0,3.0,tp,1,NQ:momentum,4.0,0.5,294.0,1006.0,300.0,2025-09-17
futures,CL,ict_sweep_fvg,long,41803,41816,41816,2025-09-18 02:00:00+00:00,2025-09-18 05:15:00+00:00,2025-09-18 05:15:00+00:00,63.72,63.78,6.000000000000227,3.000000000000228,0.3333333333333765,6.000000000000227,5.999999999999517,3.0,tp,0,CL:ict_sweep_fvg,35.0,1.0,105.00000000000797,314.99999999998306,210.00000000000796,2025-09-18
futures,6B,mean_reversion,long,359765,359766,359779,2025-09-18 07:15:00+00:00,2025-09-18 07:30:00+00:00,2025-09-18 10:45:00+00:00,1.3622,1.365,27.999999999999137,24.999999999999137,0.1231527093596016,500.0,200.0,3.0,signal,13,6B:mean_reversion,9.0,0.625,140.62499999999514,1141.875,2812.5,2025-09-18
futures,CL,ict_sweep_fvg,long,41827,41832,41833,2025-09-18 08:00:00+00:00,2025-09-18 09:15:00+00:00,2025-09-18 09:30:00+00:00,63.77,63.620000000000005,-14.999999999999858,-17.999999999999858,-1.0,14.999999999999858,14.999999999999858,3.0,sl,1,CL:ict_sweep_fvg,35.0,1.0,-629.999999999995,629.999999999995,524.999999999995,2025-09-18
futures,CL,ict_sweep_fvg,long,41836,41855,41855,2025-09-18 10:15:00+00:00,2025-09-18 15:00:00+00:00,2025-09-18 15:00:00+00:00,63.75,63.93,17.99999999999997,14.999999999999972,0.7142857142857139,17.99999999999997,17.99999999999997,3.0,tp,0,CL:ict_sweep_fvg,35.0,1.0,524.999999999999,734.999999999999,629.999999999999,2025-09-18
futures,RTY,ict_sweep_fvg,short,41748,41756,41756,2025-09-19 00:00:00+00:00,2025-09-19 02:00:00+00:00,2025-09-19 02:00:00+00:00,2496.2000000000003,2493.7000000000003,25.0,22.0,1.0,25.0,25.0,3.0,tp,0,RTY:ict_sweep_fvg,40.0,0.5,440.0,560.0,500.0,2025-09-19
futures,RTY,ict_sweep_fvg,long,41873,41875,41875,2025-09-22 08:15:00+00:00,2025-09-22 08:45:00+00:00,2025-09-22 08:45:00+00:00,2466.0,2467.5,15.0,12.0,0.6666666666666666,15.0,15.0,3.0,tp,0,RTY:ict_sweep_fvg,40.0,0.5,240.0,360.0,300.0,2025-09-22
futures,YM,ict_sweep_fvg,short,41973,41981,41988,2025-09-23 09:45:00+00:00,2025-09-23 11:45:00+00:00,2025-09-23 13:30:00+00:00,46772.0,46791.0,-19.0,-22.0,-1.375,19.0,19.0,3.0,sl,7,YM:ict_sweep_fvg,35.0,0.5,-385.0,385.0,332.5,2025-09-23
futures,YM,ict_sweep_fvg,short,41997,42001,42001,2025-09-23 15:45:00+00:00,2025-09-23 16:45:00+00:00,2025-09-23 16:45:00+00:00,46793.0,46761.0,32.0,29.0,1.0,32.0,32.0,3.0,tp,0,YM:ict_sweep_fvg,35.0,0.5,507.5,612.5,560.0,2025-09-23
futures,CL,momentum,long,361282,361283,361289,2025-09-26 09:45:00+00:00,2025-09-26 10:00:00+00:00,2025-09-26 11:30:00+00:00,64.73,65.03,29.99999999999972,26.99999999999972,0.053677932405566,500.0,500.0,3.0,signal,6,CL:momentum,2.0,1.0,53.99999999999944,1006.0,1000.0,2025-09-26
futures,CL,momentum,long,361364,361365,361860,2025-09-29 07:15:00+00:00,2025-09-29 07:30:00+00:00,2025-10-06 16:15:00+00:00,64.95,61.87,-308.0000000000005,-311.0000000000005,-0.6182902584493052,500.0,500.0,3.0,signal,495,CL:momentum,2.0,1.0,-622.000000000001,1006.0,1000.0,2025-09-29
futures,6B,mean_reversion,short,360436,360437,360715,2025-09-29 14:00:00+00:00,2025-09-29 14:15:00+00:00,2025-10-02 14:45:00+00:00,1.3432,1.3419,12.999999999998568,9.999999999998568,0.0492610837438353,500.0,200.0,3.0,signal,278,6B:mean_reversion,9.0,0.625,56.24999999999194,1141.875,2812.5,2025-09-29
